city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,6way_int_count,2way_int_prop,5way_int_prop,6way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient
najaf,5387,3.0896252908609485,379.4579031893127,372.4855963747132,89734.96036063744,50320.462958365315,229,4,10659,1564,6.0,1.0,0.00032095001203562545,0.0004814250180534382,8.023750300890636e-05,0.007540826949530902,0.873906413034754,0.9240155741982098
najafabad,5801,2.9139280125195617,286.8547218005012,250.26839969292553,56434.86063892534,33158.21818008632,652,3,3609,830,17.0,1.0,0.0005868544600938967,0.003325508607198748,0.00019561815336463224,0.008651089761294117,0.8340183989038951,0.7172231469695486
najibabad,7135,2.8058252427184467,51.073915628905546,43.388035121643064,47517.19657363825,23758.598286819113,31,0,154,20,1.0,0.0,0.0,0.0048543689320388345,0.0,0.002149702394574369,0.8980582524271845,0.8820638820638821
najran,5606,2.946509519492294,146.64141640459803,135.14143225319484,47888.5383207728,29909.291662289204,173,1,1805,225,2.0,0.0,0.00045330915684496827,0.0009066183136899365,0.0,0.004902871591221574,0.8970521541950114,0.7664018161180477
naj al madamud,4238,2.591618231875191,514.7343169332368,394.90782100598284,163039.60750469117,86078.50839307251,761,5,2311,192,0.0,0.0,0.0015295197308045274,0.0,0.0,0.005979823843865096,0.9411764705882353,0.7343246972252031
naj al shaykh hasan abu sabir,3949,2.6334776334776335,477.2425110197592,372.9102737621928,129103.48431156679,64551.742155783264,303,0,985,98,0.0,0.0,0.0,0.0,0.0,0.007393177861381739,0.9292929292929293,0.8026743765811348
naj kawm majanin,4176,2.658135283363803,422.3493461550476,333.5556079323228,172642.8779687469,86682.22673101272,345,0,1169,125,2.0,0.0,0.0,0.001218769043266301,0.0,0.0048723869019384755,0.9226081657525899,0.7857796765334147
nakhchivan,5205,2.7993109388458226,134.0217630173127,113.24319510765183,47054.88227020699,23939.335321677365,180,0,855,125,1.0,0.0,0.0,0.0008613264427217916,0.0,0.005598391150649632,0.8914728682170543,0.8549848942598187
nakhon pathom,10680,2.387446329993866,224.93944766614567,148.08935217439972,52994.55490413663,28465.48025774021,1671,2,2874,341,2.0,1.0,0.0004089143324473523,0.0004089143324473523,0.00020445716622367614,0.007902183473787733,0.9296379627735734,0.6261127596439169
nakhon ratchasima,10921,2.6130645413345834,211.5595202886223,160.2813805843477,52859.179608566585,28640.549205136675,1551,5,4222,612,8.0,1.0,0.000781372089388967,0.0012501953430223472,0.0001562744178777934,0.007386713109910586,0.9028776978417267,0.7255730266760542
nakhon sawan,10630,2.6156028368794324,164.02352070131076,125.01461719646002,46156.167773361696,25066.356104225477,503,0,1425,183,2.0,2.0,0.0,0.0009456264775413711,0.0009456264775413711,0.006543572588664416,0.9115839243498818,0.7088757396449704
nakhon si thammarat,10831,2.4913896676011213,259.8182004918452,182.61151055794483,73906.93708473332,39224.245953797115,742,0,1543,210,2.0,0.0,0.0,0.0008009611533840609,0.0,0.0066239182978275555,0.9150981177412896,0.6806975345760673
nakuru,4729,2.890372843628269,342.05066033346765,299.79398443250506,115646.61503458042,59751.63695911344,222,0,1328,247,0.0,0.0,0.0,0.0,0.0,0.005724540409956038,0.862548692264886,0.8760100306492059
nalbari,9889,2.66966966966967,61.14302084260027,48.290133578390005,37338.577415815256,19385.501437110703,70,0,233,30,0.0,0.0,0.0,0.0,0.0,0.0031540592870892116,0.9099099099099099,0.8033282904689864
nalchik,4686,3.0477239353891337,42.622646519945,37.17746260330005,23293.36050444155,12131.629114191195,174,2,777,403,6.0,0.0,0.0014684287812041115,0.004405286343612335,0.0,0.0035133489590517056,0.6992647058823529,0.9222836095764273
nalgonda,8285,2.9655866739886507,453.88048550233276,403.20007251378746,87945.09014483572,45662.20906308823,610,1,3821,1029,2.0,0.0,0.00018304960644334616,0.0003660992128866923,0.0,0.009939958990491203,0.8112413035518126,0.9360747321183258
namacurra,4716,2.5774647887323945,120.60759263996873,83.23622590645729,50730.748716226575,26858.53457571207,44,1,68,29,0.0,0.0,0.007042253521126761,0.0,0.0,0.004490475543257415,0.7943262411347518,0.6425992779783394
namakkal,8316,2.781021897810219,78.71009496284017,66.07051766953737,39102.2581187538,20801.77059186028,110,0,506,68,1.0,0.0,0.0,0.00145985401459854,0.0,0.0037838170849571516,0.8992700729927007,0.8183150183150183
namangan,6080,2.5949264107684344,115.25326180020267,87.03023467051766,36198.92545670444,18561.077004452065,3311,0,9066,1143,1.0,0.0,0.0,7.395902669920864e-05,0.0,0.006209405939782373,0.9153908734561054,0.7580722713318785
namhkam,10189,2.9270334928229667,202.68550423679338,168.50050890498972,60254.63739319763,30323.420194979353,141,0,474,221,0.0,0.0,0.0,0.0,0.0,0.006684124117052996,0.7356459330143541,0.9358128374325135
