city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,2way_int_prop,5way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,6way_int_count,6way_int_prop,7way_int_count,7way_int_prop
mbuji mayi,3541,3.0690798961638306,255.93445217818322,234.9510751860723,70940.3948475319,35520.62152138709,1137,0,9500,3230,1.0,0.0,7.210845111047014e-05,0.007205235753661692,0.767017594462071,1.02549493346796,0.0,0.0,0.0,0.0
mcallen,239,2.9452210049112204,83.25733603149943,71.36792423705032,33436.536445879356,17819.894012999226,1134,8,4981,1796,21.0,0.0010074297947361792,0.0026445032111824707,0.004672156634083514,0.7708307071725703,0.8862619002584957,1.0,0.0001259287243420224,0.0,0.0
mchinji,4403,2.9771428571428573,273.4238316323739,258.58082362947357,134056.12670321326,67028.0633516066,19,0,301,30,0.0,0.0,0.0,0.004079244095090212,0.9142857142857143,0.9510791366906475,0.0,0.0,0.0,0.0
meadowview,382,2.6172026346377373,80.27974347267244,59.066731055639266,27899.012718644215,14612.071256346395,682,8,1509,380,2.0,0.0030995738086013174,0.0007748934521503294,0.0054940700783815905,0.8515351729498639,0.7294300719704337,0.0,0.0,0.0,0.0
meagui,1587,2.808080808080808,87.94906937660423,72.84670392809643,35436.20316980803,17718.10158490403,68,0,268,60,0.0,0.0,0.0,0.004963797557834162,0.8484848484848485,0.8932655654383735,0.0,0.0,0.0,0.0
meaux,2079,2.661860129776496,102.06081719822717,79.69132301779382,26481.54761068274,15227.08790503315,304,9,936,131,5.0,0.006488824801730353,0.003604902667627974,0.006702582781077402,0.8998548621190131,0.6070519810977826,1.0,0.0007209805335255948,1.0,0.0007209805335255948
mecca,5073,2.8634578257106718,203.56374511821394,180.47123318948505,57274.3512968201,36353.45405368201,1704,55,11885,1346,27.0,0.003661540509952733,0.0017974835230677051,0.005599570946343027,0.9079914472805025,0.7091589534534033,4.0,0.00026629385526928966,0.0,0.0
mechelen,2149,2.696219035202086,68.92409399000327,55.9540232826276,22272.038275531013,12923.83881545431,433,44,1617,203,4.0,0.01912212081703607,0.001738374619730552,0.005333097617062813,0.9082853345148427,0.6469283654912398,0.0,0.0,0.0,0.0
mecheria,1937,3.2223932281646785,416.8735010085246,408.5328230352875,71766.63814213253,37856.6419173275,52,2,1862,682,1.0,0.0007695267410542517,0.00038476337052712584,0.01101189857037256,0.7370042356565267,1.0373867797263443,0.0,0.0,0.0,0.0
medak,7983,2.6535433070866143,352.285550723927,277.39019742041495,79269.9653700718,43147.86102165447,135,0,450,50,0.0,0.0,0.0,0.008164612158807285,0.9212598425196851,0.7407114624505929,0.0,0.0,0.0,0.0
medea,2088,2.459297685554669,320.303770670214,221.7585962142144,71270.50072200774,37426.072768985534,771,4,1544,183,4.0,0.0015961691939345571,0.0015961691939345571,0.008558305666942573,0.925259792166267,0.6517303460692139,0.0,0.0,0.0,0.0
medenine,2831,3.003238341968912,382.6110271761184,358.9456430470256,79914.66798673713,40678.90146766758,191,0,2506,390,1.0,0.0,0.0003238341968911917,0.009405638140946982,0.873380829015544,0.9484686436558094,0.0,0.0,0.0,0.0
medford,69,2.807287218901224,71.8817990903026,57.74279448700083,26378.416341125238,14365.850772695487,691,12,2107,690,12.0,0.0034158838599487617,0.0034158838599487617,0.005003657648102891,0.7992002285061411,0.8132056595683864,1.0,0.0002846569883290635,0.0,0.0
medininagar,8846,2.6218487394957983,18.26102794884797,14.11776950667238,18786.189332382077,9393.094666191046,27,0,85,6,0.0,0.0,0.0,0.0019440906961765904,0.9411764705882353,0.7982832618025751,1.0,0.008403361344537815,0.0,0.0
medinipur,9601,2.52258064516129,98.8754442511267,69.62289346346617,34548.84940832486,17343.348361419736,321,0,642,120,2.0,0.0,0.0018433179723502304,0.005701058537870059,0.8875576036866359,0.7468822170900693,0.0,0.0,0.0,0.0
meerut,7061,2.862841147655703,44.212230731213154,37.9315569464432,21105.749570064458,11620.7233419333,406,0,2037,410,5.0,0.0,0.0017494751574527643,0.003804602298006151,0.8547935619314205,0.8583435475398354,0.0,0.0,0.0,0.0
meftah,2113,2.561580882352941,107.02903014685617,78.5994440140975,37214.88857623302,19637.741343072004,289,0,703,91,5.0,0.0,0.004595588235294118,0.005450170071855789,0.9117647058823529,0.7084292952556426,0.0,0.0,0.0,0.0
mehallet roh,3880,2.69248291571754,372.97721753273566,302.6298061165386,91225.60096171833,47669.3276154115,414,0,1628,153,0.0,0.0,0.0,0.00782426008904208,0.9302961275626423,0.8025085518814139,0.0,0.0,0.0,0.0
mehar,6178,2.6778523489932886,473.2754479931389,350.1920680620374,105046.71523114924,55549.447081374215,155,0,323,118,0.0,0.0,0.0,0.008519894847915212,0.802013422818792,0.8197135636057288,0.0,0.0,0.0,0.0
meherpur,9706,2.519699812382739,100.53897926909703,74.13099221905277,44879.63758596842,22439.818792984242,140,0,369,24,0.0,0.0,0.0,0.004480382849639156,0.9549718574108818,0.7332704995287465,0.0,0.0,0.0,0.0
