city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,2way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,5way_int_count,6way_int_count,5way_int_prop,6way_int_prop
sukchon,12058,2.6481481481481484,51.10171680447975,40.69210782578943,46286.549657175514,23143.27482858775,11,0,40,3,0.0,0.0022080590228897214,0.9444444444444444,0.8058252427184466,0.0,0.0,0.0,0.0
suket,7097,2.5833333333333335,3.0551695290407817,2.291377146780586,7319.838411450325,3659.9192057251603,6,0,16,2,0.0,0.0008347642003303303,0.9166666666666666,0.9069767441860465,0.0,0.0,0.0,0.0
sukkur,6222,2.7815405046480746,173.75234179474634,138.5634545122778,61325.374817207805,32885.38822431133,305,2,921,274,0.0013280212483399733,0.00528357277127401,0.8151595744680851,0.8371628371628371,3.0,1.0,0.00199203187250996,0.0006640106241699867
sukoharjo,12445,2.824734249416645,380.8359317635002,318.2354700735704,80471.8278134727,40524.969316964365,634,0,2631,592,0.0,0.009397562494984458,0.8465128338086596,0.8805292515241925,0.0,0.0,0.0,0.0
sukorejo,12612,2.3685178374402356,305.9713588177947,201.09261427267344,57463.17779242182,29221.305902447573,932,3,1634,150,0.0011033468186833395,0.010470831106564835,0.9447717231222386,0.6615072784227013,0.0,0.0,0.0,0.0
sulaymaniyah,5379,3.056982119979948,397.43669222041916,384.8625240490162,77810.61050886729,43404.13246266606,568,9,15253,2084,0.0005013089734306244,0.00915665559177512,0.8816874721355328,0.9038541927932447,33.0,6.0,0.0018381329025789562,0.00033420598228708296
sullana,418,3.3583563808771237,468.53948390738555,441.88216044525063,125265.38628836913,66758.60620731847,144,5,1195,1177,0.0019755037534571317,0.007018413213306743,0.5300870942201108,1.0590449772141866,7.0,3.0,0.002765705254839984,0.001185302252074279
sultanganj,9271,2.4166666666666665,11.137335916115662,6.960834947572288,21245.920754216357,10677.410812402064,9,0,11,4,0.0,0.0010430745910028473,0.8333333333333334,0.6744186046511628,0.0,0.0,0.0,0.0
sultanpur,8183,2.4710743801652892,107.30838456422188,74.19946150308455,62173.653249587536,31104.177474170072,112,0,221,28,0.0,0.003449966958725537,0.9173553719008265,0.7184466019417476,2.0,0.0,0.005509641873278237,0.0
sululta,5157,2.857442348008386,383.876550607416,320.2995118275714,145614.87712360854,72870.30780304481,79,0,309,88,0.0,0.005267941939328217,0.8134171907756813,0.916754478398314,1.0,0.0,0.0020964360587002098,0.0
sumare,1288,3.106969205834684,179.62023438416605,165.1516352773702,48133.60931144846,27483.709384683647,497,9,4005,1655,0.001458670988654781,0.00653551643521112,0.7307255315695504,0.8377851749614355,4.0,0.0,0.0006482982171799027,0.0
sumbawanga,4316,2.9732954545454544,222.67525404140014,197.24472786962662,70771.91684362537,35402.35851753285,201,0,1206,351,0.0,0.006289842354178784,0.7994318181818182,0.9581792318634423,2.0,0.0,0.0011363636363636363,0.0
sumbawa besar,12747,2.6998722860791826,679.8122313384207,546.1071436933163,143352.96112688744,73438.45792933175,462,2,1664,221,0.0008514261387824606,0.009256896869928689,0.9058372390285471,0.8076348901684794,0.0,0.0,0.0,0.0
sumbe,3109,2.8300653594771243,486.35567458790734,417.0579379472774,148107.3893273501,76277.36144345872,109,2,564,90,0.00261437908496732,0.006376147068857683,0.8820445609436435,0.8257725180802103,0.0,0.0,0.0,0.0
sumedang,12118,2.396149574231766,490.2599482116192,331.9827638945026,98131.9842381529,49340.16377837833,872,0,1716,113,0.0,0.009936325919259699,0.9581636430951499,0.6681489716509171,0.0,0.0,0.0,0.0
sumenep,12666,2.4912882033704657,364.84891843247755,257.7181877416501,92855.00568483268,47032.81194862938,1028,2,2194,277,0.0005712653527563553,0.007757327349063804,0.9208345241497571,0.7162877162877163,0.0,0.0,0.0,0.0
sumerpur,6635,2.751646903820817,289.22053392689645,237.397091747637,62902.48437590096,31451.242187950535,272,0,1080,165,0.0,0.00919583818656617,0.8906455862977603,0.8700098977235236,1.0,0.0,0.0006587615283267457,0.0
sumgayit,5513,2.57827406764961,111.22045162011466,81.07614014458488,32350.077746442206,17551.50960923888,1250,2,2811,541,0.0004336513443191674,0.006336802593981414,0.8809110629067245,0.7181768855127509,8.0,0.0,0.0017346053772766695,0.0
sumuradem,12127,2.6220863584256784,254.8212010998963,192.0165871490239,53757.914570884546,28431.737538363013,645,0,1671,301,0.0,0.008962561670951889,0.8849828047382499,0.7471791929623255,0.0,0.0,0.0,0.0
sumy,3680,2.7649972482113374,44.22888620596475,34.90601145809216,21230.237928727453,10769.46759021706,383,4,1092,333,0.002201430930104568,0.004106877692462911,0.8135686707115278,0.8304335818834576,5.0,0.0,0.00275178866263071,0.0
