city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,2way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,5way_int_count,6way_int_count,5way_int_prop,6way_int_prop
ndola,3859,2.928459256674228,144.19031178701294,132.94392034244922,49856.12395075827,25217.038984776067,447,2,4796,486,0.00034897923573547375,0.005717971561770713,0.9151684412637459,0.922465729503187,0.0,0.0,0.0,0.0
ndop,2904,2.689265536723164,143.28438848785618,115.35607547751133,60377.7961152715,30198.91440543156,69,0,257,28,0.0,0.004744686731589435,0.9209039548022598,0.8207681365576103,0.0,0.0,0.0,0.0
neath,1718,2.4158195679796695,108.57886822672792,75.19121116082175,23365.758200902863,13651.169472000196,968,16,2051,113,0.005082592121982211,0.007953814392930449,0.9639208173690932,0.5874740373861639,0.0,0.0,0.0,0.0
necochea,1130,3.6990881458966567,168.6924997904994,165.87241240798343,50243.47395160437,32112.694201292965,33,3,503,1425,0.001519756838905775,0.005253140665590969,0.2719431760527651,0.889763779527559,6.0,4.0,0.00303951367781155,0.002026342451874367
neeleshwaram,7548,2.539559543230016,78.20593092930058,58.080342668130655,50878.772418937835,25510.435468454496,631,1,1689,128,0.0004078303425774878,0.0030656446859171765,0.9465524275805793,0.7279967326934859,3.0,0.0,0.0012234910277324632,0.0
neemrana,6934,2.9964028776978417,104.78198170821275,97.24370964287371,49903.86952899528,31964.985827326662,20,2,216,39,0.007194244604316547,0.0032780237186476493,0.855072463768116,0.720292504570384,1.0,0.0,0.0035971223021582736,0.0
neemuch,6913,2.7796610169491527,17.850934587524574,13.91767781400221,20453.402674755907,10792.380057359342,13,0,33,13,0.0,0.0016540313158590067,0.7796610169491526,0.672566371681416,0.0,0.0,0.0,0.0
neem ka thana,6848,2.1052631578947367,12.505002870410403,6.581580458110738,27580.340632396896,13790.17031619845,9,0,9,1,0.0,0.0009068055421854769,0.9473684210526315,0.6060606060606061,0.0,0.0,0.0,0.0
neftekamsk,4993,2.970379146919431,43.94506468089475,37.280410321706924,21646.013428673104,11605.941931605272,128,0,488,225,0.0,0.0037864281020762018,0.7298578199052133,0.845513963161022,3.0,0.0,0.0035545023696682463,0.0
negage,3210,2.896840148698885,300.0408737916439,262.1174919741127,77214.17760949628,39231.14733163714,136,0,780,159,0.0,0.007648026993839208,0.8513011152416357,0.9026548672566371,1.0,0.0,0.0009293680297397769,0.0
negara,12688,2.5321052631578946,435.1741771904481,316.07387606464124,103323.29289023721,53061.739540123235,520,0,1229,151,0.0,0.008201279885695911,0.9205263157894736,0.6945981554677206,0.0,0.0,0.0,0.0
nehe,10484,2.938053097345133,10.666792459350917,8.77886459043925,11987.130861861186,6271.862801366199,20,0,60,33,0.0,0.001700737531603429,0.7079646017699115,0.8868778280542986,0.0,0.0,0.0,0.0
neihuang,11063,2.986737400530504,24.023282301351024,20.582281653412153,19296.62682610169,10957.05716354226,54,1,219,102,0.002652519893899204,0.002192494019405539,0.726063829787234,0.8420348058902276,1.0,0.0,0.002652519893899204,0.0
neijiang,10447,3.1037277147487843,35.074652244081825,30.24264990899762,19198.27905947941,14614.29624152223,85,1,296,235,0.0016207455429497568,0.0024000233514103473,0.6185064935064936,0.5525672371638142,0.0,0.0,0.0,0.0
neiva,570,3.2176327193932828,436.8671253805498,411.4857607017503,82359.1193518594,46385.81058020979,429,3,4509,2419,0.00040628385698808235,0.009418119893046266,0.6690150386126541,0.9680151792369723,23.0,1.0,0.003114842903575298,0.00013542795232936077
neixiang,10971,3.1135135135135137,14.348114098201963,12.796966628126075,14931.48515022279,8635.576969192054,20,0,106,57,0.0,0.0016615119232206176,0.6810810810810811,0.7397260273972602,2.0,0.0,0.010810810810810811,0.0
neka,5816,2.3827493261455523,169.31443346071984,111.65929394444596,41019.90850086719,23511.35835352598,379,0,667,63,0.0,0.007201388831510363,0.9398023360287511,0.5416479063484917,4.0,0.0,0.0035938903863432167,0.0
nekemte,4742,2.9820659971305594,246.28079598938092,228.26024994137742,82584.10049491438,42316.001171283395,102,0,1113,179,0.0,0.005820039445421717,0.8715925394548063,0.9223859144807761,0.0,0.0,0.0,0.0
nellore,8599,2.846648301193756,420.8892619216154,348.6153482583077,92798.99482749186,46981.4326939833,1309,2,4874,1427,0.0002623638987275351,0.008958629777493286,0.811310851594279,0.8999146813677233,9.0,2.0,0.0011806375442739079,0.0002623638987275351
nenjiang,10417,2.97787610619469,17.841130951860162,14.446579487568185,12160.583379361633,7064.671590195436,43,2,102,75,0.008849557522123894,0.0025254013189545317,0.6473214285714286,0.7855530474040632,4.0,0.0,0.017699115044247787,0.0
