city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,6way_int_count,2way_int_prop,5way_int_prop,6way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,7way_int_count,7way_int_prop
hakkari,5035,2.6625,94.79403560101069,72.87291486827696,54851.32393634477,30235.500263133858,37,0,105,17,0.0,1.0,0.0,0.0,0.00625,0.003135189918342216,0.8875,0.692063492063492,0.0,0.0
hakodate,12765,3.0807991339435095,202.6168118288184,188.85777234826682,44668.9613401266,23780.71008990997,690,8,7301,2120,37.0,5.0,0.0007873240822753666,0.0036413738805235706,0.0004920775514221041,0.008520217060918952,0.7870580124101251,0.9547805526821339,0.0,0.0
halabja,5432,3.1229469732519943,508.991155756013,483.6729659342686,98118.72811497134,52736.199846304364,106,0,1555,466,4.0,0.0,0.0,0.0018770530267480056,0.0,0.009651646444746283,0.7794462693571094,0.9626497533474278,0.0,0.0
haldia,9729,2.6925675675675675,95.51897447865227,76.3506397353011,37081.101997351005,19573.16003399425,297,1,1043,138,1.0,0.0,0.0006756756756756757,0.0006756756756756757,0.0,0.004880099805690903,0.9060175794455714,0.7741280054182188,0.0,0.0
haldwani,7391,2.5793337097684925,368.0331109842122,272.02447333615686,99192.3641835684,50908.79883385794,924,0,2264,352,1.0,0.0,0.0,0.000282326369282891,0.0,0.007229263298576282,0.9000564652738566,0.7510947873993502,1.0,0.000282326369282891
halfaya,4401,3.0385245901639344,177.94748914663327,165.11193255244987,48341.99014002083,26741.539098013825,88,0,910,221,1.0,0.0,0.0,0.000819672131147541,0.0,0.0066543473243785714,0.8180327868852459,0.8940451745379877,0.0,0.0
halifax,1115,2.889279437609842,89.03399093124683,76.04660736834087,31925.4353546794,18279.72386168042,664,54,2983,828,20.0,2.0,0.011862917398945518,0.004393673110720563,0.0004393673110720562,0.004870642007776047,0.8108048021342819,0.7698809921032144,1.0,0.0002196836555360281
halle saale,2782,2.7814857806152062,90.61665833072723,74.49709606818057,26728.33582251927,15724.669565109507,613,41,2295,480,17.0,0.0,0.011897852582704585,0.004933255948926291,0.0,0.005762706679178233,0.8540381791483113,0.703600293901543,0.0,0.0
halol,6786,2.7777777777777777,29.255824484441735,23.45109740419536,34806.661857572406,20564.758625838982,25,0,79,22,0.0,0.0,0.0,0.0,0.0,0.0014226193954779852,0.8253968253968254,0.728744939271255,0.0,0.0
hama,4420,3.0404905136510876,183.81140171643514,171.6480373270551,47984.391370302576,28267.93196373769,286,3,3313,697,17.0,5.0,0.0006941230911614993,0.003933364183248496,0.0011568718186024988,0.006502470783933885,0.8332947441537393,0.8077145835746554,1.0,0.00023137436372049977
hamam al alil,5036,2.9504273504273506,260.556885653932,228.48834588114036,65890.82246965107,35135.226171291375,72,0,399,113,1.0,0.0,0.0,0.0017094017094017094,0.0,0.007415830607825439,0.8051282051282052,0.8746781115879828,0.0,0.0
hamdi al bajaji,5326,2.707317073170732,58.57120983404618,47.730914183268624,30859.9261804914,17478.356995028633,129,0,514,54,0.0,0.0,0.0,0.0,0.0,0.0033510706899227186,0.9225251076040172,0.7566594672426206,0.0,0.0
hamedan,5605,2.595678544351782,469.6661156157537,351.76888219621156,74932.75023401121,42957.832549538376,3311,10,8593,1255,19.0,2.0,0.000758150113722517,0.0014404852160727823,0.00015163002274450342,0.010933189310101744,0.9031866464339909,0.6687915006640106,0.0,0.0
hamhung,12224,2.3978494623655915,70.89730463597617,46.684041864754406,30238.765193676143,15239.579828809026,667,0,1131,152,3.0,0.0,0.0,0.0015360983102918587,0.0,0.0046521823719805795,0.9206349206349206,0.6647013586259933,0.0,0.0
hami,8281,2.966517857142857,27.558174738855456,23.006154804312366,18992.145241431735,12393.371303159387,74,1,245,122,6.0,0.0,0.002232142857142857,0.013392857142857142,0.0,0.002223622133537641,0.7136465324384788,0.6287964004499438,0.0,0.0
hamilton,13127,2.5720060636685194,129.00409659870914,97.61679366173165,36192.970062123226,19544.46426537409,963,23,2721,247,4.0,0.0,0.005811015664477008,0.001010611419909045,0.0,0.00660054401323545,0.9362134688691233,0.6025429116338207,0.0,0.0
hamilton,1721,2.4324861000794282,204.41248997402514,142.39059071264498,39928.51683762938,21307.610177645744,764,21,1619,109,4.0,1.0,0.008339952343129467,0.0015885623510722795,0.0003971405877680699,0.009593402933027118,0.9543452142571085,0.6271797955502104,0.0,0.0
hamju,12225,2.506172839506173,106.55274231553365,74.323826429971,47161.101432657575,23580.55071632876,49,0,95,18,0.0,0.0,0.0,0.0,0.0,0.004518670645030753,0.8888888888888888,0.6990595611285266,0.0,0.0
hamm,2376,2.6919374247894106,72.28653841066297,57.0637415131106,22606.849311731952,11751.117239551892,350,22,1081,208,1.0,0.0,0.013237063778580024,0.0006016847172081829,0.0,0.006151460915338421,0.8725609756097561,0.7538931297709923,0.0,0.0
hammamet,2815,2.860029069767442,279.9661007610992,246.88289728453327,55177.21817741896,29758.561390084204,813,5,5395,666,1.0,0.0,0.0007267441860465116,0.00014534883720930232,0.0,0.009407917845598081,0.9029818181818182,0.8204437977446344,0.0,0.0
