city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,6way_int_count,2way_int_prop,5way_int_prop,6way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient
saurimo,3415,3.238262395787626,265.69550601144766,247.97469999401017,80582.54874710621,40514.52578027701,304,1,2572,1670,8.0,3.0,0.00021939447125932427,0.0017551557700745941,0.0006581834137779728,0.0065580307530291185,0.6311169629141979,1.091338236908552
savalou,2063,2.863551401869159,156.07122868424014,129.23281178900632,53402.322585971226,27058.698744617985,92,0,332,111,0.0,0.0,0.0,0.0,0.0,0.005767876354929408,0.7925233644859813,0.8591549295774648
savannah,656,3.0541436464088396,68.22691923595166,58.932549654163765,25346.191548481955,14371.980225140109,863,13,3404,2030,23.0,2.0,0.002052091554853986,0.0036306235201262827,0.00031570639305445933,0.004747217722760715,0.6749446377728567,0.850067252156025
savannakhet,11245,2.6940203562340965,182.41680380892774,141.4542518085769,49738.71807686596,26289.181374180906,353,1,992,226,0.0,0.0,0.0006361323155216285,0.0,0.0,0.00693885447449051,0.856142584341184,0.7373286579534587
saveh,5728,2.5513856812933025,464.14092762251715,337.20785253560473,68116.41140672934,39419.882019947756,1421,4,3269,489,13.0,0.0,0.0007698229407236335,0.0025019245573518092,0.0,0.011774285052087335,0.9033127889060092,0.629155024568841
savelugu,1873,3.0215189873417723,623.7642320036015,589.8125079831523,182213.14681616685,91106.57340808341,43,0,645,101,1.0,0.0,0.0,0.0012658227848101266,0.0,0.006846533775446088,0.8708860759493671,0.9784126984126984
savona,2501,2.6214361140443505,182.50843447803564,142.7111887338811,38123.891723241235,23697.054225249773,413,45,1289,140,7.0,0.0,0.02375923970432946,0.003695881731784583,0.0,0.007701735107799542,0.9204975662520282,0.529109125372326
sawai madhopur,7066,2.8156028368794326,115.97721351406646,97.88147807215539,41238.07353583638,21155.26163008432,88,0,408,64,4.0,0.0,0.0,0.0070921985815602835,0.0,0.0054821923520500665,0.8794326241134752,0.8628673196794301
sazlbosna,3564,2.876068376068376,115.04576266937617,99.31300880005978,50137.82342223365,26283.07740383446,128,0,671,134,3.0,0.0,0.0,0.003205128205128205,0.0,0.004377180073007434,0.8536324786324786,0.838243170862346
sa dec city,11674,2.727642276422764,152.85268679572548,121.47439133562736,68707.72245463794,36626.572571304714,707,6,2260,460,11.0,0.0,0.0017421602787456446,0.003193960511033682,0.0,0.004173273010958135,0.8630017452006981,0.7354096929122399
sbeitla,2694,3.0521512385919167,363.09598665953285,339.89950250527323,76251.48460547264,38783.379197426846,49,1,578,139,0.0,0.0,0.001303780964797914,0.0,0.0,0.009362154463415687,0.8185378590078329,0.9823182711198428
schenectady,981,3.061240934730056,76.06834772539469,67.94662647348913,29388.067517913656,16060.183219282988,265,9,1529,667,12.0,0.0,0.0036261079774375505,0.004834810636583401,0.0,0.004736455785514431,0.7254346947027901,0.9024488969844161
scranton,929,3.0745776679027608,61.26986182043038,53.36814498903577,24928.070681213903,14193.041405390897,313,14,1287,805,8.0,0.0,0.0057684384013185,0.003296250515039143,0.0,0.0043168944604895215,0.6630750103605471,0.8940053930719768
scunthorpe,1905,2.4157531465692244,86.337668777117,59.55651613979772,19113.376256509633,9931.857128000516,764,7,1598,92,2.0,0.0,0.0028420625253755584,0.0008120178643930166,0.0,0.008693003500192167,0.9617263843648208,0.6415325045852863
sector 3,460,2.6161616161616164,235.92558578671003,166.55843976096975,53334.05130317525,29130.170436227036,1077,6,1831,744,5.0,0.0,0.001638001638001638,0.001365001365001365,0.0,0.008099011514649666,0.7951873120043752,0.7014639485565741
sedhiou,1481,3.0784313725490198,361.5283095012271,333.1731479717191,86358.22664816001,43179.11332407996,60,0,529,172,4.0,0.0,0.0,0.00522875816993464,0.0,0.008372758995484314,0.7699346405228759,1.0242622950819673
sedrata,2466,3.0532386867790593,486.40209947193,456.19078894572317,96447.52686402992,50197.94525580821,70,0,859,196,2.0,0.0,0.0,0.001774622892635315,0.0,0.009689681459932868,0.8243123336291038,0.9457536682970209
seeb,5958,2.8450268817204303,209.38311387841088,186.84065766650133,63544.09169229576,34897.6977626012,801,10,6188,425,14.0,2.0,0.0013440860215053765,0.001881720430107527,0.00026881720430107527,0.00599991195129211,0.9406460296096905,0.7994614607876136
sefrou,1668,2.9756711409395975,315.2099365953547,296.1704102238232,62320.72166798768,33010.96352828371,72,2,1001,117,0.0,0.0,0.0016778523489932886,0.0,0.0,0.009548643932349433,0.9016806722689076,0.8673684210526316
segou,1596,3.2588235294117647,314.1200478315864,303.17559367636824,85268.85812652115,43709.297870683564,154,0,2837,1407,21.0,1.0,0.0,0.004751131221719457,0.00022624434389140272,0.00718657272328941,0.6766968325791856,1.0874929258630448
