city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,2way_int_prop,5way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,6way_int_count,6way_int_prop
xunxian,11047,2.836734693877551,58.7993335035068,46.74232731376926,29009.44843206099,16437.133969110062,211,0,566,250,2.0,0.0,0.001943634596695821,0.003577225422266867,0.7551020408163265,0.7530443253774963,0.0,0.0
xunyang,10673,2.4615384615384617,21.579629818342998,14.939743720391307,40614.85860389396,20307.42930194698,12,0,24,3,0.0,0.0,0.0,0.0010626470488942707,0.9230769230769231,0.7945205479452054,0.0,0.0
xupu,11310,2.4655172413793105,14.84552544372459,9.726378738991972,20867.814534351626,10433.907267175817,20,0,29,9,0.0,0.0,0.0,0.0014228155439360045,0.8448275862068966,0.7477477477477478,0.0,0.0
xushui,10758,2.8128342245989306,5.757720596565146,4.680072356566321,7064.137978201172,4830.8847016315485,35,2,113,37,0.0,0.0106951871657754,0.0,0.001191856347683184,0.8,0.5671232876712329,0.0,0.0
xuwen county,11882,2.987460815047022,34.85768909443774,28.847742698845025,21509.86826959889,13569.44557501431,55,0,161,100,3.0,0.0,0.009404388714733543,0.002568836648611635,0.677115987460815,0.6903633491311216,0.0,0.0
xuyi,11941,3.16025641025641,13.775336956147882,12.230026720682574,12442.338527546832,8482.290402035642,35,1,159,113,4.0,0.003205128205128205,0.01282051282051282,0.0016240114760562754,0.6237942122186495,0.6774716369529984,0.0,0.0
xuyong,10588,2.9396984924623117,76.91180984150918,64.93057313253037,44261.076920479405,29565.30667863272,31,0,118,50,0.0,0.0,0.0,0.002601421005962183,0.7487437185929648,0.5877862595419847,0.0,0.0
xuzhou,11561,3.0196882690730105,15.04773764832519,12.978005070499767,10108.890636790627,6988.502487957848,503,23,2052,1058,20.0,0.006289308176100629,0.005468963631391851,0.002153213463721951,0.7030820033021464,0.6458763596310064,1.0,0.00027344818156959256
yaaroubia,4803,2.915921288014311,249.62023147278776,216.5756927805046,65101.520357999936,34043.0093475745,74,0,384,101,0.0,0.0,0.0,0.007332496047109088,0.8193202146690519,0.9236298292902066,0.0,0.0
yacuiba,994,3.3253073770491803,338.1599875033366,311.1349065348322,95813.0246827654,54022.02103202401,156,4,849,935,8.0,0.0020491803278688526,0.004098360655737705,0.00625966931712675,0.5159137577002053,0.9447442816756618,0.0,0.0
yadgir,7799,2.870020964360587,213.15281419104315,181.87252699319615,72071.99858247931,41107.3013302002,70,0,334,69,3.0,0.0,0.006289308176100629,0.005185278704599533,0.8469601677148847,0.78609062170706,1.0,0.0020964360587002098
yagoua,3207,3.1771117166212535,199.60394145611073,186.00694271931843,99828.83839755916,49991.050252020344,25,0,227,115,0.0,0.0,0.0,0.003992793519036818,0.6866485013623979,1.0727023319615911,0.0,0.0
yakeshi yaysi,10192,3.010351966873706,38.442408974247385,32.95063626364062,22286.803702911413,12096.22584938231,69,0,272,141,1.0,0.0,0.002070393374741201,0.003178049868853138,0.7060041407867494,0.9084287200832466,0.0,0.0
yakima,162,2.972,81.44857012287689,67.70597501850784,32504.533660274563,16762.078264945827,464,3,1432,848,3.0,0.001090909090909091,0.001090909090909091,0.004859097352695729,0.6902074990899163,0.9245764255784296,0.0,0.0
yakoma,3489,3.1979166666666665,64.94943597746409,55.47764323075058,35802.375617050806,17912.596075471334,28,0,71,92,1.0,0.0,0.005208333333333333,0.0036259085899001983,0.515625,1.1055408970976253,0.0,0.0
yakutsk,9075,2.5634194831013914,44.32081525996101,32.61941512770888,20643.64438925787,10455.27591417718,664,0,1623,226,2.0,0.0,0.0007952286282306163,0.004239086144045488,0.9093439363817097,0.7174129353233831,0.0,0.0
yala,11082,2.609537299338999,140.25057399367088,105.35347649855069,38538.215486811336,19929.705627229036,527,2,1362,225,2.0,0.0009442870632672333,0.0009442870632672333,0.007037262698052751,0.8927221172022685,0.7435533475277974,0.0,0.0
yalova,3600,3.0753301320528212,274.30246499330474,252.73366372432338,66680.98813008146,35614.505254865464,262,3,2292,772,3.0,0.000900360144057623,0.000900360144057623,0.007701987238916677,0.7671973565635326,0.9663309785059372,0.0,0.0
yalta,3805,2.5291479820627805,51.451083293102585,37.838464843357954,21495.406158507663,12816.183290141544,177,18,420,51,3.0,0.026905829596412557,0.004484304932735426,0.004014540220619329,0.9170506912442397,0.5628373168851195,0.0,0.0
yamagata,12920,3.1754432042022325,136.85159416075197,129.84277975199385,43050.45943589606,22929.501081333514,390,3,5129,2068,24.0,0.0003939592908732764,0.0031516743269862113,0.005968363361911976,0.7250394114555965,1.0056508311978447,1.0,0.0001313197636244255
