city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,6way_int_count,2way_int_prop,5way_int_prop,6way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient
ras el oued,2231,3.188619599578504,229.57294528349172,218.92888881091676,53836.6308073061,28470.021438488937,44,2,640,258,4.0,1.0,0.002107481559536354,0.004214963119072708,0.001053740779768177,0.00806367307378032,0.7222808870116156,0.9941768131286395
ratangarh,6669,2.9725158562367864,73.47347503824125,68.19208359786028,30507.88216253006,15275.297164229481,34,0,384,55,0.0,0.0,0.0,0.0,0.0,0.00480995389145658,0.8837209302325582,0.9723698193411264
ratchaburi,10660,2.5509285312324144,162.5111801691526,116.96781060008225,44106.46949167755,25351.59284387122,498,1,1083,191,4.0,0.0,0.0005627462014631402,0.0022509848058525606,0.0,0.006410294657617139,0.8902027027027027,0.6444882999718071
rath,7700,2.717948717948718,43.178080726076224,35.79721222589226,29879.67176220735,14939.83588110369,20,0,90,7,0.0,0.0,0.0,0.0,0.0,0.0028901308601849526,0.9401709401709402,0.8820960698689956
rathnapura,8985,2.3924268502581754,311.3682327153019,212.75936039238354,139427.2690234342,70612.85364168997,184,0,383,13,1.0,0.0,0.0,0.0017211703958691911,0.0,0.004409512102361338,0.9759036144578314,0.6179775280898876
ratlam,7011,2.847980997624703,43.785439783056916,38.27325852770771,29384.995425704656,14957.766859615518,53,0,326,42,0.0,0.0,0.0,0.0,0.0,0.0029272711758379687,0.9002375296912114,0.9091995221027479
ratnagiri,7037,2.612641815235008,434.2719792153735,328.6953230041806,140860.2789941388,72388.19759576998,300,0,814,118,2.0,0.0,0.0,0.0016207455429497568,0.0,0.0059992097280890215,0.9027552674230146,0.7637028014616322
raujan,10046,2.1666666666666665,8.092225910176882,4.585594682433566,12146.882097899563,6073.44104894978,13,0,16,1,0.0,0.0,0.0,0.0,0.0,0.0013323955637267921,0.9666666666666667,0.6363636363636364
ravenna,2868,2.8930787589498808,181.52477501962807,161.85598078122445,39367.37534936456,24402.836639469835,227,30,1585,248,3.0,2.0,0.014319809069212411,0.001431980906921241,0.0009546539379474941,0.007438675171312862,0.8774818401937046,0.5905454545454546
raver,7338,2.5213270142180093,199.46586850118936,142.74571632075637,59518.36715205683,29759.18357602841,60,0,132,19,0.0,0.0,0.0,0.0,0.0,0.0067026660187634625,0.909952606635071,0.762589928057554
ravulapalem,8892,2.5671641791044775,52.24356925563826,38.597860867971555,23926.73168792785,14644.23465844376,35,0,87,12,0.0,0.0,0.0,0.0,0.0,0.0035675178986233325,0.9104477611940298,0.7376425855513308
rawang,11154,2.7505893446487506,134.46032409320753,111.9551779107046,37510.14125811649,21184.53203271627,355,4,1587,168,4.0,3.0,0.001885902876001886,0.001885902876001886,0.0014144271570014145,0.0063470990950167845,0.9173358526216344,0.7424923149680775
rawatbhata,7004,2.911196911196911,169.0162501157752,152.70194025904016,63243.571992192126,31621.785996096052,25,0,207,27,0.0,0.0,0.0,0.0,0.0,0.0053449305531522336,0.8957528957528957,0.9512670565302144
rayachoti,8329,2.7039800995024876,287.36638728350584,230.89388828998108,94857.66147124452,47428.83073562235,79,0,285,37,1.0,0.0,0.0,0.0024875621890547263,0.0,0.006058896726451949,0.9054726368159204,0.8397997496871089
rayadurg,7847,2.466666666666667,20.37158585073971,14.486461049414906,19009.163614666246,9516.21556731057,13,0,30,2,0.0,0.0,0.0,0.0,0.0,0.002140723453209566,0.9555555555555556,0.6470588235294118
rayagada,9089,2.767560664112388,474.2307626335527,370.66312481702965,154422.0552788284,77421.12700872814,171,0,453,158,1.0,0.0,0.0,0.001277139208173691,0.0,0.006125340471730537,0.7969348659003831,0.860345932094811
rayong,10894,2.500268576544315,211.17179764769904,148.63318470064547,45945.22401979008,25211.027771486646,1654,10,3398,519,4.0,0.0,0.0017905102954341987,0.0007162041181736795,0.0,0.008376167745391629,0.9061883408071749,0.6566173171825931
reading,1877,2.290746144226761,202.48313379628675,128.2716726081312,30476.936764738577,16635.561217746123,3517,35,5789,248,6.0,1.0,0.0036473530637765737,0.0006252605252188412,0.00010421008753647353,0.012171704407560725,0.9733291496705365,0.5523879269759899
reading,900,3.050205300485256,67.93971944684975,58.88616220813181,26694.71425115686,14918.574665185502,714,23,2943,1638,38.0,2.0,0.004292646509891751,0.0070921985815602835,0.0003732736095558044,0.00455403555444182,0.6854732895970009,0.8710736052508204
recanto das emas,1211,2.9861878453038675,462.4312237467306,446.5697476099298,85313.11252389773,46548.47740023699,149,0,3957,238,0.0,0.0,0.0,0.0,0.0,0.009934400641520796,0.9452117863720073,0.8605320741679143
