city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,6way_int_count,2way_int_prop,5way_int_prop,6way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient
asembagus,12675,2.453892215568862,127.05094228447332,88.55526755636345,46271.93339961897,23262.62462103533,253,0,534,47,0.0,1.0,0.0,0.0,0.0011976047904191617,0.005461591043754665,0.9425149700598803,0.6942942942942943
ashburn,858,2.6826843413421706,93.52320716393719,67.25612578152234,27097.684424152485,16566.646329530642,678,4,1151,568,13.0,0.0,0.0016570008285004142,0.005385252692626346,0.0,0.005645270944018929,0.7589211618257261,0.6585669781931465
ashdod,4304,2.8445393098541443,120.5085529246465,101.47411767080692,25436.002117900956,17250.7655264573,444,28,1872,457,8.0,2.0,0.009960868018498754,0.002845962290999644,0.000711490572749911,0.0069856930545965585,0.832195472511678,0.5094407480668944
ashford,1995,2.274228064811984,261.9598032560295,165.93724009370013,40976.34882232884,22808.209475955933,1199,37,1974,61,0.0,0.0,0.011311525527361662,0.0,0.0,0.011485329592933786,0.9811379097093382,0.5421630821599877
ashgabat,5893,3.044536817102138,107.66694866178803,98.71601468753012,39202.0506864608,25552.271325023015,420,13,3545,1070,4.0,0.0,0.002573238321456849,0.000791765637371338,0.0,0.004213596016270818,0.7868624727128398,0.702670505311228
ashkelon,4302,2.7189014539579968,184.67999219220582,150.96619717165774,34542.534327659814,22908.157563763845,452,15,1786,223,0.0,0.0,0.006058158319870759,0.0,0.0,0.00806175667677146,0.9093864282811865,0.48749237339841367
ashkhaneh,5880,2.8506224066390042,260.7583157035563,218.01991956127216,73620.80954966712,41039.772653410335,79,0,318,84,1.0,0.0,0.0,0.002074688796680498,0.0,0.006353795326931172,0.8236514522821576,0.7403545359749739
ashmoun,3878,2.6706003078501794,565.6749284316767,454.0782070453351,164168.6452699124,84003.80235104055,769,0,2876,252,1.0,0.0,0.0,0.0002565418163160595,0.0,0.006733920520261661,0.9350949204720369,0.772943139519959
ashoknagar,7440,2.4285714285714284,7.699435892921984,4.949637359735561,18833.330556694928,9416.665278347466,5,0,7,2,0.0,0.0,0.0,0.0,0.0,0.0008176393304141273,0.8571428571428571,0.8260869565217391
ashta,7357,2.400576368876081,239.36744595988367,160.03817712591646,77486.13122223935,40680.601603661315,115,0,210,22,0.0,0.0,0.0,0.0,0.0,0.005884068487776254,0.9365994236311239,0.6879535558780842
ash shalif,2023,2.830012936610608,323.70441356701286,280.23673164171413,72933.58170347832,39503.74608664603,519,2,2962,381,1.0,0.0,0.000517464424320828,0.000258732212160414,0.0,0.008194271319408843,0.9011131245146259,0.8066312653801321
ash shamiya,5406,2.941860465116279,464.36752288387726,415.7709216518436,122723.02040688998,67681.07432331573,63,0,449,89,1.0,0.0,0.0,0.0016611295681063123,0.0,0.006861113354459644,0.8504983388704319,0.9074228523769808
ash sharai,5099,2.960852197070573,264.5313691896839,250.72360664343145,75414.20759919974,44776.58104058521,196,10,3298,247,4.0,0.0,0.002663115845539281,0.0010652463382157123,0.0,0.0059078063363059,0.932977303070761,0.8200400801603206
asmara,5065,3.1776657500763825,2005.8849986321097,1914.5691218230097,452372.87619949784,236532.6217820319,298,0,4494,1750,3.0,1.0,0.0,0.00045829514207149406,0.00015276504735716468,0.008480373588724522,0.7320501069355332,1.0071827003896996
asop,6625,2.7547169811320753,38.21271478276502,32.44475783442313,32324.273865707688,16162.136932853839,8,0,42,3,0.0,0.0,0.0,0.0,0.0,0.002364335541860651,0.9433962264150944,0.9306930693069307
asosa,4568,3.152471083070452,543.1421281026345,509.4456133202418,145702.23756325015,74870.69854895893,59,0,630,261,1.0,0.0,0.0,0.0010515247108307045,0.0,0.007254401770373048,0.7245005257623555,0.9968371112282551
assin fosu,1827,2.6607773851590104,156.1707996866259,124.43998349588037,50937.7358367347,25468.867918367374,115,0,413,38,0.0,0.0,0.0,0.0,0.0,0.006131831229687295,0.9328621908127208,0.7976929902395741
assis,1182,3.420353982300885,210.63467628199268,203.7222551208211,52553.00005322186,30437.022247706136,89,7,1305,1297,14.0,0.0,0.0025811209439528023,0.005162241887905605,0.0,0.0069203443940008625,0.5153419593345656,0.9496762257169288
astara,5532,2.4824120603015074,842.7703887767401,598.5504938715876,156373.7737807756,87340.32195856883,519,12,1140,117,3.0,0.0,0.006700167504187605,0.0016750418760469012,0.0,0.00964927046154605,0.9325463743676222,0.644525752884886
asti,2469,2.8449074074074074,192.24643677892897,167.6222789816279,35348.64515034584,21432.100186098243,166,14,973,141,2.0,0.0,0.010802469135802469,0.0015432098765432098,0.0,0.008970023241288694,0.8884555382215289,0.5642829230168034
