city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,2way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,5way_int_count,5way_int_prop,6way_int_count,6way_int_prop
rovenky,4240,2.8739837398373984,48.83915210052621,40.8978265557252,28183.772299824315,14395.452649919709,80,0,314,98,0.0,0.003392679152801674,0.8008130081300813,0.8672114402451481,0.0,0.0,0.0,0.0
rowosari,12371,2.673854447439353,307.4429109272684,238.66188233707084,96456.45230706614,51022.97772004907,166,0,486,90,0.0,0.006025577586124714,0.8787061994609164,0.777552400270453,0.0,0.0,0.0,0.0
roxas city,12933,2.725689404934688,626.5322150078047,504.37813535219493,149015.75419408127,76470.24980218335,403,4,1421,235,0.0019351717464925011,0.008193149840997591,0.8841492971400873,0.8214025721912157,4.0,0.0019351717464925011,0.0,0.0
royal tunbridge wells,1971,2.394719471947195,212.8164768890889,145.52994723240667,49741.67970798581,25360.884418605357,479,7,981,48,0.0046204620462046205,0.008391524261392145,0.9681697612732095,0.6519428761208901,0.0,0.0,0.0,0.0
ruaka,4821,2.3444444444444446,1448.8466403630264,942.6446660139691,346647.406573429,174456.6333888951,849,0,1477,103,0.0,0.008304910006679354,0.9572016460905349,0.6461380020597323,1.0,0.00041152263374485596,0.0,0.0
rubio,695,2.7561317449194114,311.05545380980885,241.3023036912813,79768.34468688547,40883.16856726443,320,0,817,288,0.0,0.007608398876863819,0.7967764540995095,0.8490698490698491,2.0,0.001401541695865452,0.0,0.0
rubizhne,4106,3.073558648111332,35.94188798689839,32.01186047342043,18293.32022035228,9285.823349071517,55,0,301,147,0.0,0.0038706193986010073,0.7077534791252486,0.986013986013986,0.0,0.0,0.0,0.0
rubtsovsk,6089,3.0915384615384616,55.28482243230144,49.79886697555768,25644.25966138201,13093.174665839653,129,0,797,371,0.0,0.004222415406749336,0.7123076923076923,0.9845857418111753,3.0,0.002307692307692308,0.0,0.0
rubuchi,2573,2.759958071278826,215.74895653602735,185.33151979169227,61752.605096469786,32344.755078179493,269,0,1559,80,0.0,0.00667029186075292,0.9580712788259959,0.8218315402781422,0.0,0.0,0.0,0.0
rudauli,8054,2.32,19.016048399779045,11.409629039867427,60749.635754476716,41108.53364700662,10,0,12,3,0.0,0.0004625815302259931,0.88,0.5111111111111111,0.0,0.0,0.0,0.0
rudny,5795,2.995850622406639,14.431577152334944,12.994407643388724,9958.354719425884,5766.741998989009,24,1,171,43,0.004149377593360996,0.0025025529414815168,0.8125,0.631578947368421,1.0,0.004149377593360996,1.0,0.004149377593360996
rudong,12341,3.234567901234568,11.158583067688506,10.148340979255801,12396.507961680678,7843.679330601772,22,3,114,104,0.012345679012345678,0.0014226210171741445,0.5666666666666667,0.7431578947368421,0.0,0.0,0.0,0.0
rudrapur,7392,2.6091437632135306,297.7995995716337,220.9100095131014,64312.32177022384,32802.22688542386,977,1,2333,471,0.0002642706131078224,0.009078639709792544,0.8749669574411842,0.7797910329321518,1.0,0.0002642706131078224,1.0,0.0002642706131078224
rugao,12267,3.4442424242424243,44.42318707269294,42.242412434578924,21927.55477436525,16007.191017590538,81,6,719,796,0.0036363636363636364,0.002775201909184169,0.48661800486618007,0.6685957965275663,39.0,0.023636363636363636,9.0,0.005454545454545455
rugby,1859,2.3278364116094985,228.1879148236448,149.54135447050865,37982.16591508507,19930.75507103649,1045,23,1892,70,0.007585751978891821,0.011449035122369701,0.9760717846460618,0.590221187427241,1.0,0.00032981530343007914,1.0,0.00032981530343007914
ruichang,11910,3.0826446280991737,23.437103263289487,18.788421624289917,27584.41955145115,15859.7893811733,24,0,40,56,0.0,0.0014777688845673447,0.5289256198347108,0.7848101265822784,1.0,0.008264462809917356,0.0,0.0
ruicheng,10656,2.625,4.239642203770249,2.6497763773564054,9912.95452828241,5503.933583896422,12,0,9,10,0.0,0.0007702931256610225,0.65625,0.711864406779661,1.0,0.03125,0.0,0.0
ruijin,12294,3.106060606060606,25.416679696686366,21.373117017668083,18640.410832953923,13079.537169321622,42,1,108,113,0.003787878787878788,0.001943239991419713,0.5703422053231939,0.6276391554702495,0.0,0.0,0.0,0.0
ruiru,4855,2.9681818181818183,1014.7030222831933,944.5962680163544,289827.7488990718,152839.6067555714,76,0,908,115,0.0,0.006639005712085848,0.8945454545454545,0.8997722095671982,1.0,0.0009090909090909091,0.0,0.0
rumonge,4096,3.1167728237791934,251.6603879297572,222.27329379783225,82526.8360636726,41471.08273398572,55,0,251,165,0.0,0.006068334158141488,0.6496815286624203,1.0138740661686232,0.0,0.0,0.0,0.0
