city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,2way_int_prop,5way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,6way_int_count,6way_int_prop,7way_int_count,8way_int_count,7way_int_prop,8way_int_prop
yangxi,11994,3.2282608695652173,29.35743892240832,26.16641295258133,19264.62313674567,11748.84546123483,20,1,82,79,2.0,0.005434782608695652,0.010869565217391304,0.0024987509640221946,0.5573770491803278,0.7340720221606648,0.0,0.0,0.0,0.0,0.0,0.0
yangxian,10440,2.9157303370786516,28.059965404334662,23.64603826207977,27083.105631420323,14345.456794561635,28,2,105,43,0.0,0.011235955056179775,0.0,0.0019560175605542376,0.7556818181818182,0.8760806916426513,0.0,0.0,0.0,0.0,0.0,0.0
yangxin,11810,3.0847457627118646,30.596062423825522,27.095665451608195,23777.29741918343,14682.584156174902,27,2,134,70,3.0,0.00847457627118644,0.012711864406779662,0.0020838336152807307,0.688034188034188,0.67170626349892,0.0,0.0,0.0,0.0,0.0,0.0
yangyuan,10488,3.0686274509803924,12.976280304317623,10.94078535462074,11847.77506111602,7044.276428475344,16,0,47,39,0.0,0.0,0.0,0.0018421026539877277,0.6176470588235294,0.7537688442211056,0.0,0.0,0.0,0.0,0.0,0.0
yangzhong,12201,3.0362364907819455,25.719095671314108,22.122019353647797,18549.08187062507,11588.794084055291,220,6,856,479,12.0,0.003814367450731087,0.007628734901462174,0.0022193073312692917,0.6866624122527122,0.7347395333972515,0.0,0.0,0.0,0.0,0.0,0.0
yangzhou,12124,3.094097995545657,19.457078108744888,16.672852566457898,15551.871318699266,10307.641315982708,257,1,874,646,16.0,0.0005567928730512249,0.008908685968819599,0.0018876363187546458,0.63008356545961,0.6755927475592748,2.0,0.0011135857461024498,0.0,0.0,0.0,0.0
yanji,11991,2.8808011724474842,63.27649288390542,52.0555026949178,22728.821035497116,13101.517727645534,363,4,1201,472,7.0,0.0019540791402051783,0.003419638495359062,0.004829707076637815,0.7655408712677435,0.7782406272972311,0.0,0.0,0.0,0.0,0.0,0.0
yanjiao,10786,2.8455696202531646,10.959240240885448,8.600922720694907,10211.561806816122,6573.5142990242675,85,0,204,103,3.0,0.0,0.007594936708860759,0.0016671813192088393,0.7316455696202532,0.6929936305732484,0.0,0.0,0.0,0.0,0.0,0.0
yanjin,11066,2.9509536784741144,32.02835606092487,26.87938328818763,17405.73356488381,11022.25250539341,59,1,207,99,1.0,0.0027247956403269754,0.0027247956403269754,0.0029057904493888843,0.726775956284153,0.686382393397524,0.0,0.0,0.0,0.0,0.0,0.0
yanling,11167,3.0377358490566038,9.930623174908,8.181834188131749,11974.448602854274,8081.077086091137,28,10,50,70,1.0,0.06289308176100629,0.006289308176100629,0.0012288737094217597,0.5234899328859061,0.6143344709897611,0.0,0.0,0.0,0.0,0.0,0.0
yanqi,7154,2.925438596491228,152.51744538484402,124.42212649816221,101801.45342250528,63468.08126287941,42,0,120,65,1.0,0.0,0.0043859649122807015,0.0024030574479340207,0.7105263157894737,0.6452328159645233,0.0,0.0,0.0,0.0,0.0,0.0
yanqing,10636,3.263681592039801,47.81394546916151,43.690686490063,22170.7529845849,16592.82845748811,52,9,277,258,7.0,0.014925373134328358,0.011608623548922056,0.0028816030727771276,0.5538720538720538,0.63229078613694,0.0,0.0,0.0,0.0,0.0,0.0
yanshi,10908,3.056,10.702829653684189,8.776320316021035,10034.05632171748,7092.748729138848,45,1,101,101,2.0,0.004,0.008,0.0015089819282211698,0.5863453815261044,0.5841784989858012,0.0,0.0,0.0,0.0,0.0,0.0
yantai,11706,3.188719404043987,15.425762727666674,13.641868208610507,12026.300964039649,8758.780974848403,326,27,1272,1177,17.0,0.00957786449095424,0.006030507272082299,0.0017611769002973227,0.5723495702005731,0.6165979566230507,0.0,0.0,0.0,0.0,0.0,0.0
yantian,12303,2.8680203045685277,47.43781782273187,39.852582993208756,26658.524649754723,17039.030554015917,126,6,507,146,1.0,0.007614213197969543,0.0012690355329949238,0.002784067888859515,0.809462915601023,0.6812059012187299,2.0,0.0025380710659898475,0.0,0.0,0.0,0.0
yan an,10376,2.9292035398230087,13.406299889328809,11.270783092798556,16213.292215064574,9048.046570145834,18,0,67,28,0.0,0.0,0.0,0.0014816789221181836,0.7522123893805309,0.8054298642533937,0.0,0.0,0.0,0.0,0.0,0.0
yaritagua,792,2.987332864180155,300.91286980447774,252.41952203162384,81013.58565041059,44501.02597797505,229,1,752,437,2.0,0.0007037297677691766,0.0014074595355383533,0.0067619310609469754,0.6908450704225352,0.8701940035273369,0.0,0.0,0.0,0.0,0.0,0.0
yaroslavl,3739,2.7700133868808567,47.89006786236651,37.94021708292972,21296.060757959858,11736.259105141022,776,16,2259,661,21.0,0.00428380187416332,0.005622489959839358,0.0040805223737254105,0.8160795912879807,0.7353692990717072,2.0,0.000535475234270415,0.0,0.0,0.0,0.0
yasuj,5831,2.8343215905127312,474.1434069488702,408.1569335018527,113200.69734425556,65727.16281357469,399,6,2138,319,5.0,0.0020927799093128706,0.0017439832577607255,0.0072138121691591554,0.8867528836071303,0.6896973937379745,0.0,0.0,0.0,0.0,0.0,0.0
yatsushiro,12775,3.0979963570127507,92.13736687106375,82.30266796642925,34032.00813391816,17973.508405513912,293,3,1613,820,13.0,0.001092896174863388,0.004735883424408015,0.0051262872441085496,0.6951130561633844,0.9488957839021719,1.0,0.00036429872495446266,1.0,1.0,0.00036429872495446266,0.00036429872495446266
