city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,6way_int_count,2way_int_prop,5way_int_prop,6way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient
udine,2908,2.800374298190892,146.01143861018124,124.92494576036407,29906.818918486857,17885.668576592798,463,38,2394,300.0,9.0,2.0,0.011852776044915784,0.0028072364316905803,0.0006238303181534623,0.008163599699105925,0.9018308080808081,0.5433580792923709
udon thani,10916,2.629987908101572,198.53515033609628,149.9616572873214,46064.53917587196,24858.464739850107,1214,4,3148,596.0,0.0,0.0,0.0008061265618702137,0.0,0.0,0.00798662155582877,0.8797902379991932,0.7288870951468066
uduagba,2468,2.742081447963801,46.458955594509696,34.68655055698688,34203.84810478399,18936.41635272777,56,0,110,55.0,0.0,0.0,0.0,0.0,0.0,0.0024534185734576613,0.751131221719457,0.8192219679633868
udumalaippettai,8124,2.88,323.83443345865925,282.04934527044514,129455.46520324277,65002.921462187696,100,0,568,107.0,0.0,0.0,0.0,0.0,0.0,0.004981844295214243,0.8619354838709677,0.9294498381877022
udupi,7474,2.442017474185862,212.57566816922744,146.05079663731672,56787.89155210285,29713.593046575024,1576,1,3118,339.0,2.0,0.0,0.00019857029388403494,0.0003971405877680699,0.0,0.00715415560265709,0.93227408142999,0.6655737704918033
ueda,12926,2.8564727954971856,182.27256617295544,153.20470852811263,46333.93670371162,23986.031472880823,510,1,2139,535.0,12.0,1.0,0.00031269543464665416,0.00375234521575985,0.00031269543464665416,0.00759911310793689,0.8285893024710667,0.86883706370324
ufa,5344,2.7779433681073025,40.671868452025755,32.670845149987905,19153.73648172845,10664.966653213622,660,20,2090,576.0,8.0,1.0,0.005961251862891207,0.002384500745156483,0.00029806259314456036,0.003813595463964278,0.8245877061469266,0.7501875468867217
ugbokolo,2650,2.7674418604651163,37.32140075376598,31.245823886873843,38577.31275786606,19551.019750655123,7,0,32,4.0,0.0,0.0,0.0,0.0,0.0,0.0019089234847975334,0.9069767441860465,0.5925925925925926
ugep,2696,2.6779324055666005,460.8011853907522,366.4422945453298,163441.90865705104,81795.32791467942,103,0,357,42.0,1.0,0.0,0.0,0.0019880715705765406,0.0,0.005633588092848203,0.9145129224652088,0.8011988011988012
ughelli,2398,2.4629958555358202,106.06822211871874,75.23370639326528,32719.37999740838,17578.645820509857,491,0,1123,75.0,0.0,0.0,0.0,0.0,0.0,0.00603392452420674,0.955595026642984,0.6546101393418322
uige,3198,2.650947042906842,107.4546377871427,84.06965090111204,31127.605225367755,15881.445811618923,563,6,1789,229.0,0.0,0.0,0.0023192887514495554,0.0,0.0,0.006766048825890178,0.9112746997287873,0.7857281365134768
uitenhage,3500,2.973981900452489,167.58025406905466,153.7416131787368,57999.946779639344,30645.140876202306,146,4,1369,248.0,1.0,0.0,0.0022624434389140274,0.0005656108597285068,0.0,0.00546841193342956,0.858843537414966,0.9006528526823729
ujhani,7410,2.6842105263157894,35.6978152543092,27.243069536183334,55667.41735577938,27833.708677889706,9,0,23,6.0,0.0,0.0,0.0,0.0,0.0,0.0012825389410885985,0.8421052631578947,0.8873239436619719
ujjain,7158,2.8635547576301614,131.83337918487612,111.52583172695444,41873.93071787856,21449.47469739302,429,2,1881,466.0,7.0,0.0,0.000718132854578097,0.0025134649910233393,0.0,0.006146228802558937,0.8300395256916996,0.9138644128753821
ujung batu,11024,2.564139941690962,282.81036205385493,213.55068155087005,82172.9405659848,42464.159730347645,168,0,481,37.0,0.0,0.0,0.0,0.0,0.0,0.006659977822468021,0.9460641399416909,0.7015362106803219
ukhrul,10098,2.111111111111111,3.6467251263552964,2.02595840353072,14481.44856013405,7240.724280067025,4,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0005036409322192199,1.0,0.7692307692307693
ukunda,5323,2.683098591549296,72.06179935379016,58.35990792736527,49961.54316572919,25001.041501320175,27,0,106,9.0,0.0,0.0,0.0,0.0,0.0,0.0028823518952194433,0.9366197183098591,0.7455197132616488
ulaanbaatar,9602,2.5894045691671166,231.16936370609616,174.94684531598247,71133.62768585439,37165.06481545802,2704,12,7583,791.0,20.0,8.0,0.0010793308148947653,0.0017988846914912754,0.0007195538765965102,0.0062200715874964965,0.9262560777957861,0.7275633809159274
ulanqab,10332,2.8753687315634218,59.45951492127839,49.768841766704256,28040.62296631238,17762.72036340851,221,2,867,257.0,9.0,0.0,0.0014749262536873156,0.00663716814159292,0.0,0.0033474329215791715,0.8035450516986706,0.6855345911949685
ulan hot,10548,3.1652542372881354,35.07996742586164,30.818841439104435,19699.93618771994,12134.540716038,86,2,334,283.0,1.0,2.0,0.002824858757062147,0.0014124293785310734,0.002824858757062147,0.00289091843249552,0.5949008498583569,0.7860696517412935
