city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,2way_int_prop,5way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,6way_int_count,6way_int_prop
borama,5596,3.3341724354940214,1192.7844038427193,1156.753156904739,247134.99436116955,123567.49718058485,48,0,917,621,3.0,0.0,0.0018879798615481435,0.009652897655599128,0.6073001887979862,1.1471793255594076,0.0,0.0
bordeaux,1897,2.85981697171381,140.53926721978442,122.18264080255801,31944.180779940776,20008.57187457847,2198,265,12191,2054,112.0,0.01574756358450202,0.0066555740432612314,0.0070239529388073955,0.8687435850993177,0.6290570936867849,8.0,0.0004753981459472308
bordj bou arreridjj,2213,3.1384303504199247,206.9719732077909,195.4036005379086,46942.270231586466,26238.8706446828,193,6,2408,825,18.0,0.0017376194613379669,0.005212858384013901,0.00788799091281518,0.7545691906005222,0.9245173464944114,3.0,0.0008688097306689834
bordj menaiel,2137,3.066746126340882,177.67571543453482,165.6047788674687,47092.454314607596,25311.156170323673,57,2,609,170,1.0,0.0023837902264600714,0.0011918951132300357,0.007019660194063066,0.7956989247311828,0.9952067106051528,0.0,0.0
borsad,6710,2.559322033898305,24.064621222627185,16.314997439069277,35347.552187319314,17673.776093659664,19,0,28,12,0.0,0.0,0.0,0.0013616004353059665,0.7966101694915254,0.8141592920353983,0.0,0.0
borujerd,5659,2.849263502454992,421.8763437555587,363.4626961586352,70733.40480258323,40796.835599753016,846,4,4504,739,15.0,0.0006546644844517185,0.0024549918166939444,0.010340908493356596,0.8761873566983295,0.7636601949700991,2.0,0.0003273322422258593
bosaso,5871,3.020972354623451,353.55722828730774,328.7846293558329,76568.13799614873,38299.362623232526,147,0,1613,338,0.0,0.0,0.0,0.009231412850532366,0.8388941849380362,1.0028632784538296,0.0,0.0
botad,6603,2.563380281690141,18.389642661327144,13.727479733103362,20980.32371764456,10490.161858822301,18,0,48,5,0.0,0.0,0.0,0.00175303707500579,0.9295774647887324,0.8029197080291971,0.0,0.0
botosani,3438,2.763425253991292,161.1027583318346,132.45966994917893,39754.76124186021,21720.28271454317,245,6,961,162,4.0,0.0043541364296081275,0.002902757619738752,0.007417157522722557,0.8790087463556852,0.6798101496896678,0.0,0.0
botou,11006,2.8343137254901962,36.74983063867572,30.372654145493758,20340.61504866038,12142.661350928567,177,2,657,181,3.0,0.00196078431372549,0.0029411764705882353,0.00302650544033046,0.8192534381139489,0.7095027080256031,0.0,0.0
botshabelo,3597,2.9169829222011385,298.1826355282189,277.24761178145593,113796.56883919908,56898.284419599724,148,0,1839,121,0.0,0.0,0.0,0.005240626120275502,0.9425996204933587,0.9368321063880314,0.0,0.0
botshabelo rural,3595,2.962015503875969,453.84101256845753,434.84301669349884,180975.94304018788,90792.737018105,54,2,1173,61,0.0,0.0015503875968992248,0.0,0.004998648872959485,0.952639751552795,0.9447685725398678,0.0,0.0
botucatu,1252,3.334323922734027,288.26121570681215,274.8118811255433,74595.12478941442,43466.171401635715,157,9,1764,1422,13.0,0.002674591381872214,0.003863298662704309,0.006631851999183998,0.5724076281287247,0.8919039809154614,0.0,0.0
bouafle,1610,2.978021978021978,180.06751842032844,160.08200263961066,59810.32816391542,30003.17225984076,101,0,627,182,0.0,0.0,0.0,0.006001615991164666,0.8,0.9570247933884297,0.0,0.0
bouake,1642,3.0459415584415583,119.92811771087874,110.31050567367515,38679.204102986,19384.850209957902,494,2,4397,1261,6.0,0.0003246753246753247,0.000974025974025974,0.006186693031513458,0.7942513803182851,0.997319470392332,0.0,0.0
bouar,3229,2.6807387862796834,121.29368662744824,96.65090596699041,45772.59244191395,23350.909447330665,77,0,269,33,0.0,0.0,0.0,0.005194388120130104,0.9129287598944591,0.7715803452855245,0.0,0.0
boufarik,2096,2.889423076923077,176.63417987170732,146.06287950929644,55302.84800111865,32212.733489199058,108,3,368,142,1.0,0.004807692307692308,0.0016025641025641025,0.005483365139780294,0.7665056360708534,0.7607113985448666,2.0,0.003205128205128205
bougara,2109,2.5118110236220472,156.1366441760675,112.01404044127327,45077.53790941982,23375.166593280905,323,0,732,88,0.0,0.0,0.0,0.0066795949262217595,0.9230096237970253,0.7080227970188514,0.0,0.0
bougouni,1565,3.25320197044335,402.0703871337546,370.77623877556084,127514.5428127971,63797.456658046576,79,0,529,400,6.0,0.0,0.005911330049261084,0.006302294922019319,0.5990147783251232,1.0918518518518519,1.0,0.0009852216748768472
bouira,2158,2.989771359807461,291.82474506620684,268.2961555121324,63646.29281397776,38650.63863559781,134,5,1276,240,5.0,0.0030084235860409147,0.0030084235860409147,0.007550321427222988,0.8509354254677127,0.7014203686914475,2.0,0.0012033694344163659
