city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,2way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,5way_int_count,5way_int_prop,6way_int_count,6way_int_prop
rajnandgaon,8419,2.7294429708222814,174.62634437686285,143.12875440968335,55700.29054277543,29946.86603232638,204,0,825,102,0.0,0.0058312059829018865,0.9098143236074271,0.8276473194505981,0.0,0.0,0.0,0.0
rajpura,6771,2.938181818181818,193.47874513215072,170.4371854845946,72269.21616893722,37568.34521252927,131,0,776,192,0.0,0.0051500470419342395,0.8245454545454546,0.9444191343963554,1.0,0.0009090909090909091,0.0,0.0
rajsamand,6714,2.6184738955823295,93.36286860385064,71.24074311137197,49215.41241655872,30411.17586630985,118,0,336,43,0.0,0.003070018371347489,0.9116465863453815,0.6720484359233098,0.0,0.0,1.0,0.002008032128514056
rajshahi,9650,2.528720410528058,110.11202708974146,80.63824000083036,34962.320514148116,17782.36127196282,1617,1,4041,377,0.00016553550736633007,0.006192205039909599,0.9367549668874172,0.7333333333333333,4.0,0.0006621420294653203,1.0,0.00016553550736633007
rajula,6617,2.5833333333333335,16.362036593472645,12.271527445104484,22960.45417174395,11480.227085871973,9,0,24,3,0.0,0.0014252363190279068,0.9166666666666666,0.8208955223880597,0.0,0.0,0.0,0.0
raleigh,775,2.70123339658444,99.41909265506132,76.38480192795888,32395.77648285218,18462.856585380207,2442,95,6229,1719,0.009013282732447819,0.005384816385010877,0.8301579703207276,0.6987790280105339,54.0,0.005123339658444023,1.0,9.487666034155598e-05
ramachandrapuram,8927,2.6590038314176243,100.65242091084166,76.7426504262739,34252.37285481921,17126.186427409568,62,0,164,35,0.0,0.005877106461351648,0.8659003831417624,0.8317214700193424,0.0,0.0,0.0,0.0
ramadi,5188,2.854204817579941,302.9609088245774,265.9176535971182,80425.57168964327,45001.44061703941,868,1,5535,690,0.0001408649105507818,0.006732249116261933,0.9020850943927867,0.8233387358184765,3.0,0.0004225947316523454,2.0,0.0002817298211015636
ramagundam,8220,2.8512055837563453,309.48128305534436,262.4503393423019,67644.88676078852,36367.6038044312,479,1,2185,484,0.00031725888324873094,0.008509806824766271,0.8454458901935893,0.8697792599650628,3.0,0.0009517766497461929,0.0,0.0
ramanagara,8044,2.708679245283019,611.8858023671731,492.7412461326594,146213.72560357398,75961.6568820846,258,0,937,130,0.0,0.008055192941841755,0.9018867924528302,0.8162570888468809,0.0,0.0,0.0,0.0
ramanathapuram,8546,2.665562913907285,543.3856671226494,425.2322715120954,142477.5356041695,71238.7678020847,197,0,618,91,0.0,0.007627667966300058,0.8995584988962473,0.8218040951853901,0.0,0.0,0.0,0.0
raman mandi,6624,2.74025974025974,29.87412867887479,22.502590433438154,24771.634096109847,12385.817048054923,38,0,80,36,0.0,0.002411962695958459,0.7662337662337663,0.8745874587458746,0.0,0.0,0.0,0.0
ramgarh,9182,2.576923076923077,6.378448718161477,4.661174063271848,13620.843105050979,7632.341094599256,7,0,16,3,0.0,0.0008357132679349132,0.8846153846153846,0.5106382978723404,0.0,0.0,0.0,0.0
ramhormoz,5754,2.8688650306748467,240.888605524834,207.08291932004516,61012.81779741012,33703.164827091794,183,0,929,189,0.0,0.0071473586163397695,0.852760736196319,0.7844794467921629,3.0,0.0023006134969325155,0.0,0.0
ramnagar,7305,2.9005847953216373,137.08294431299748,119.44654212068203,62102.63976614786,31051.319883073913,22,0,122,27,0.0,0.004414721977332805,0.8421052631578947,0.9495548961424333,0.0,0.0,0.0,0.0
ramos arizpe,184,3.061617900172117,344.0100800466899,312.62878186687135,72889.05245590128,40801.08734861095,265,3,1931,701,0.0010327022375215145,0.008431394906400737,0.7567195037904894,0.8604931884807725,4.0,0.001376936316695353,1.0,0.00034423407917383823
rampur,7341,3.0226537216828477,31.95308642510248,29.988333538122067,22745.159512313996,12295.940503548776,19,2,243,43,0.006472491909385114,0.0025986695703252944,0.8534201954397395,0.8883415435139573,2.0,0.006472491909385114,0.0,0.0
rampur,9878,1.7894736842105263,7.719213264155149,2.8439206762676865,22477.381685915483,13261.179768345195,12,0,6,1,0.0,0.000582090990319061,0.9473684210526315,0.30303030303030304,0.0,0.0,0.0,0.0
rampur hat,9565,2.8461538461538463,21.64308408859399,18.729591999744798,20109.235389530077,10054.61769476504,14,0,79,10,0.0,0.0021525516678632655,0.8942307692307693,0.9014778325123153,1.0,0.009615384615384616,0.0,0.0
ramu,10072,2.3491329479768788,130.1360267170127,84.70125207130422,72398.05219044328,36202.84397030834,302,0,523,39,0.0,0.003594635460787097,0.953757225433526,0.6434782608695652,1.0,0.0011560693641618498,0.0,0.0
