city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,6way_int_count,2way_int_prop,5way_int_prop,6way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient
noumea,13134,2.769647696476965,152.33119022786252,125.00239675066877,34932.40574562509,20577.842289873795,331,16,1264,218,13.0,3.0,0.008672086720867209,0.007046070460704607,0.0016260162601626016,0.007402680421106327,0.8720612356478951,0.5893785929373118
nouna,1686,3.526372443487621,521.45047308463,496.7531417437002,141624.1652302026,70975.45686517876,44,0,309,575,1.0,0.0,0.0,0.001076426264800861,0.0,0.007346912526046148,0.379978471474704,1.2077711818672423
novara,2504,2.805173362685746,145.2274281175182,120.60990040139515,31435.839651962426,19117.573028567258,308,27,1200,275,7.0,0.0,0.014859658778205834,0.003852504127682994,0.0,0.007596541041088524,0.8424581005586592,0.6041958041958042
nova friburgo,1379,2.541089566020314,203.96376093980078,150.6657513867411,62196.91322474395,32943.49942224797,566,1,1460,139,0.0,0.0,0.0004616805170821791,0.0,0.0,0.006191320427909867,0.935796766743649,0.6501734104046243
nova serrana,1328,3.3514124293785312,296.2396494544192,275.37455926685743,72204.83245368401,39864.39366132945,187,0,1163,1303,2.0,0.0,0.0,0.0007532956685499058,0.0,0.007431184128150609,0.5084745762711864,1.0067860508953816
novi pazar,3292,2.4480560866794137,212.08464096872905,148.1483534109159,57876.31930758068,29322.004265096293,473,5,1006,85,0.0,0.0,0.0031867431485022306,0.0,0.0,0.007232951712689909,0.9456521739130435,0.6801152737752162
novi sad,3240,2.8371027769825363,85.59090778227494,71.20732264966819,27612.964376957843,16114.833968042603,587,19,2273,605,8.0,1.0,0.005439450329229888,0.002290294875465216,0.000286286859433152,0.005311311798310217,0.823258491652274,0.685726631139277
novocheboksarsk,4474,2.780590717299578,16.98577784421086,14.047309947111088,12481.598070465167,7270.970335745514,41,2,163,30,1.0,0.0,0.008438818565400843,0.004219409282700422,0.0,0.0023361088080232494,0.8680851063829788,0.6516129032258065
novocherkassk,4310,2.8720588235294118,50.338586433829455,41.27023814244106,22282.673355990868,12085.477859197554,245,2,809,291,12.0,1.0,0.0014705882352941176,0.008823529411764706,0.0007352941176470588,0.004165212747092139,0.7761413843888071,0.7631870158613058
novokuybyshevsk,4744,2.9092558983666064,31.056997574920775,26.209625902610092,14847.910218854486,7813.526590490376,86,2,341,120,2.0,0.0,0.003629764065335753,0.003629764065335753,0.0,0.003974773390125705,0.7777777777777778,0.7913998170173834
novokuznetsk,6157,2.765183615819209,41.37202195057567,32.65058935718101,19816.260222579327,10481.874185424582,597,4,1706,517,8.0,0.0,0.0014124293785310734,0.002824858757062147,0.0,0.003947006157363054,0.8143564356435643,0.7506635993629446
novomoskovsk,3763,2.7098214285714284,42.41933081124065,33.51884622138212,23086.56639270348,11621.064215562496,141,0,446,83,2.0,0.0,0.0,0.002976190476190476,0.0,0.0036502105163857767,0.8735119047619048,0.8103061986557132
novorossiysk,4223,2.767391304347826,62.27139396858279,49.929925671186126,23663.927368518962,12222.550737172212,547,7,1751,451,4.0,0.0,0.002536231884057971,0.0014492753623188406,0.0,0.0050947952933586916,0.834725753723211,0.817669514633703
novosibirsk,6025,2.8222708105575514,36.25516916104751,29.22269686711951,17250.167563779047,9289.246189301957,1242,22,3788,1335,15.0,1.0,0.003435889426831173,0.002342651881930345,0.00015617679212868969,0.0039029183232113175,0.7882776994201536,0.8048130438190797
novotroitsk,5675,3.0434782608695654,22.864892128295907,20.434806974563973,14576.25070697108,7762.339874859309,44,4,257,108,1.0,0.0,0.00966183574879227,0.0024154589371980675,0.0,0.0029456185244285415,0.7341463414634146,0.9177914110429448
novouralsk,5450,2.877659574468085,27.526210616225804,23.646186247449293,17399.24876857376,9004.709382659657,53,2,259,62,0.0,0.0,0.005319148936170213,0.0,0.0,0.003056868294853907,0.8342245989304813,0.8034993270524899
novovolynsk,3350,2.9768518518518516,67.99374976925264,59.96670986593809,33262.10625128362,16836.45350838661,51,0,291,88,2.0,0.0,0.0,0.004629629629629629,0.0,0.004038484098529625,0.7916666666666666,0.9359720605355064
novo hamburgo,1214,3.09456999848324,158.75720495742308,143.5629388679139,45268.22069834698,24686.749608899816,1262,24,8154,3698,47.0,1.0,0.0018201122402548156,0.003564386470499014,7.583801001061732e-05,0.006430867063203393,0.7153927974471965,0.9088491204073104
novy urengoy,5645,2.556363636363636,11.262240274941183,8.395488204956154,8462.050747918736,4353.211179707036,70,3,182,19,1.0,0.0,0.01090909090909091,0.0036363636363636364,0.0,0.0025871109417896685,0.9264705882352942,0.6679035250463822
nowgaon,7720,2.6666666666666665,80.2740514257458,60.74793080867249,41347.41521682194,20673.707608410976,27,0,68,15,1.0,0.0,0.0,0.009009009009009009,0.0,0.0038829054249121123,0.8558558558558559,0.847926267281106
