city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,2way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,5way_int_count,5way_int_prop,6way_int_count,6way_int_prop
socoura,1679,3.1936170212765957,278.63782132731393,267.0773159743722,98703.8920159003,49889.31164436657,39,0,641,260.0,0.0,0.005585120582812798,0.723404255319149,1.0485333333333333,0.0,0.0,0.0,0.0
soc trang,11743,2.6756487025948106,159.69054352328405,124.310003940281,62822.70765681778,33394.584475246076,222,1,660,118.0,0.000998003992015968,0.004781929346707565,0.8811188811188811,0.6905358037055583,1.0,0.000998003992015968,0.0,0.0
sodertalje,2968,2.5953806672369546,98.44775034835656,73.68843588948845,33730.17319306,19071.847281600185,294,6,752,114.0,0.0051325919589392645,0.00516194099579097,0.8993981083404987,0.6324859974149074,2.0,0.001710863986313088,1.0,0.000855431993156544
sodo,4982,3.096704871060172,730.6143218771257,702.8760990551431,196960.56589565272,102670.96344619886,53,0,1102,241.0,0.0,0.007116075444835761,0.8273638968481375,0.9501255830642268,0.0,0.0,0.0,0.0
sofia,3381,2.9702417854928704,122.20444460890029,106.9004782040659,37267.039934249246,22468.240349002077,1414,73,7324,2399.0,0.006465326366132318,0.005438985995818225,0.7789267249064005,0.7413846908296554,77.0,0.006819590824550527,4.0,0.0003542644584182092
sohag,4104,2.5520856404577335,426.2290187509922,317.2880912562757,91496.91117112999,47646.40014710341,3462,2,9234,835.0,0.00014765596160944998,0.008945670972729388,0.9374584656279997,0.7158155164137218,12.0,0.0008859357696566999,0.0,0.0
sohar,5943,2.9105786090005843,199.21176825126022,183.1444251661206,73417.19187455939,40779.91048032527,138,3,1446,122.0,0.0017533606078316774,0.00488504672778456,0.927400468384075,0.7871591908531222,2.0,0.0011689070718877848,0.0,0.0
sohawa,6372,2.339622641509434,49.42927645523807,31.709347159964047,40525.67321751392,24997.112553142855,19,0,31,3.0,0.0,0.0019773994436418775,0.9433962264150944,0.43564356435643564,0.0,0.0,0.0,0.0
sohna,7027,2.5877862595419847,27.496494915663977,20.569896959809693,24294.11017799158,14368.19854477791,33,0,86,12.0,0.0,0.0019137051057564567,0.9083969465648855,0.669260700389105,0.0,0.0,0.0,0.0
sojat,6665,2.6898608349900597,197.11465544772227,152.0486805441675,50870.78714920075,27470.6339382806,115,0,315,72.0,0.0,0.007175468024894798,0.8548707753479126,0.8141858141858141,1.0,0.0019880715705765406,0.0,0.0
sokcho si,12494,3.0049019607843137,134.3355429050877,121.00076474906794,45339.13916060354,23270.203630170814,81,1,573,155.0,0.0012254901960784314,0.00577285635485011,0.8024539877300614,0.9347692307692308,6.0,0.007352941176470588,0.0,0.0
sokode,2021,2.8894289185905224,188.3312916799315,154.9213663029327,59397.583998463706,29764.291299801895,292,0,958,391.0,0.0,0.006327424019035353,0.7594167679222357,0.9148159415880742,4.0,0.002430133657351154,1.0,0.0006075334143377885
sokoto,2311,2.930890170795159,242.18308445359517,220.18636272344736,59452.844791618736,31882.530787356907,803,0,7048,986.0,0.0,0.007596106032763041,0.8880217170003394,0.8774678961362222,3.0,0.00033932813030200206,1.0,0.00011310937676733401
solapur,7509,2.855327468230694,339.4121346097055,283.7392546610168,68180.62918126707,34734.082264461926,1678,0,6705,1821.0,0.0,0.009771731754000423,0.8194525904203324,0.9156196528966023,23.0,0.0022482893450635386,3.0,0.0002932551319648094
solok,11045,2.4939068100358424,232.05889505926172,167.34856518252136,56522.01931166161,28380.14478331842,389,0,934,72.0,0.0,0.008176804481831387,0.9483870967741935,0.7102333931777379,0.0,0.0,0.0,0.0
solwezi,3676,2.8454773869346734,127.60899291902712,111.5777124015614,49959.550837280025,24995.39665907997,200,0,1238,154.0,0.0,0.005105299774175465,0.9032663316582915,0.8886442277445737,0.0,0.0,0.0,0.0
somanya,1957,2.5464285714285713,95.20194657325715,70.89144950187185,39062.76256771239,19535.69512206031,286,0,770,64.0,0.0,0.0048732305647907126,0.9428571428571428,0.7369127516778523,0.0,0.0,0.0,0.0
somerset west,3286,2.6594885598923286,270.8076268126722,201.98191098073912,56989.80862881756,30708.705454353993,1133,5,2568,751.0,0.0011215791834903544,0.008818594688571482,0.8311250842128902,0.7245253342321087,1.0,0.00022431583669807088,0.0,0.0
sonamukhi,9563,2.8421052631578947,19.32402483627318,16.78138998939513,18257.62140630586,9128.81070315294,5,0,29,4.0,0.0,0.002116817345067631,0.8947368421052632,1.0,0.0,0.0,0.0,0.0
sonari,10087,2.142857142857143,2.4700587031794257,1.411462116102529,8959.602295910307,4479.801147955152,3,0,4,0.0,0.0,0.0005513768628562693,1.0,0.8888888888888888,0.0,0.0,0.0,0.0
