city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,6way_int_count,2way_int_prop,5way_int_prop,6way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient
messina,3083,2.819546958513617,162.38737641280989,132.17481032531586,33538.59664765812,21773.805517099023,731,33,2420,710,29.0,6.0,0.008399083736319674,0.007381012980402138,0.0015271061338763044,0.007457923525829542,0.8087782340862423,0.5922691665596507
mestre,2860,2.661042944785276,111.56140396181596,88.92646529646943,22759.841434593065,14028.6337162211,926,75,3191,365,6.0,1.0,0.016432953549517966,0.0013146362839614374,0.00021910604732690623,0.007952406928467964,0.9171307640899977,0.5436308926780341
metro,11742,2.7613922601328142,333.6820456220008,260.1757191076054,92805.65086323692,46802.52078124941,962,0,2524,880,1.0,0.0,0.0,0.0002289901534234028,0.0,0.007129574220619428,0.7982596748339822,0.8535914766869057
mettupalayam,8022,2.630225080385852,334.51182933939543,257.60637661345726,91467.97507731993,46528.096840596816,143,0,423,56,0.0,0.0,0.0,0.0,0.0,0.007189458672367754,0.909967845659164,0.7546408393866021
mettur,8209,2.7388235294117647,66.57913346914971,54.986531406286,31213.251026871945,15613.437028760198,74,0,314,37,0.0,0.0,0.0,0.0,0.0,0.004264220193574925,0.9129411764705883,0.863905325443787
metu,4657,2.8155339805825244,73.92054299827107,64.59076572664463,50107.594834288124,25191.12994439447,13,0,83,7,0.0,0.0,0.0,0.0,0.0,0.0029343877452674516,0.9320388349514563,0.8059701492537313
metz,2263,2.8227272727272728,106.42933937754339,91.5463060902559,26349.328356097034,16037.877360603197,523,73,2712,408,24.0,0.0,0.019518716577540108,0.006417112299465241,0.0,0.006636123782751042,0.8821925279520043,0.6164551780597626
meulaboh,10411,2.6516192345436704,284.6650490782629,224.0445234158654,71773.54975621923,37702.138370747634,217,2,719,81,0.0,0.0,0.001962708537782139,0.0,0.0,0.007550368795503892,0.9203539823008849,0.7456875308033514
mezhdurechensk,6195,2.9003115264797508,50.42879931754473,43.3593414692908,25505.73044570829,13672.990666192683,45,1,216,59,0.0,0.0,0.003115264797507788,0.0,0.0,0.003688205495688157,0.815625,0.7763779527559055
mianchi,10771,3.0071942446043165,17.80551497706767,14.731181455847352,15218.167414359365,10522.038160329028,24,2,64,48,0.0,1.0,0.014388489208633094,0.0,0.007194244604316547,0.001692211594916976,0.6423357664233577,0.5278810408921933
miandoab,5395,2.663251047973917,264.0292822127153,206.96845922869113,57298.44601766588,32924.602998248665,464,1,1480,198,4.0,0.0,0.0004657661853749418,0.0018630647414997672,0.0,0.008019209289380335,0.9058713886300093,0.6566363424306042
mianeh,5482,2.8931253610629692,231.2376989218617,199.0434265705222,51978.79180069963,29804.218464522455,241,11,1186,279,13.0,1.0,0.006354708261120739,0.007510109763142692,0.0005777007510109763,0.007758556031157676,0.8296511627906977,0.765938864628821
mianxian,10378,2.9726775956284155,20.370140036246653,16.919460576554595,24833.42182863428,12951.429093888957,31,0,95,57,0.0,0.0,0.0,0.0,0.0,0.0015728102195191854,0.6885245901639344,0.9307479224376731
mianyang,10319,3.121687929342493,37.26501980573699,33.169158943869924,23130.19693167292,15653.39819484408,224,16,1103,678,17.0,0.0,0.007850834151128557,0.008341511285574092,0.0,0.0023806345013321997,0.6562809099901088,0.6674919534538252
mianzhu,10303,3.0854430379746836,35.187895067342616,30.065606544881348,22875.405604263146,13501.918932349063,46,0,152,117,1.0,0.0,0.0,0.0031645569620253164,0.0,0.0026061403007713534,0.6265822784810127,0.8405103668261563
mian channu,6388,2.8967286722257857,384.4277028378639,325.24704300394,95557.90574184296,50331.17036275037,240,3,995,320,1.0,0.0,0.001924310455420141,0.0006414368184733803,0.0,0.0076379647059106595,0.7937017994858612,0.894110074026392
miaoli,12694,2.853408029878618,98.17818342056131,78.74421994235496,41552.87247391191,25495.02168258427,212,0,605,243,9.0,2.0,0.0,0.008403361344537815,0.0018674136321195146,0.003850876639482411,0.7628384687208216,0.7295273748245203
miass,5560,2.9117938553022795,45.53793943136118,37.14343325273563,22976.566259663745,11661.595224326611,186,4,533,285,1.0,0.0,0.003964321110009911,0.0009910802775024777,0.0,0.003904949413470208,0.7154228855721393,0.8997506234413966
michurinsk,4111,2.827900912646675,58.240491033026785,47.306161556161264,27819.823130113087,14324.436855226524,144,2,463,158,0.0,0.0,0.002607561929595828,0.0,0.0,0.004065813659667654,0.7934640522875817,0.8419672131147541
middelburg,3799,2.9052593659942363,166.90642072447633,147.245613960462,62220.14745986622,31842.91710466993,327,2,2054,393,0.0,0.0,0.0007204610951008645,0.0,0.0,0.005241555607981614,0.8583273251622207,0.8978892296590294
