city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,2way_int_prop,5way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,6way_int_count,6way_int_prop,7way_int_count,7way_int_prop
nadiad,6694,2.576636288318144,113.30099273732915,84.85840715372457,39424.74886690148,21280.573661667924,303,0,811,91,2.0,0.0,0.0016570008285004142,0.0053241512441657025,0.9229494614747308,0.7662930676629307,0.0,0.0,0.0,0.0
nador,1733,2.9461774688863747,348.0879724931118,310.73054341028876,62011.1518751308,33173.8871167587,664,5,4522,992,4.0,0.0008081461128171974,0.0006465168902537578,0.010492830438229399,0.8388870915561307,0.8747471478274942,0.0,0.0,0.0,0.0
naga,12929,2.6595682613768963,907.8447097261403,707.8964145560014,224692.62578043246,113448.04613760789,755,7,2317,348,1.0,0.002042007001166861,0.00029171528588098014,0.00800229480043192,0.8979830458930137,0.8032762907708059,0.0,0.0,0.0,0.0
nagano,12916,2.952571810287241,209.27496487807596,186.47419883157352,47765.9079508157,24592.521580455712,1631,8,10835,2439,50.0,0.0005344021376085504,0.0033400133600534404,0.008509699348780566,0.8331773827028472,0.9415755874193656,7.0,0.00046760187040748166,0.0,0.0
nagaoka,12915,3.123004953219593,209.62768015469638,193.93733095214344,51588.64617667961,26965.322230399208,272,4,2376,971,9.0,0.001100715465052284,0.0024766097963676388,0.007773972747797308,0.7294765840220385,0.999724328049621,2.0,0.000550357732526142,0.0,0.0
nagaon,9992,2.440809968847352,88.83541947658155,60.88408811479109,40810.92674145229,20752.363781154374,404,0,791,88,1.0,0.0,0.000778816199376947,0.004280737385552904,0.9306853582554517,0.7124463519313304,0.0,0.0,0.0,0.0
nagapattinam,8735,2.593138730063196,326.25707414943315,241.13372678634002,109671.66863413264,54949.882666226826,867,0,2076,378,2.0,0.0,0.0006018657839301836,0.005937357066459335,0.8856455010532651,0.7724740249962355,0.0,0.0,0.0,0.0
nagari,8559,2.36,16.13993517861273,10.329558514312147,26009.568808880314,13004.784404440157,9,0,14,2,0.0,0.0,0.0,0.0012410767204339163,0.92,0.7555555555555555,0.0,0.0,0.0,0.0
nagarkurnool,8094,2.7301587301587302,93.25437778675648,72.53118272303281,32764.259532678407,16382.129766339203,28,0,76,22,0.0,0.0,0.0,0.005692445311864683,0.8253968253968254,0.8866396761133604,0.0,0.0,0.0,0.0
nagasaki,12745,2.7543161978661495,236.46558100517342,190.5715337121228,52499.51018114708,27503.052990705954,2001,6,6866,1406,26.0,0.0005819592628516004,0.002521823472356935,0.008597793891648383,0.8605395962732919,0.822016211231374,3.0,0.0002909796314258002,2.0,0.00019398642095053346
nagaur,6623,2.7529976019184654,42.49935554489384,35.161337321315045,21859.269775669633,11583.769680843861,72,0,305,39,1.0,0.0,0.002398081534772182,0.003668870904363304,0.9040767386091128,0.7503015681544029,0.0,0.0,0.0,0.0
nagda,7074,2.5384615384615383,17.5192238597127,12.128693441339562,21103.911763972188,10551.955881986092,16,0,28,8,0.0,0.0,0.0,0.001660282136852076,0.8461538461538461,0.7575757575757576,0.0,0.0,0.0,0.0
nagercoil,8247,2.5584183673469387,761.6519830400557,563.467028269429,183742.00371939098,92654.05072593827,1020,3,2587,308,2.0,0.0007653061224489796,0.0005102040816326531,0.008220385153941608,0.9208577993362267,0.7534806488695874,0.0,0.0,0.0,0.0
nagina,7170,2.5483870967741935,19.78845749362042,14.681758785589343,27068.013094979706,13534.006547489853,8,0,21,2,0.0,0.0,0.0,0.0014621285592100277,0.9354838709677419,0.8421052631578947,0.0,0.0,0.0,0.0
nag hammadi,4190,2.6723404255319148,465.4550478544029,372.0810868866503,134477.37853807845,68212.89432388567,990,0,3585,357,3.0,0.0,0.0006079027355623101,0.006823563967896571,0.9270516717325228,0.7896604156107451,0.0,0.0,0.0,0.0
nahavand,5618,2.901826484018265,329.8213029209207,285.20506502579616,63790.3212149523,36585.69402964297,237,0,1220,288,7.0,0.0,0.003995433789954338,0.009015034747015822,0.83162100456621,0.786510431551872,0.0,0.0,0.0,0.0
nahodka,12388,2.597238895558223,80.8296667438732,60.69502586829855,29810.759456691107,15450.782538093108,415,5,1087,155,3.0,0.003001200480192077,0.001800720288115246,0.005231428670010197,0.9042745334136063,0.7120892372625867,1.0,0.0006002400960384153,0.0,0.0
naic,12837,2.6335616438356166,369.54211901726705,277.1565892629503,111948.13277535833,56314.71967809769,146,0,360,78,0.0,0.0,0.0,0.006562087516898215,0.8664383561643836,0.7807394668959587,0.0,0.0,0.0,0.0
naiman banner,10858,2.91363163371488,89.53627551750326,76.95833879027855,33152.866462731254,18854.605638945966,135,2,636,187,1.0,0.002081165452653486,0.001040582726326743,0.004748774767930316,0.8039624608967675,0.829064296915839,0.0,0.0,0.0,0.0
naivasha,4768,2.9116347569955816,273.1482226816647,244.58633194470124,90277.10637161891,46301.16012089567,71,1,524,83,0.0,0.0014727540500736377,0.0,0.005899381829061194,0.8775811209439528,0.9045151739452257,0.0,0.0,0.0,0.0
