city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,2way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,5way_int_count,6way_int_count,5way_int_prop,6way_int_prop
managua,476,2.5974025974025974,81.30738461847083,61.24452347884816,31867.402499501302,17377.618766343927,38,0,102,14,0.0,0.004678856505699318,0.9090909090909091,0.7491749174917491,0.0,0.0,0.0,0.0
manakara,5791,2.8627450980392157,92.5065975055981,77.99575868119055,71486.91920572029,35850.85840217302,16,0,68,18,0.0,0.002580317505033325,0.8235294117647058,0.9396984924623115,0.0,0.0,0.0,0.0
manasa,6960,2.5652173913043477,158.12124456919327,119.81858284125204,51751.04937794726,34443.286514353385,39,8,100,13,0.049689440993788817,0.0045907711072606305,0.9084967320261438,0.521594684385382,0.0,1.0,0.0,0.006211180124223602
manassas,852,2.708924949290061,76.10403443021565,57.219530957673975,24303.475395570105,13997.870497034268,734,13,1612,578,0.004394861392832995,0.005436829441045324,0.7966044142614601,0.7099405267629567,21.0,0.0,0.007099391480730223,0.0
manavgat,3775,3.1541501976284585,272.028716314155,259.8705462630207,60558.81811422821,34959.261074601054,147,1,2353,774,0.0003040437823046519,0.0077813062391010315,0.7603406326034063,0.8811444224623345,14.0,0.0,0.004256612952265126,0.0
manawala,6457,2.4213836477987423,80.06305406246979,53.87891059549854,61347.11976850998,34705.71756876278,52,0,95,12,0.0,0.0023069125109959204,0.9245283018867925,0.6261980830670927,0.0,0.0,0.0,0.0
manawar,7092,2.1666666666666665,11.48107731548383,5.740538657741915,27154.108358781134,13577.05417939057,6,0,4,2,0.0,0.000845623591376077,0.8333333333333334,0.6842105263157895,0.0,0.0,0.0,0.0
manbij,4494,3.101240694789082,199.85358124597602,192.51404525977145,51031.5339520164,29340.85953593669,74,1,1595,338,0.0004962779156327543,0.006811442623253601,0.8286991062562066,0.8302261993537161,6.0,1.0,0.002977667493796526,0.0004962779156327543
mancheng,10731,2.916955017301038,8.587139333505364,6.863768809826087,8132.353826760207,5063.702622605664,58,3,136,89,0.010380622837370242,0.0016958222023485696,0.6783216783216783,0.7195767195767195,3.0,0.0,0.010380622837370242,0.0
mancherial,8202,3.0874074074074076,199.2397775926398,192.8936217137631,51467.07018386981,26260.96964146656,43,0,1105,200,0.0,0.007586916260625672,0.8503703703703703,1.0129870129870129,2.0,0.0,0.0014814814814814814,0.0
mandalakasih,12071,2.3365384615384617,138.04426184475355,89.59603533193139,62405.53804463922,31202.769022319626,73,0,127,8,0.0,0.004424102929647341,0.9615384615384616,0.6253041362530414,0.0,0.0,0.0,0.0
mandapeta,8901,2.4027777777777777,15.936762497674898,10.624508331783266,20396.364897601004,10198.182448800497,24,0,43,5,0.0,0.0015627061564827535,0.9305555555555556,0.7266187050359713,0.0,0.0,0.0,0.0
mandera,5520,3.015394483643361,958.2317697792516,893.694030313683,225225.48362674782,112830.52103465237,105,0,1220,234,0.0,0.008492664582174186,0.849903784477229,0.9669129457115323,0.0,0.0,0.0,0.0
mandeville,573,2.345059880239521,164.20095635003665,107.9105087390211,56372.848100069845,28475.121470931474,458,0,837,41,0.0,0.005766470795134604,0.969311377245509,0.6130483689538808,0.0,0.0,0.0,0.0
mandideep,7499,2.6650943396226414,185.46118542018257,146.9692412763711,60252.43133586979,30126.21566793491,176,0,604,68,0.0,0.006156139472160114,0.9198113207547169,0.8320520402128918,0.0,0.0,0.0,0.0
mandiraja,12323,2.486065573770492,295.88830255371977,211.24484551171304,96861.84144414362,48430.920722071816,349,0,800,71,0.0,0.006109491583934976,0.9418032786885245,0.7141683778234086,0.0,0.0,0.0,0.0
mandi bahauddin,6395,2.5376344086021505,177.25919047024018,125.90273444988983,53101.725972781074,27204.198377237448,485,0,994,194,0.0,0.006515876263369634,0.8835125448028673,0.7448399641040981,1.0,0.0,0.0005973715651135006,0.0
mandi dabwali,6606,2.817073170731707,39.28540622349507,33.53632238591043,23875.010472275084,13847.53509721113,24,0,122,18,0.0,0.0028369963280618143,0.8902439024390244,0.7708978328173375,0.0,0.0,0.0,0.0
mandi gobindgarh,6711,2.6112852664576804,161.80058235644108,122.23805751693511,57925.10821408797,29990.920377407838,312,0,836,128,0.0,0.005394985559640426,0.8996865203761756,0.7707106399685905,0.0,0.0,0.0,0.0
mandla,8138,2.7417417417417416,84.36362371212373,67.13621706820656,39255.18100038408,19732.257382666656,68,0,215,50,0.0,0.004275416749136417,0.8498498498498499,0.8562783661119516,0.0,0.0,0.0,0.0
