city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,2way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,5way_int_count,6way_int_count,5way_int_prop,6way_int_prop
gbarnga,1534,2.536231884057971,164.79429263422898,118.88541562018452,56460.33606685975,28230.168033429836,173,0,390,58,0.0,0.005837524326425599,0.9066022544283414,0.7388843977364592,0.0,0.0,0.0,0.0
gboko,2789,2.9211370930765703,126.29335142866789,106.19991128848093,43177.37029946166,22069.26505330644,347,0,1312,522,0.0,0.00572258981545679,0.7606602475928473,0.916456277254992,0.0,0.0,0.0,0.0
gbongan,2225,2.6954102920723226,179.62777288818194,142.90276229769134,56795.761265932066,31415.038992743106,147,0,497,75,0.0,0.005717891132641156,0.8956884561891516,0.7508722958827634,0.0,0.0,0.0,0.0
gdansk,3060,2.645913940672998,90.39500903129854,69.10252771533199,25290.61555529403,15160.567451400484,2009,148,5275,1056,0.017352561847813343,0.0059625082848035575,0.8691086982460327,0.608820194545563,33.0,8.0,0.0038691523039043265,0.0009379763160980185
gedong tataan,11695,2.665745856353591,506.2592728509464,385.52156413235053,131194.74573046202,65597.37286523124,259,0,672,155,0.0,0.007717676040030567,0.8572744014732965,0.8080295339178588,0.0,0.0,0.0,0.0
geelong,13007,2.7756665193695684,104.912626201054,86.98676872672455,27725.65309055078,15541.483122457668,1160,34,4787,786,0.005008101340403594,0.006750489986985459,0.8803849000740193,0.6580525731210662,21.0,1.0,0.0030932390631904553,0.00014729709824716454
geidam,2977,3.1491803278688524,498.62306371440025,491.67503741674057,125816.17991431043,63186.70274638569,17,0,987,216,0.0,0.007891265757539814,0.8229508196721311,1.0501026694045175,0.0,0.0,0.0,0.0
geita,4396,2.7804532577903682,277.03538784916344,229.94721994279007,98802.0608222969,49424.89704905161,120,0,505,77,0.0,0.00560517885498518,0.8852691218130312,0.8464818763326226,4.0,0.0,0.0056657223796034,0.0
gejiu,10635,2.5365853658536586,26.420244311982422,19.331886081938357,22573.738341298395,11804.948574334378,33,2,77,11,0.016260162601626018,0.0022380651762790187,0.9090909090909091,0.6919831223628692,0.0,0.0,0.0,0.0
gela,3014,2.82621359223301,263.16591839943527,212.15090703333115,39853.33321078529,21671.797695487774,599,9,1821,653,0.002912621359223301,0.012143243587689466,0.7854592664719247,0.7778138703914244,7.0,1.0,0.0022653721682847896,0.00032362459546925567
gembongan,12546,2.656112334801762,65.78702586581275,49.847438100968255,34525.07631239313,17267.11334316685,880,0,2241,511,0.0,0.0038099608520753003,0.8593061674008811,0.7910180465628874,0.0,0.0,0.0,0.0
gemena,3403,2.913135593220339,90.23130602017845,80.57732094810427,44942.450385991106,22543.20033532439,101,0,723,120,0.0,0.004002595225079432,0.8728813559322034,0.9368029739776952,0.0,0.0,0.0,0.0
gemlik,3598,3.087664370695053,174.5516453495645,164.16817239514458,43467.48061920789,24399.889303500324,95,2,1177,314,0.0012523481527864746,0.00715378841184021,0.7974921630094044,0.9532182103610675,9.0,0.0,0.005635566687539136,0.0
geneina,3475,3.342626090657587,484.64012652907627,477.3174091458959,115204.54334972445,57602.271674862124,71,0,2876,1752,0.0,0.008413559264895716,0.627154713768887,1.147450228893857,0.0,0.0,0.0,0.0
general pico,1054,3.488963210702341,163.27388262377306,161.30804323432295,49170.73257911329,28837.426596212903,18,1,710,764,0.0006688963210702341,0.0056618742341320825,0.48728246318607765,0.980556486758297,2.0,0.0,0.0013377926421404682,0.0
general roca,1040,3.387304507819687,229.89269347805455,220.26977024599248,58806.4031582065,35938.29540233739,91,3,1060,1014,0.0013799448022079118,0.00639687249782867,0.5301704283740212,0.8556605948812543,5.0,1.0,0.0022999080036798527,0.00045998160073597056
general rodriguez,1102,3.4219228413962033,226.9934914134453,218.37524495439226,73451.35239039545,40045.8823323112,62,0,779,774,0.0,0.005668335374153926,0.515003061849357,1.035571910456915,15.0,3.0,0.009185548071034905,0.001837109614206981
general santos,13016,2.775893035322291,485.31603746963674,400.0879167405846,108144.88043178653,54388.90271218773,1760,5,6978,1279,0.000498902414687687,0.008923070944045442,0.8723170609963062,0.8642967696839583,0.0,0.0,0.0,0.0
geneva,2275,2.792856118203988,137.74528585322523,116.7604209018373,32722.956718464487,20107.20328626771,1062,219,4837,812,0.031415865729450584,0.006850544249845969,0.8736670616113744,0.5700422253500259,36.0,5.0,0.005164251900731602,0.0007172572084349448
genoa,2535,2.468928660203828,156.12410782560892,110.50544296132772,35225.367358843054,21503.67206792208,2351,154,4988,526,0.019139945314441957,0.007260346387931842,0.9299290420679169,0.5069396032701692,24.0,3.0,0.002982848620432513,0.0003728560775540641
