city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,2way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,5way_int_count,5way_int_prop,6way_int_count,6way_int_prop
atmakur,8193,2.9282136894824706,547.8349570663959,498.4474984994754,124269.62685366048,62134.81342683038,54,0,480,65,0.0,0.008816876189891893,0.8914858096828047,0.9606035205364627,0.0,0.0,0.0,0.0
atmeeda,3939,2.818833162743091,457.63178723671376,394.86550321448277,115109.36378036797,57554.681890183856,134,0,752,91,0.0,0.007951252134620248,0.9068577277379734,0.8999486916367367,0.0,0.0,0.0,0.0
atrauli,7262,2.5522388059701493,40.30698258495111,30.079837749963513,42087.533915093234,21075.87507875606,17,0,46,4,0.0,0.0019124701790237647,0.9402985074626866,0.7596899224806202,0.0,0.0,0.0,0.0
atsa,3885,2.5969267139479904,309.6789933828095,240.49538847813926,71818.24250092205,36511.08450227911,189,0,622,33,0.0,0.008481780193723868,0.958628841607565,0.7640782454060462,2.0,0.002364066193853428,0.0,0.0
attingal,8072,2.4810408921933087,153.09686169464968,110.29803641792977,96199.23293928654,48147.15202075941,376,1,913,55,0.0007434944237918215,0.00317976983620214,0.9590773809523809,0.7059262020126724,0.0,0.0,0.0,0.0
attock,6277,2.7709118311981915,177.61567136941554,142.9491612829961,55881.823991704,28503.0376216026,259,0,855,212,0.0,0.006231464650448333,0.8394875659382065,0.8493771234428086,1.0,0.0007535795026375283,0.0,0.0
attur,8412,2.814741035856574,200.35380800959308,174.81069304422664,74610.67930527632,39629.33826064467,64,0,404,33,0.0,0.005055694008611836,0.9322709163346613,0.8878878878878879,1.0,0.00199203187250996,0.0,0.0
atyrau,5447,3.046901172529313,87.65901320249984,78.02680002647976,37463.99180318115,19415.89833703626,328,8,1855,784,0.002680067001675042,0.00451480594309089,0.7332885455156197,0.9278870398386283,10.0,0.0033500837520938024,0.0,0.0
at taif,5190,3.0274134467682856,267.7800534503267,249.5230416529926,68110.19860555934,40245.104046678694,577,14,6492,1361,0.0016542597187758478,0.0066537299329563,0.8366670611906735,0.8707748771680578,18.0,0.0021269053527118043,1.0,0.00011816140848398913
at tarimiyah,5337,2.7817371937639197,149.49027807241933,128.1820869886001,60111.8292027388,31681.47013719129,128,0,710,60,0.0,0.004718539809708223,0.933184855233853,0.8682300390843104,0.0,0.0,0.0,0.0
at tawabiyah,4012,2.816479400749064,443.95082674458683,361.22965209835763,104659.98721964337,59336.89122783612,398,1,1333,403,0.00046816479400749064,0.007481868658065468,0.8107728337236534,0.7116060961313013,1.0,0.00046816479400749064,0.0,0.0
auchi,2426,2.6899897854954036,146.72794896621147,118.2516360922787,50648.6982468721,25962.618511601504,380,0,1428,147,0.0,0.005651508105803945,0.923391215526047,0.8049092303758629,3.0,0.0015321756894790602,0.0,0.0
augsburg,2734,2.8398645379777454,96.03118075197557,82.88322518699778,28388.0829662412,15717.277115578825,849,145,4381,805,0.023383325270117723,0.006109912044293621,0.8636063408190224,0.7941686627570826,18.0,0.002902757619738752,3.0,0.0004837929366231253
aulad ileiu,4157,2.57649667405765,324.79670346072027,247.01833544795355,132313.09996628223,66156.54998314123,108,0,318,25,0.0,0.004909516949470441,0.9445676274944568,0.738015607580825,0.0,0.0,0.0,0.0
aunglan,10162,2.979020979020979,117.0108432741123,94.91788685172746,48417.27205137047,24208.636025685235,54,0,130,102,0.0,0.004833433951006757,0.6433566433566433,1.0,0.0,0.0,0.0,0.0
aungpan,10210,3.0691144708423326,162.65653810149468,142.98317712161628,46055.54532680566,23027.772663402833,56,0,264,142,0.0,0.007063494176316867,0.6911447084233261,1.0336590662323561,1.0,0.0021598272138228943,0.0,0.0
auraiya,7623,2.401554404145078,192.90114188102646,127.18482022984776,54046.244590848095,29860.399870327077,263,0,445,64,0.0,0.006460099085033234,0.917098445595855,0.6692657569850552,0.0,0.0,0.0,0.0
aurangabad,7095,2.482142857142857,44.94248542640945,31.299230921963723,49284.85645736254,31552.664807460787,17,0,34,5,0.0,0.0014243641765491252,0.9107142857142857,0.6448598130841121,0.0,0.0,0.0,0.0
aurangabad,7266,2.7605423239509226,538.7338890044467,440.39093091780137,92255.14849575967,48947.81868966607,3541,7,13415,2426,0.00036086194453036394,0.01100629003347569,0.8744262802330979,0.8193516775408103,9.0,0.00046396535725332506,0.0,0.0
aurangabad,8841,2.8625954198473282,28.864163235617447,24.237083632961216,24159.024359390165,15501.011479970204,21,0,87,22,0.0,0.0018620825662192806,0.8244274809160306,0.6731517509727627,1.0,0.007633587786259542,0.0,0.0
