city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,2way_int_prop,5way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,6way_int_count,6way_int_prop,7way_int_count,7way_int_prop
chhatrapur,9388,2.3547945205479452,618.2584706246231,400.5976117882832,129476.72810059706,73546.6141403169,257,1,429,42,1.0,0.0013698630136986301,0.0013698630136986301,0.008406348515855132,0.9410150891632373,0.5774260151410874,0.0,0.0,0.0,0.0
chhibramau,7562,2.2222222222222223,11.172102606813663,6.206723670452035,27147.908929131565,13573.954464565775,8,0,8,2,0.0,0.0,0.0,0.0008230543749043771,0.8888888888888888,0.7419354838709677,0.0,0.0,0.0,0.0
chhindwara,7845,2.6666666666666665,53.11508730793715,41.62234911850046,42831.65634252751,21525.359712578225,37,0,118,15,1.0,0.0,0.005847953216374269,0.0024675586386089356,0.9064327485380117,0.771513353115727,0.0,0.0,0.0,0.0
chhota udaipur,6899,2.6666666666666665,8.347136642774327,5.564757761849551,20683.71861195025,10341.859305975122,6,0,6,6,0.0,0.0,0.0,0.0008071214658617214,0.6666666666666666,1.0,0.0,0.0,0.0,0.0
chia,629,2.335369578497251,432.986337307924,278.6947286154241,70763.78851758823,38593.51562021293,1750,19,2888,253,1.0,0.003868865811443698,0.00020362451639177357,0.011219147319171724,0.9480784955028618,0.5802229266796196,0.0,0.0,0.0,0.0
chiang mai,10385,2.4909694709857844,317.5586057523066,224.20037197077906,69913.81359552461,38625.313700329956,5046,43,10690,1372,13.0,0.002505243532975996,0.0007573992076439058,0.008221515253340037,0.9191051924537118,0.6516341969214592,0.0,0.0,0.0,0.0
chiang rai,10421,2.634603750756201,169.76904658599435,130.12545797002713,48357.015537665386,26738.715935385015,386,1,1101,162,2.0,0.0006049606775559589,0.0012099213551119178,0.006349184717629928,0.9001210653753027,0.6795998787511367,1.0,0.0006049606775559589,0.0,0.0
chiayi,12702,3.0547383650831925,132.33208255579922,113.0263410688789,44907.71164032797,26341.35841716213,605,23,2110,1369,31.0,0.005546177959971064,0.0074752833373523024,0.005023737973573192,0.6583414161008729,0.822273444134417,7.0,0.0016879672052085846,2.0,0.0004822763443453099
chibi,11622,2.962686567164179,18.991782569782046,15.306809832361651,24436.204783707053,14474.714500578266,26,2,60,43,3.0,0.014925373134328358,0.022388059701492536,0.0013120661253127532,0.6515151515151515,0.806949806949807,0.0,0.0,0.0,0.0
chibuto,4338,3.3408114558472555,178.803352157612,174.9627073618638,56954.35295644453,28943.529247628045,45,0,1248,800,2.0,0.0,0.0009546539379474941,0.006177662393132833,0.6171837708830549,1.109199522102748,0.0,0.0,0.0,0.0
chichawatni,6420,2.871056241426612,131.0324116752714,106.94689293111999,43436.0326452229,23434.662781092597,134,0,422,172,1.0,0.0,0.0013717421124828531,0.005591393095743204,0.7626886145404664,0.8637302133516862,0.0,0.0,0.0,0.0
chiclayo,442,3.1736349638754,610.5791907004772,571.744531763351,128552.76262545888,71891.80705472655,537,7,5381,2490,27.0,0.0008290891863081842,0.0031979154329029964,0.008493028840347316,0.7015173067804646,0.9377482658445485,1.0,0.00011844131232974062,0.0,0.0
chico,58,2.7496798975672214,84.37410587819434,64.63099723640175,27972.07521572519,15255.592416092557,731,7,1707,671,8.0,0.002240717029449424,0.002560819462227913,0.0055307000591593705,0.7821623355790824,0.7615989725477604,0.0,0.0,0.0,0.0
chiconcuac,168,2.4809373020899304,241.17160145733675,168.6215630202025,53511.96904970097,28644.411790195172,2375,8,4871,624,15.0,0.001013299556681444,0.0018999366687777073,0.008419499175748076,0.9187270191454292,0.6617413913374343,2.0,0.000253324889170361,0.0,0.0
chidambaram,8680,2.542412002308136,1350.2510488790256,957.5640733250561,335043.513210287,168210.68616757035,504,0,1016,211,2.0,0.0,0.001154068090017311,0.008027141911387927,0.8770917484131564,0.7419820861022826,0.0,0.0,0.0,0.0
chifeng,10721,2.927046953822274,53.527282869458304,45.55115690055183,24710.026952160442,16079.089601553636,384,7,1620,546,19.0,0.002716336825766395,0.007372914241365929,0.003328999601089744,0.7797665369649806,0.6778967867575463,1.0,0.00038804811796662784,0.0,0.0
chigorodo,521,3.227482678983834,582.9266984284694,511.57539353999624,129650.26105053087,66455.65155426507,106,0,360,391,9.0,0.0,0.010392609699769052,0.00877166478388184,0.5381062355658198,1.0804863925883035,0.0,0.0,0.0,0.0
chiguayante,922,2.588563458856346,298.2175039548512,217.25096638644902,51450.91610581011,27163.101973589488,584,3,1279,284,1.0,0.001394700139470014,0.00046490004649000463,0.010978772021133898,0.86731843575419,0.7490095548823118,0.0,0.0,0.0,0.0
chikhli,7434,2.770408163265306,127.53549283907552,106.06268026923118,58440.98450395399,29220.492251976964,33,0,142,21,0.0,0.0,0.0,0.004364590840540918,0.8928571428571429,0.8863049095607235,0.0,0.0,0.0,0.0
chikkaballapura,8116,2.6810344827586206,216.48413158048862,162.36309868536645,119207.69249446604,62774.403787387935,58,0,132,42,0.0,0.0,0.0,0.003448605140300554,0.8189655172413793,0.803921568627451,0.0,0.0,0.0,0.0
