city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,2way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,5way_int_count,5way_int_prop,6way_int_count,6way_int_prop
jaynagar majilpur,9756,2.3875,2.5449971918431635,1.6860606395960958,7478.810060610596,3739.405030305301,27,0,48,5,0.0,0.0006805888025548757,0.9375,0.7032258064516129,0.0,0.0,0.0,0.0
jaysingpur,7292,2.8227774549680418,533.871473780324,450.11476377411395,123691.47349206884,62143.68557627461,270,0,1216,235,0.0,0.008590920683728274,0.863451481696688,0.8908932208321211,0.0,0.0,0.0,0.0
jebel aulia,4363,3.3837489943684633,518.1158356905611,503.3184807693906,124576.71314540421,62523.13453208307,71,0,1320,1094,0.0,0.008286785996384993,0.5595333869670153,1.166901550231528,1.0,0.00040225261464199515,0.0,0.0
jecheon si,12551,3.1180048661800486,116.24239736788648,104.92926867028196,43098.10747032225,21781.3438733762,80,0,493,242,0.0,0.00533678720852353,0.6970802919708029,1.0207443563148262,6.0,0.0072992700729927005,1.0,0.0012165450121654502
jega,2224,2.9652892561983473,99.82802485079678,93.39282986041484,48128.75073086676,24125.519288131927,39,0,509,57,0.0,0.004137860149601224,0.9057851239669421,0.9526970954356846,0.0,0.0,0.0,0.0
jehanabad,8939,2.413793103448276,92.84931769948712,64.03401220654284,46822.273566159194,23411.136783079626,90,0,190,10,0.0,0.0039660320026233785,0.9655172413793104,0.697391304347826,0.0,0.0,0.0,0.0
jehangira dobandi,6249,2.4074844074844073,40.0295985579373,27.29669090853105,27215.28959637169,15633.642022983233,153,2,304,21,0.004158004158004158,0.0025604781342114164,0.954070981210856,0.6285414480587618,1.0,0.002079002079002079,0.0,0.0
jeju si,12662,3.1206561623138356,212.27824561312494,196.05840988097594,53384.47941087015,27401.179905296587,354,10,3019,1224,0.002158428663932657,0.0077470476215548666,0.7296128055375297,1.0288929769505464,25.0,0.005396071659831643,1.0,0.0002158428663932657
jelenia gora,2979,2.8148546824542517,103.69632395529227,87.39959274165108,34279.11269955793,19342.353974868125,146,16,641,116,0.017222820236813777,0.005361101554134869,0.8619934282584885,0.6990664470071389,10.0,0.010764262648008612,0.0,0.0
jember,12650,2.6263413936185436,161.97941816383124,121.55988671759835,52066.32586959302,26283.059051949127,3488,3,8732,1754,0.00021462297896694807,0.006162883013110265,0.8744186046511628,0.7795312220432994,1.0,7.154099298898269e-05,0.0,0.0
jemmaare,2864,3.186372745490982,263.59771631356523,256.7304411390635,82909.48215619467,42933.24033120052,13,0,368,117,0.0,0.006139711661176504,0.7635270541082164,1.0463242698892246,1.0,0.002004008016032064,0.0,0.0
jena,2757,2.715763846622033,118.24828641249641,94.13801498937633,36952.29291158118,20619.067056008178,335,30,1054,216,0.018259281801582473,0.00573489993952176,0.861128332300062,0.7416951257373486,7.0,0.00426049908703591,1.0,0.0006086427267194157
jendouba,2634,3.0231436837029895,433.0319890615788,407.1419376422752,82756.1853319175,43844.59579334234,124,1,1653,295,0.00048216007714561236,0.009876519129122257,0.8572117703810902,0.9224824921516542,1.0,0.00048216007714561236,0.0,0.0
jenin,4360,2.6700879765395893,168.38101785991765,130.97673016816177,46859.95977937607,23476.5794598273,303,0,917,132,0.0,0.007172297742439364,0.8944281524926686,0.8130738156445098,12.0,0.008797653958944282,0.0,0.0
jeonju,12571,3.0533867631851086,182.25145169213985,166.96174226243474,47499.633527751525,25349.928098008226,649,19,5361,1684,0.0024560496380558426,0.007189426770266049,0.7788000518336141,0.9512606131311168,23.0,0.0029731127197518098,0.0,0.0
jequie,1393,3.11141060197664,466.13112691606614,439.9557491692071,110477.55610504694,57467.00843931545,250,0,3208,992,0.0,0.008111282274390456,0.7767295597484277,0.9755028654905046,2.0,0.0004492362982929021,0.0,0.0
jerash,4411,2.8700389105058366,246.15197547074052,219.5254193692363,72323.93955403892,39671.70990437904,139,0,1035,111,0.0,0.006204723115389836,0.9136186770428015,0.7676413255360623,0.0,0.0,0.0,0.0
jeremie,701,2.565868263473054,276.89325498179915,203.9393434895886,88281.54985128851,44355.64740759714,88,0,215,31,0.0,0.006242570476704922,0.907185628742515,0.7631975867269984,0.0,0.0,0.0,0.0
jerez,1627,2.9315315315315313,189.66731368221548,173.60539702804587,32794.869386570805,22903.836580321367,376,35,3555,466,0.007882882882882882,0.008281028072177864,0.8923950056753689,0.5211811470755253,7.0,0.0015765765765765765,1.0,0.00022522522522522523
jerusalem,4351,2.7204437848915273,141.55086520949072,113.66281403260851,41554.364370785326,24330.31921286701,2788,149,9521,1623,0.010529291216168468,0.005817879493115405,0.8790887016140552,0.5883067252401871,64.0,0.004522648576072362,6.0,0.00042399830400678397
