city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,6way_int_count,2way_int_prop,5way_int_prop,6way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient
ulan ude,8869,2.7631252583712276,76.95976946764011,61.64098939377954,29747.160239561657,15501.268087748393,963,4,3110,739,21.0,1.0,0.0008267879288962381,0.00434063662670525,0.00020669698222405952,0.004964740241378456,0.8425734381464626,0.8061678567732589
ulipur,9722,2.318407960199005,173.52225591352448,109.98375822578616,109173.95143980774,54586.97571990405,368,0,588,47,2.0,0.0,0.0,0.001990049751243781,0.0,0.0031788215709897456,0.9512437810945273,0.6244389027431422
ulm,2637,2.6639045409347033,123.27608494738377,97.12537418625496,31589.38370680355,17634.453868744356,640,66,1985,320,6.0,0.0,0.021876035797149487,0.0019887305270135896,0.0,0.0069906380920523245,0.8895289732294137,0.6791588943530609
ulsan,12682,3.148256313348222,68.65065954901148,64.07473515371574,24688.87085972704,13191.205221027774,388,19,3790,1593,28.0,3.0,0.0032640439786978184,0.004810170073870469,0.0005153753650575503,0.005204274999798893,0.7200965184419166,1.0058625743598586
ulyanovsk,4584,2.8649548264384213,35.87254907700037,29.322354666364074,17722.908301074545,9639.568597681122,384,12,1218,482,7.0,0.0,0.005706134094151213,0.0033285782215882074,0.0,0.003721385320669829,0.7661406025824964,0.8410342350969595
uman,3535,2.812925170068027,74.33957097977276,60.93821974872529,30046.53197738275,15292.728348600267,159,1,571,148,3.0,0.0,0.0011337868480725624,0.003401360544217687,0.0,0.004861105833124735,0.8286038592508513,0.8235628912919749
umargam road,6800,2.5885558583106265,129.65348445464286,95.7386765319025,48210.13403959682,24105.067019798465,96,0,230,41,0.0,0.0,0.0,0.0,0.0,0.0053786817662922586,0.888283378746594,0.7956104252400549
umarkhed,7758,2.769230769230769,23.27100894757143,19.690853724868134,29070.940961843295,14535.47048092164,4,0,20,2,0.0,0.0,0.0,0.0,0.0,0.0016009807854596464,0.9230769230769231,0.9148936170212766
umm ruwaba,4253,3.43121387283237,694.5428294388944,680.0899150690676,207368.11897076853,103684.05948538399,36,0,876,818,0.0,0.0,0.0,0.0,0.0,0.006698646184245919,0.5271676300578034,1.2072358900144717
umred,8033,3.016835016835017,183.84732435079928,172.08604770882897,74907.31961279763,37453.65980639876,19,0,236,41,1.0,0.0,0.0,0.003367003367003367,0.0,0.004908661137552971,0.8585858585858586,1.0084889643463497
umuahia,2601,2.767697954902989,286.41945705138903,232.19951788224827,91454.77483085169,48917.186012796024,361,2,1263,281,0.0,0.0,0.001048767697954903,0.0,0.0,0.005855190790747159,0.85249343832021,0.7892247043363995
umuarama,1128,3.269729093050648,258.86711281461993,240.1152548192146,57906.11961608876,35412.273093078016,246,6,1773,1333,33.0,5.0,0.0017667844522968198,0.009717314487632508,0.0014723203769140165,0.007310095913194014,0.595575221238938,0.795129151291513
umu lawlaw,2577,2.7114093959731544,276.80829893211836,226.02914789759106,111978.17581098634,62709.222737059405,82,0,330,35,0.0,0.0,0.0,0.0,0.0,0.004414156113731136,0.9217002237136466,0.7367829021372329
una,6589,2.5925925925925926,9.093342735581457,6.735809433764042,15355.98546874706,7876.930992909328,7,0,17,3,0.0,0.0,0.0,0.0,0.0,0.001154427116825972,0.8888888888888888,0.6938775510204082
una,6676,2.4825174825174825,136.6566147118772,94.13060523860074,64677.278860799684,35769.39155832302,89,0,167,30,0.0,0.0,0.0,0.0,0.0,0.00382049033428636,0.8951048951048951,0.6631393298059964
unai,1261,3.233558696988322,415.47177370463,394.5322005984347,98826.15284990886,57155.07730217992,82,1,1007,529,8.0,0.0,0.0006146281499692685,0.004917025199754148,0.0,0.007269201500822459,0.6697416974169742,0.8614105327995072
unaizah,5470,3.049023412236451,269.3712934758361,263.58735417729923,64617.39733892794,38024.54108967816,166,4,6853,701,7.0,0.0,0.0005173974906221704,0.0009054456085887983,0.0,0.007084143181124611,0.9083732367024718,0.8285973202149006
unchahar,8055,2.0625,14.126476308566543,7.063238154283272,35892.21020356492,17946.105101782465,8,0,7,1,0.0,0.0,0.0,0.0,0.0,0.0007871611265200635,0.9375,0.6296296296296297
ungwan maidawa,2590,2.9659863945578233,110.54427578746875,94.75223638925894,59704.549751780076,29852.274875890027,21,0,89,37,0.0,0.0,0.0,0.0,0.0,0.0037030436121553013,0.7482993197278912,0.9896193771626297
ungwan sarki,2704,2.8493150684931505,41.38237681992182,37.41420370020329,36553.80683104781,18327.634524772944,7,0,63,3,0.0,0.0,0.0,0.0,0.0,0.0022579224156825273,0.958904109589041,0.7730496453900709
