city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,2way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,5way_int_count,6way_int_count,5way_int_prop,6way_int_prop
tomohon,13019,2.7035928143712575,254.49472852178351,204.45933778446678,79734.27585768953,40146.95386690741,197,0,708,97,0.0,0.006339079407256351,0.9031936127744511,0.7988994497248624,0.0,0.0,0.0,0.0
tomsk,6019,2.741675617615467,52.51934651245804,41.43443610461915,21141.66441939864,11406.776308866825,786,21,2293,618,0.005639097744360902,0.004604223409872007,0.8314879827167162,0.7400351303877855,5.0,1.0,0.0013426423200859291,0.0002685284640171858
toms river,942,2.8983050847457625,79.71307948670247,65.2587842017852,27537.202439791272,14829.01596326861,1348,15,4142,1904,0.0020177562550443904,0.005375480051012914,0.7399919126566923,0.8448055012472191,24.0,1.0,0.003228410008071025,0.00013451708366962604
tondano,13021,2.692560175054705,176.53698569982478,135.01023304614608,55758.26765608914,28449.143845028408,215,1,552,142,0.0010940919037199124,0.0062053531966191405,0.8400876232201533,0.785282811641955,4.0,0.0,0.00437636761487965,0.0
tongaat,3940,2.5269804822043627,170.15186372335813,124.8301273469872,63796.780027012144,32326.499721374203,232,1,585,53,0.001148105625717566,0.005263541218193015,0.9390804597701149,0.7198847262247838,0.0,0.0,0.0,0.0
tongbai,11271,3.108527131782946,13.266882095514777,10.90146900871757,14320.677636600789,8357.219482557346,23,0,48,56,0.0,0.001587475609944739,0.5503875968992248,0.849802371541502,2.0,0.0,0.015503875968992248,0.0
tongcheng,11659,2.8679245283018866,8.410492418647781,6.6649185204378645,15099.006654910427,7549.503327455211,11,0,27,15,0.0,0.0011140457926631304,0.7169811320754716,0.9504950495049505,0.0,0.0,0.0,0.0
tongcheng,11943,3.168765743073048,28.42792187729351,24.990792783817216,18043.918728541048,11748.774474187248,48,1,185,162,0.0025188916876574307,0.0024196499762380607,0.5883838383838383,0.7102922490470139,1.0,0.0,0.0025188916876574307,0.0
tongchuan,10446,3.132142857142857,15.253409142881369,13.619115306144078,16292.84720680042,10284.170400016455,30,2,150,97,0.007142857142857143,0.0014831929605967013,0.6474820143884892,0.7132486388384754,1.0,0.0,0.0035714285714285713,0.0
tonghe,11338,3.4927536231884058,30.350553658784197,29.470827465775958,23895.322552335543,13089.229173262991,6,0,87,114,0.0,0.0023187426285407576,0.4492753623188406,1.17359413202934,0.0,0.0,0.0,0.0
tonghua,11709,2.762295081967213,31.330773015631014,24.653723028693257,24094.522146764117,16450.31174160304,26,0,73,23,0.0,0.0019045701691108446,0.8114754098360656,0.602510460251046,0.0,0.0,0.0,0.0
tonghua,11726,3.0885780885780885,27.356237558776165,24.67800451106381,18567.51295580559,12025.475286406185,42,1,273,104,0.002331002331002331,0.002274857076934011,0.735981308411215,0.7226792009400705,8.0,1.0,0.018648018648018648,0.002331002331002331
tongjiang,10511,2.4545454545454546,95.41311805324106,66.50005197650134,81316.25661772997,40658.12830886498,50,0,105,10,0.0,0.002346716930214357,0.9393939393939394,0.7138461538461538,0.0,0.0,0.0,0.0
tongliang,10542,3.1074130105900153,79.95496646051205,70.76195972677694,40589.04183422646,25897.262556751826,76,1,362,220,0.0015128593040847202,0.003087390657035546,0.6636363636363637,0.7840304182509505,2.0,0.0,0.0030257186081694403,0.0
tongliao,10926,3.1421254801536493,15.849988813184746,13.556712582851997,12591.553328651553,8442.060412969498,113,1,332,333,0.0012804097311139564,0.0018775024150306343,0.5705128205128205,0.7337620578778135,1.0,1.0,0.0012804097311139564,0.0012804097311139564
tongling,12069,2.965641952983725,11.52506492933215,9.857786096879035,12712.672455956084,7587.7299876073175,80,2,329,141,0.003616636528028933,0.0015189081514702678,0.7422867513611615,0.7921604375569735,1.0,0.0,0.0018083182640144665,0.0
tonglu,12392,3.2544731610337974,44.560361488732404,40.751026411166805,30352.514713052104,19143.63838007073,43,5,240,211,0.009940357852882704,0.002327685082848277,0.5682730923694779,0.7991927346115035,4.0,0.0,0.007952286282306162,0.0
tongnan,10497,3.283154121863799,55.86383518917893,49.856971190342485,40614.052575953625,27684.488459155782,30,3,110,130,0.010752688172043012,0.0020178749291899487,0.5072463768115942,0.7312614259597806,6.0,0.0,0.021505376344086023,0.0
tongren,11130,2.6729559748427674,44.335919273782594,34.01875566919168,20236.895985598847,12264.05280890487,74,1,199,43,0.0031446540880503146,0.003615111575644105,0.861198738170347,0.6359300476947536,1.0,0.0,0.0031446540880503146,0.0
tongrim,11872,2.5483870967741935,14.381680774033894,10.670279283960632,20438.086758792066,10219.043379396035,8,0,21,2,0.0,0.0014073412001587842,0.9354838709677419,0.7368421052631579,0.0,0.0,0.0,0.0
