city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,2way_int_prop,5way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,6way_int_count,6way_int_prop
poptun,330,3.3667452830188678,250.63821340681977,234.08663327618075,89776.80894467545,46307.03316401849,56,0,373,415,4.0,0.0,0.0047169811320754715,0.005412530155388378,0.5058962264150944,1.0928444707273803,0.0,0.0
porbandar,6444,2.9143633892161307,211.0809809803299,174.92846135615017,47209.73389411353,24971.487182762907,378,0,1268,556,4.0,0.0,0.0018124150430448573,0.00845287985595159,0.7458087902129588,0.9215241551372193,1.0,0.00045310376076121433
pordenone,2881,2.670012547051443,137.49396290001073,110.1791856614055,33431.736148229626,18641.85254008653,475,36,1689,185,6.0,0.015056461731493099,0.002509410288582183,0.007375552542557153,0.918895966029724,0.649096705632306,0.0,0.0
porlamar,934,2.726833976833977,156.89488365933468,124.00147754851665,43884.112061105785,25029.609739915115,1086,10,3322,757,5.0,0.0019305019305019305,0.0009652509652509653,0.006268371152792364,0.8526112185686654,0.7131107885824867,0.0,0.0
porterville,51,2.8992898644286638,91.05444046204978,74.88919118699253,36119.85753019608,19626.404082235546,275,6,880,376,12.0,0.003873466752743706,0.007746933505487412,0.004639384783912908,0.7485418016850292,0.8347938980850373,0.0,0.0
portoviejo,420,2.932470949353212,461.20201562946454,387.3854246604864,92049.62101185667,51135.27405806382,730,8,2685,1116,22.0,0.0017540013155009867,0.0048235036176277135,0.009019253815003948,0.7500549088513069,0.8017800241731677,0.0,0.0
porto amboim,3103,2.774939172749392,329.0940446956695,280.2504030255093,98039.2338071712,49380.37604096145,122,0,641,59,0.0,0.0,0.0,0.006664470202144333,0.9282238442822385,0.8560097620500305,0.0,0.0
porto novo,2101,2.9910696566779125,183.41467809116276,166.79852398347953,51101.5466900955,26073.381193434274,913,1,7437,1717,10.0,9.922603691208574e-05,0.0009922603691208574,0.007034556689461884,0.8286196288577949,0.9585091071517197,0.0,0.0
porto seguro,1415,3.0387710314557426,399.50826429605866,363.5612880645918,103430.02955000811,52614.143632400905,123,0,946,297,1.0,0.0,0.000731528895391368,0.007593172419327053,0.7820043891733723,0.9549285452546721,0.0,0.0
porto velho,926,3.104663629053873,129.04168592120354,115.63947383477459,41301.388603966356,22514.13833739621,775,5,4350,2328,4.0,0.0006700616456714018,0.0005360493165371214,0.0057315844820436225,0.6872737025613518,0.9099201824401368,0.0,0.0
portsmouth,1861,2.3793351044733253,149.53119493246115,100.87208848929939,28718.29071139154,15735.342502012018,4532,64,8857,465,8.0,0.004595390249156315,0.0005744237811445394,0.009502887840753461,0.9658082666089591,0.608491757151618,1.0,7.180297264306742e-05
port arthur,344,3.1034766508948777,49.23205652968859,42.861564129529334,20904.141064148,11483.940310745342,629,4,2484,1725,17.0,0.0008228759514503189,0.003497222793663855,0.004287035215920003,0.6409306156063413,0.9290349160572664,2.0,0.0004114379757251594
port au prince,741,2.5817959611243673,118.65473346035857,88.36093635329966,35207.385072389625,17925.224590646103,4387,5,11209,1571,11.0,0.00029098527614502704,0.0006401676075190596,0.00661942799435138,0.9079054604726976,0.7549125207417542,0.0,0.0
port blair,10152,2.3575961179544604,265.55708758374595,173.46954209464556,65696.94414876272,32900.57305659657,929,0,1617,129,4.0,0.0,0.0014930944382232176,0.008071503408980949,0.950354609929078,0.6613114141602839,0.0,0.0
port de paix,739,2.6633663366336635,144.10528896816214,112.43066109595226,45298.84897066293,22790.47716770809,111,0,342,52,0.0,0.0,0.0,0.0063230483463657125,0.897029702970297,0.8159203980099502,0.0,0.0
port elizabeth,3505,2.9095275734176447,138.05766584835413,120.9672902377717,38869.01399089713,21019.61941834156,2036,37,11761,2606,6.0,0.0022496503921687846,0.00036480817170304614,0.006568038321754106,0.8407678244972577,0.8529940575956118,1.0,6.080136195050769e-05
port gentil,2772,2.764053840063341,126.106086107698,100.34569797168368,37922.87402709322,19293.414929621165,258,3,781,221,0.0,0.0023752969121140144,0.0,0.006536224228199613,0.8246031746031746,0.8222664015904573,0.0,0.0
port harcourt,2511,2.522770718542674,269.6404159221312,195.68865898588044,69371.48107024965,38135.25772874354,2439,4,5817,629,3.0,0.0004497919712133138,0.0003373439784099854,0.007070633109131872,0.9287883901451232,0.645979857086592,1.0,0.00011244799280332846
port louis,5960,2.828925042419403,175.69592375838812,147.0241166573836,47570.87685363011,25679.16107071714,1635,21,6821,1513,23.0,0.0020960175666234157,0.002295638287254217,0.006841965096700158,0.8457691538307661,0.796708518833475,6.0,0.0005988621618924045
port moresby,13120,2.6881298992161256,165.0898438134437,131.53574901821412,53581.905879124526,32968.56345469274,363,5,1246,170,2.0,0.002799552071668533,0.0011198208286674132,0.0050074927905281496,0.9034250421111735,0.5361259488332865,0.0,0.0
