city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,2way_int_prop,5way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,6way_int_count,6way_int_prop
patos,1425,3.2806142034548946,488.88249185891806,453.0373648166711,116833.68064846165,63529.1757496192,191,6,1291,1115,2.0,0.0023032629558541267,0.0007677543186180423,0.007695401145856177,0.5702193151212005,0.9480069324090121,0.0,0.0
patos de minas,1287,3.2538683451350643,290.19550957749885,276.6484860514577,70966.99259884206,40348.51225454362,178,2,2308,1324,1.0,0.0005245213742460005,0.00026226068712300026,0.007192223290582917,0.6523222251377592,0.9049494551660758,0.0,0.0
pato branco,1150,3.0854605993340734,170.04263111373248,146.0743579156814,55137.053227327655,29133.237626252598,254,0,909,620,15.0,0.0,0.008324084350721421,0.005836722759591379,0.6453940066592675,0.9127535426507363,4.0,0.0022197558268590455
patran,6729,2.7554535017221586,259.4437630790437,205.52950232438593,63579.26892080682,31833.40747849697,181,0,542,147,1.0,0.0,0.001148105625717566,0.008150046873062344,0.8300803673938002,0.8589522164651698,0.0,0.0
patras,3369,2.806525037936267,290.5452989743109,232.4215429073711,53749.185242225954,30555.098636424,1582,21,4676,1604,24.0,0.002655538694992413,0.0030349013657056147,0.009508897432520765,0.7934575884366679,0.755723254486651,1.0,0.00012645422357106728
patrocinio,1269,3.4584875727128503,287.3216205959822,276.6857065601711,63161.576368497845,42548.78113439337,70,6,802,1013,0.0,0.0031729243786356425,0.0,0.006752757962406874,0.4625994694960212,0.7559096945551129,0.0,0.0
pattambi,7856,2.3579881656804735,122.73739763529626,81.34076056303658,90408.68519863344,45461.322754666326,114,0,213,11,0.0,0.0,0.0,0.002699820203157156,0.9674556213017751,0.6408345752608048,0.0,0.0
pattani,11070,2.3924122310305775,167.89226666755852,109.51975719197476,38666.29328642189,21359.437173721628,614,0,999,151,2.0,0.0,0.0011325028312570782,0.007860331960156482,0.9133635334088335,0.6007938758151403,0.0,0.0
pattaya,10836,2.4826043737574555,206.13507497761952,144.42432605704985,50764.883343795125,27583.87517285557,1807,9,3727,486,7.0,0.0014910536779324055,0.0011597084161696488,0.007473028125521342,0.9182014269122283,0.6539961822557888,0.0,0.0
pattoki,6495,2.895348837209302,44.849744092012585,39.37390324356919,39823.19024858879,24236.55920580031,21,0,127,24,0.0,0.0,0.0,0.0018504996402822361,0.8604651162790697,0.7610619469026548,0.0,0.0
patzcuaro,110,2.9114688128772634,545.4345638888009,457.3638923554483,116256.7296854824,63146.282716387184,321,5,1204,446,11.0,0.0025150905432595573,0.005533199195171026,0.008637635351213705,0.7690368129097327,0.8747790961878313,1.0,0.0005030181086519115
pau,1927,2.7073991031390134,132.93352576074886,108.23203260509402,31611.48248004444,17659.606985816838,663,39,2570,274,19.0,0.010930493273542601,0.005325112107623318,0.007527547236329399,0.9161235477472371,0.6444066354742662,3.0,0.0008408071748878924
paulo afonso,1418,3.0425155004428697,330.27835488910944,316.528945961042,72653.25317950423,40677.07575224913,47,2,936,144,0.0,0.001771479185119575,0.0,0.008119520609119685,0.8722271517302573,0.8128056914184082,0.0,0.0
pavia,2586,2.837150127226463,146.10980828856415,127.334883813825,30575.553686549512,19106.06590392998,202,42,1142,182,4.0,0.026717557251908396,0.002544529262086514,0.007647299502851105,0.8784313725490196,0.6101472995090016,0.0,0.0
pavlodar,5984,3.144726712856043,31.18090912814526,27.964402720776924,18072.8930236465,9546.057893134071,134,1,710,451,3.0,0.0007698229407236335,0.0023094688221709007,0.003266364972558137,0.650231124807396,0.9722115013508298,0.0,0.0
pavlohrad,3808,2.808664259927798,53.631689084385066,43.49910763282254,27036.98722883064,13637.233431852674,157,1,520,150,3.0,0.0012033694344163659,0.0036101083032490976,0.003932739683044274,0.8156626506024096,0.8743202416918429,0.0,0.0
paya,840,2.6340640809443507,285.26279358641057,214.0673577503418,70177.68938398828,35088.84469199412,148,0,366,79,0.0,0.0,0.0,0.00812972886655046,0.866779089376054,0.8196443691786621,0.0,0.0
payakumbuh,11040,2.554953560371517,440.9834669470092,330.9082594466915,96972.46268767964,49679.5290215547,645,0,1799,140,0.0,0.0,0.0,0.00887656295525019,0.9458204334365325,0.7280650784427658,0.0,0.0
payathonzu,10431,2.94273127753304,431.7563299679443,368.0389861180494,137009.8952352844,69732.91349884558,67,0,279,108,0.0,0.0,0.0,0.006191571645362157,0.762114537444934,0.9324473975636767,0.0,0.0
paysandu,1098,3.4855286473715297,129.71067952309485,124.04110463549355,37551.62280930742,24609.773777340048,74,4,649,959,6.0,0.002362669816893089,0.0035440047253396337,0.005270697760030961,0.4280639431616341,0.7874295879039431,1.0,0.0005906674542232723
