city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,2way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,5way_int_count,5way_int_prop,6way_int_count,6way_int_prop
kisii,4607,2.7096774193548385,444.50856977825373,369.62719780844037,281461.8226545621,140863.95879645398,94,0,438,26,0.0,0.0031555876575963698,0.953405017921147,0.801980198019802,0.0,0.0,0.0,0.0
kislovodsk,4614,2.7276190476190476,65.07862894511496,51.505086336562414,28527.739362552828,14568.874683227818,219,3,677,147,0.002857142857142857,0.00446696332833693,0.8557784145176696,0.8099569171852561,4.0,0.0038095238095238095,0.0,0.0
kismayo,5572,3.13265306122449,1757.9344341473532,1674.7215513518292,202353.66120725725,101192.21402477012,167,0,2559,802,0.0,0.01737223017688931,0.7726757369614512,1.0633952630832506,0.0,0.0,0.0,0.0
kissidougou,1532,2.6293622141997592,77.7968919869072,55.42209393050428,23694.302715736667,11878.189930501863,239,0,426,162,0.0,0.006549557840217176,0.8002406738868832,0.8020519010259505,4.0,0.0048134777376654635,0.0,0.0
kisumu,4608,2.66639038541235,497.45178526871496,397.26050153867124,160219.44746794598,84543.51768072037,486,0,1761,165,0.0,0.005883973117221686,0.9312059676750932,0.7361543248288737,1.0,0.0004144218814753419,0.0,0.0
kita,1536,2.9345864661654137,463.0214307507579,398.6161941425698,119860.49838186153,60047.28621282674,185,0,865,277,0.0,0.007710946821304501,0.7894736842105263,0.928436911487759,3.0,0.002255639097744361,0.0,0.0
kitale,4623,2.6129568106312293,626.5116881452309,489.6573908178258,238136.0587115731,119373.72673181433,263,0,881,60,0.0,0.005248321429662287,0.9501661129568106,0.760715771951727,0.0,0.0,0.0,0.0
kitami,12773,3.135492399206874,210.45343299418542,201.41214208564472,50135.75739748013,25846.413525239393,195,6,3341,983,0.0013218770654329147,0.008142461730277379,0.7800573571586146,1.0020968987970422,14.0,0.0030843798193434676,0.0,0.0
kitchener,865,3.0881640260950607,58.81239490710322,56.10472267186473,26078.662593034802,14332.345805846357,247,31,4110,956,0.005778191985088537,0.004103473060433195,0.8168353955755531,0.9140016880802776,21.0,0.00391425908667288,0.0,0.0
kitenge,3662,2.56,20.21132945543896,13.743704029698494,28272.70067096497,14136.350335482484,8,0,12,5,0.0,0.00142974169257168,0.8,0.8,0.0,0.0,0.0,0.0
kitengela,4856,2.714926329276105,721.339963723603,591.4895282294759,227952.05365544243,115501.81958275707,281,0,1163,117,0.0,0.006245269263544051,0.9250480461242793,0.8020532563362207,0.0,0.0,0.0,0.0
kitwe,3811,2.879815809669992,131.34111320338982,117.06797304253027,42623.52010172592,21664.366124572975,708,0,5175,631,0.0,0.006062541246217914,0.9029930928626247,0.9047984644913628,1.0,0.00015349194167306216,0.0,0.0
kizlyar,5082,2.873546511627907,82.15047918441148,66.26964527230868,37768.55241502847,19188.594418723995,133,1,376,177,0.0014534883720930232,0.00428121400618328,0.7409024745269287,0.8685171658144631,0.0,0.0,1.0,0.0014534883720930232
kladno,2921,2.779166666666667,97.42638615830221,79.07775009848862,26345.257357557897,14233.869012935209,226,19,755,195,0.015833333333333335,0.00684468755963433,0.8306519898391194,0.7721680101824353,4.0,0.0033333333333333335,1.0,0.0008333333333333334
klagenfurt,2952,2.889925373134328,88.6707072484964,77.58686884243436,30046.630070577157,15967.334485575797,201,21,1146,234,0.013059701492537313,0.00555325670221274,0.8487712665406427,0.8254970022088987,6.0,0.0037313432835820895,0.0,0.0
klaipeda,3181,2.9153924566768605,43.91685038414626,37.73894482552018,17781.91181415031,10429.529375121534,138,10,632,199,0.010193679918450561,0.004210818034503547,0.7929969104016478,0.6608156943727413,2.0,0.0020387359836901123,0.0,0.0
klampok,12314,2.475609756097561,305.58589159399105,211.92257360136128,94137.70456186376,47068.852280932,377,0,744,109,0.0,0.006492316612482743,0.9113821138211382,0.7140529531568228,0.0,0.0,0.0,0.0
klipgat,3697,2.996906132046284,265.43680590818684,244.23273954920728,94177.06457081098,47981.93048937448,1291,2,12340,2522,0.0001237547181486294,0.005532015973533358,0.8435546754130825,0.9434283415343669,6.0,0.00037126415444588826,0.0,0.0
kluang,11452,2.762623490669594,573.1855311941066,482.2686165315946,125704.14699321348,65737.1243773177,578,2,2771,293,0.0005488474204171241,0.00871935814995707,0.9195496979681493,0.7959884599532903,0.0,0.0,0.0,0.0
km 32,1363,3.020669291338583,179.96290378362826,158.61887828566842,55435.271784013894,27864.45462394702,241,0,1267,524,0.0,0.006458511613177822,0.7421259842519685,0.9751170238975116,0.0,0.0,0.0,0.0
