city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,2way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,5way_int_count,5way_int_prop,6way_int_count,6way_int_prop
maya belwa,2993,3.0787172011661808,164.94300752298963,160.1341734844185,70704.97308972881,35403.48302763482,10,0,286,47,0.0,0.004658948595375218,0.8629737609329446,0.9779735682819384,0.0,0.0,0.0,0.0
maykop,4423,2.864130434782609,75.7773630284653,58.92962915355948,28699.24269207553,14564.66428620134,450,3,946,622,0.0014822134387351778,0.005202822498302092,0.6907471548738249,0.8860540004954174,3.0,0.0014822134387351778,0.0,0.0
maymana,5992,3.043973941368078,185.1912089168855,160.4588324817314,85017.60612839772,42508.80306419886,82,0,341,191,0.0,0.004356537836108928,0.6889250814332247,0.9901880621422731,0.0,0.0,0.0,0.0
may pen,582,2.573266619013581,178.00229140545528,133.59714508629597,61375.06971193511,31405.745219358123,349,0,949,101,0.0,0.005667825748511034,0.9278055754110078,0.7375581811672037,0.0,0.0,0.0,0.0
mazabuka,3759,2.930715935334873,355.50926027668066,327.5939834882115,123829.02038619136,61984.4426824166,68,0,722,76,0.0,0.005735459494218047,0.9122401847575058,0.9224088013896931,0.0,0.0,0.0,0.0
mazar i sharif,6028,2.9783383602961337,104.8791567357968,91.9382133491479,35568.646500312134,18966.17200136579,450,1,2375,820,0.00027419797093501506,0.005529800991377926,0.7748217224355458,0.8689446960340332,1.0,0.00027419797093501506,0.0,0.0
mazatenango,267,2.826550387596899,216.5534631468731,170.59880381628665,65076.59263457788,34220.59724663039,219,4,550,256,0.003875968992248062,0.006328161416533914,0.7480544747081712,0.8166747927840078,2.0,0.001937984496124031,1.0,0.0009689922480620155
mazatlan,75,3.186296092460099,249.9681307663527,231.21249593174653,51114.35342961676,30079.95940563335,818,22,6387,3662,0.002017978352595854,0.00831012194516256,0.6622242647058824,0.8548839347276488,12.0,0.001100715465052284,1.0,9.1726288754357e-05
maziba,10354,2.7050359712230216,33.44054361278695,26.463739549687517,23691.227142472977,15035.708030591082,29,0,93,17,0.0,0.002224075084774863,0.8776978417266187,0.7509157509157509,0.0,0.0,0.0,0.0
ma anshan,12073,3.174287251210328,35.54950235143216,31.916148157364326,22021.485834461855,15039.2558849091,190,5,983,657,0.0026896180742334587,0.002363780669966773,0.6326860841423948,0.7310288954901432,20.0,0.010758472296933835,4.0,0.002151694459386767
mbala,4290,3.026833631484794,374.4392470220928,346.975903322798,159714.719064845,80003.22873804954,41,0,421,97,0.0,0.004680301694424108,0.8264758497316637,0.967654986522911,0.0,0.0,0.0,0.0
mbale,4559,2.8298887122416536,369.16394553090595,322.21145643317544,142492.8823528887,73719.8977152069,80,4,488,57,0.006359300476947536,0.005007656778866569,0.9088,0.8072289156626506,0.0,0.0,0.0,0.0
mbalmayo,2963,2.6867088607594938,169.6765429358363,136.11710010833704,56700.54295122793,28461.209060006608,125,0,455,52,0.0,0.005961677263186405,0.9177215189873418,0.8141382049245433,0.0,0.0,0.0,0.0
mbandaka,3353,3.092140921409214,195.97668081186623,175.18782655617466,57213.324154871545,28821.68347315428,274,0,1526,780,0.0,0.006799626433841281,0.6968641114982579,1.0215074597946134,3.0,0.0011614401858304297,0.0,0.0
mbanza ngungu,3192,3.1316872427983538,554.6116788338293,511.70345018331085,173078.84978525512,86569.62041736384,94,0,775,344,0.0,0.006406539339781917,0.7152263374485597,1.0325773195876289,2.0,0.0016460905349794238,0.0,0.0
mbarara,4248,2.740905057675244,182.1971567106058,153.5823415040599,77245.82314423424,39348.85092319351,177,0,888,62,0.0,0.004630304378296668,0.9449866903283053,0.7945753668297021,0.0,0.0,0.0,0.0
mbeya,4498,2.7615019864154813,221.9792175038182,183.65985239070233,60596.07255919153,30329.649101511615,1347,0,5633,813,0.0,0.007318885119998135,0.8945277457388184,0.8565476572014614,10.0,0.0012815583749839804,0.0,0.0
mbizo,4010,2.9623955431754876,178.39018215827775,169.942736206493,56957.42012102018,28478.710060510122,34,0,643,41,0.0,0.006263983929723057,0.9428969359331476,0.9566736547868623,0.0,0.0,0.0,0.0
mbouda,2894,2.8365714285714287,172.95503942617438,146.46821053119453,57268.59651972047,29099.183319682223,134,0,616,125,0.0,0.00594363895117257,0.8571428571428571,0.8555873925501433,0.0,0.0,0.0,0.0
mbour,1453,3.184160391907829,431.6391264963439,420.08750331604625,86613.1435783222,43322.365834059965,295,2,8116,2601,0.00018143880976140796,0.009963424623430655,0.7631793848108157,1.0718791124018696,6.0,0.0005443164292842239,3.0,0.00027215821464211196
