city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,2way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,5way_int_count,5way_int_prop,6way_int_count,6way_int_prop
baqayr al quddami,4380,3.1327985739750446,915.460176001526,887.7189585469342,318052.1442885531,159026.07214427702,34,0,871,217,0.0,0.005756667215995697,0.8065953654188949,1.0535953550692274,0.0,0.0,0.0,0.0
baqa al gharbiyya,4330,2.5605875152998774,83.03365265976021,61.58922094469362,29535.06212048648,15400.348109564626,211,0,545,59,0.0,0.005391673751075203,0.9253365973072215,0.7077961939840393,2.0,0.0024479804161566705,0.0,0.0
baqubah,5358,3.0006310475389144,267.6744848041527,246.10962832960695,57775.039512542215,30912.20787017647,383,1,3603,764,0.00021034917963819942,0.008659183644478534,0.8386282347990742,0.9189558993790128,3.0,0.0006310475389145982,0.0,0.0
barabai,12726,2.4735249621785176,175.96263779653177,122.72129504417721,42417.19728264897,22739.90324779034,200,0,409,52,0.0,0.00773805569351445,0.9213313161875946,0.6560364464692483,0.0,0.0,0.0,0.0
baracoa,705,2.7519181585677748,282.346146607821,226.02133986764187,81119.80193267783,41740.4728872341,78,2,250,61,0.005115089514066497,0.006764325535328894,0.8431876606683805,0.7930142302716688,0.0,0.0,0.0,0.0
barah,4154,3.2213740458015265,361.9682609388995,328.35034357434523,97743.0456742119,48871.52283710613,73,0,394,318,0.0,0.007406527153765545,0.594147582697201,1.1021059349074664,1.0,0.001272264631043257,0.0,0.0
barahona,779,3.16986301369863,306.46098756386226,282.321937173558,81587.69291134567,41853.83697298282,115,0,874,464,0.0,0.007322171865907699,0.6773972602739726,1.016466552315609,7.0,0.004794520547945206,0.0,0.0
baraka,4040,2.7533333333333334,1264.7946052188065,984.2912683280579,232820.88719749058,116410.44359874535,499,0,1312,435,0.0,0.01086495821267052,0.8048888888888889,0.8691879866518354,4.0,0.0017777777777777779,0.0,0.0
barakin gangare,2777,2.691358024691358,72.75366454679045,57.48437692585912,48074.45927027313,24037.229635136577,17,0,55,9,0.0,0.00302670755536829,0.8888888888888888,0.8662420382165605,0.0,0.0,0.0,0.0
baramati,7224,2.4345924453280317,312.37742635247776,215.6211579116904,68240.75099754756,34134.29939651343,779,2,1597,136,0.0007952286282306163,0.009151423403299287,0.945483485873458,0.7088229436367257,1.0,0.00039761431411530816,0.0,0.0
baramulla,6397,2.314487632508834,73.07790441741734,45.96419429788087,47115.897939886374,23557.94896994319,105,0,162,16,0.0,0.0031020486762516988,0.9434628975265018,0.6488413547237076,0.0,0.0,0.0,0.0
baran,7161,2.6699470098410294,310.6515937904755,237.04527368720613,74818.36598091466,39747.913284676564,313,1,818,187,0.000757002271006813,0.007815544719683095,0.8568181818181818,0.8041745730550285,2.0,0.001514004542013626,0.0,0.0
baranovichi,3373,2.983835005574136,48.04118320603585,42.33729690565367,20951.18205695966,10692.373587292946,213,3,1181,394,0.0016722408026755853,0.004493032610002429,0.7783361250697934,0.9382163824433883,3.0,0.0016722408026755853,0.0,0.0
barara,6870,2.7713178294573644,163.99996999296363,130.94571247500198,62003.13429871182,31001.567149355888,52,0,161,45,0.0,0.005290054183482496,0.8255813953488372,0.8786692759295499,0.0,0.0,0.0,0.0
baraut,6992,2.5604395604395602,17.237089423019707,12.312206730728363,20692.265892049665,10346.13294602483,26,0,53,12,0.0,0.0016660417484430745,0.8681318681318682,0.7909604519774012,0.0,0.0,0.0,0.0
barbacena,1357,2.9235,172.83952448721425,154.43211512932595,46968.78222380703,25177.177136953032,213,3,1515,263,0.0015,0.00686492864339165,0.8652979469203805,0.8317874153923289,5.0,0.0025,1.0,0.0005
barbil,9260,2.5217391304347827,17.965425831292784,13.278793005738143,33552.02463288901,16776.01231644451,6,0,16,1,0.0,0.0010708996567487233,0.9565217391304348,0.8780487804878049,0.0,0.0,0.0,0.0
barda,5365,2.5652173913043477,103.2636185309511,76.56158444857702,34352.589235345215,17441.337294790654,226,0,576,72,0.0,0.00592062505217382,0.9176201372997712,0.7056798623063684,0.0,0.0,0.0,0.0
bardaskan,5907,2.869829683698297,249.47404917503565,212.44748713202551,63327.55791499089,36289.38443748255,122,0,564,135,0.0,0.006874573736702988,0.8345498783454988,0.7156802928615009,1.0,0.0012165450121654502,0.0,0.0
bardhaman,9616,2.6367713004484306,30.334081072350862,23.714087295724216,16275.034925111677,8801.409546315925,146,3,468,52,0.004484304932735426,0.0034465026212816144,0.9219219219219219,0.7641296156744537,0.0,0.0,0.0,0.0
