city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,2way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,5way_int_count,6way_int_count,5way_int_prop,6way_int_prop,7way_int_count,7way_int_prop
saint louis du nord,743,2.4776119402985075,241.0762777478286,168.2136714135968,112148.27961603238,56074.13980801625,81,0,165,22,0.0,0.004299241657084944,0.917910447761194,0.7401129943502824,0.0,0.0,0.0,0.0,0.0,0.0
saint marc,737,2.555643879173291,230.17967333563243,172.36029593176926,54739.00963570281,27382.444556649796,316,0,869,73,0.0,0.008406103876497525,0.9419713831478538,0.7670250896057348,0.0,0.0,0.0,0.0,0.0,0.0
saint petersburg,3396,3.124103570619763,36.648834036922516,34.20594731127878,12629.145758779243,9357.584331552458,883,133,8857,3223,0.01004000905865479,0.003916484504804066,0.7427177062681104,0.5399839835259124,133.0,18.0,0.01004000905865479,0.0013587982184645581,0.0,0.0
sakaide,12851,3.002527129478222,89.73228267930156,79.0876622574073,32836.73434162654,17747.46498792016,798,2,4351,1538,0.0002973093503790694,0.00505606196380035,0.7656505576208178,0.9158795091111938,37.0,1.0,0.005500222982012784,0.0001486546751895347,0.0,0.0
sakaka,4828,3.003372681281619,185.58332341991607,176.37345480403974,46670.1741977683,28792.438807054332,206,9,3508,421,0.0021681522524692846,0.006445557622386853,0.8966682761950748,0.7453798767967146,7.0,0.0,0.0016863406408094434,0.0,0.0,0.0
sakarya adapazar,3647,2.8581519109821,274.3557649016189,237.85463507677846,59600.366570185826,33061.57168514602,1375,5,7690,1241,0.0004837929366231253,0.008298327965602497,0.8775411423039691,0.8070200919874122,24.0,0.0,0.0023222060957910013,0.0,0.0,0.0
saki,2151,2.8613861386138613,58.36385969105955,53.328222574857804,30072.845248159625,15059.614663575581,61,0,622,24,0.0,0.003875521452233646,0.9660537482319661,0.9070262597586941,0.0,0.0,0.0,0.0,0.0,0.0
sakoli,8168,3.150943396226415,161.76511912703702,144.21512978778298,60373.984627979924,34053.61931846716,23,0,111,78,0.0,0.004750306204289784,0.6320754716981132,1.0405727923627686,0.0,0.0,0.0,0.0,0.0,0.0
sakri,7023,2.6944444444444446,23.725433180356664,19.771194316963886,22908.300263873523,11454.150131936756,6,0,29,1,0.0,0.002071339462733669,0.9722222222222222,0.9104477611940298,0.0,0.0,0.0,0.0,0.0,0.0
salalah,5925,3.0543478260869565,206.89465475097242,194.60440099301525,54317.40611037671,30282.911422292855,235,5,3029,684,0.0012639029322548028,0.006832059568706669,0.8261199696279423,0.8772951753830569,3.0,0.0,0.0007583417593528817,0.0,0.0,0.0
salama,300,2.840077071290944,212.2727181510146,176.2804268267578,70200.07748259745,35283.64032738347,88,0,340,89,0.0,0.006016179628332474,0.8246628131021194,0.8973862536302033,2.0,0.0,0.0038535645472061657,0.0,0.0,0.0
salamanca,125,3.052395514780836,212.34751258262278,188.14725579695792,44836.04437212526,26655.071826936473,559,9,3001,1300,0.001834862385321101,0.007966495605839391,0.7271241830065359,0.8052518647185042,25.0,10.0,0.0050968399592252805,0.0020387359836901123,1.0,0.00020387359836901122
salamanca,1651,3.007028926736956,231.47443520063098,215.704887303751,36764.56902888606,25706.406041875423,252,26,2887,516,0.007028926736955934,0.009004542868558209,0.8546147563299755,0.5060618444353631,15.0,2.0,0.0040551500405515,0.0005406866720735334,1.0,0.0002703433360367667
salatiga,12415,2.6470698371091554,230.41850785235397,180.67641095031985,60834.58839391875,31026.27762962541,1153,1,3765,422,0.0001872308556450103,0.007426559853649317,0.9209737827715356,0.7832318501170961,0.0,0.0,0.0,0.0,0.0,0.0
salavat,5422,3.0444444444444443,17.628220293355614,15.914365542612709,13302.53928841839,7309.047366864354,35,0,244,76,0.0,0.0024118355523694295,0.775,0.7916083916083916,5.0,0.0,0.013888888888888888,0.0,0.0,0.0
salem,8278,2.5027522935779816,291.9018790348684,208.52684691909863,68926.64441081451,35614.73065131763,3736,2,8376,962,0.0001529051987767584,0.008196099582858109,0.926135494723964,0.7382509273067952,4.0,0.0,0.0003058103975535168,0.0,0.0,0.0
salem,90,2.631455053700162,83.32555949189214,60.41317598588267,27147.576756821683,14402.268353449172,1869,40,3635,1234,0.005884949242312785,0.005785585815163392,0.8145626757436732,0.7480198386261011,18.0,1.0,0.002648227159040753,0.00014712373105781962,0.0,0.0
salerno,3021,2.7415356711003627,151.2176094611411,126.12133751610892,35941.57366217517,22455.35947793042,549,31,2464,255,0.009371221281741234,0.0067341433393556145,0.919438510833079,0.5353489082302642,8.0,1.0,0.0024183796856106408,0.0003022974607013301,0.0,0.0
salhapur,6964,2.547169811320755,203.9913384189559,146.12522029880967,55183.28641587372,27591.64320793683,436,0,925,176,0.0,0.007393229061481814,0.885491216655823,0.7644183773216031,0.0,0.0,0.0,0.0,0.0,0.0
salihli,3575,3.1955533097524,375.60648065490744,358.3350356121603,83273.58255458028,45011.09698303086,91,2,1323,556,0.001010611419909045,0.00834475286830958,0.7152250885179565,0.996201570017726,6.0,1.0,0.003031834259727135,0.0005053057099545225,0.0,0.0
