city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,2way_int_prop,5way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,6way_int_count,6way_int_prop,7way_int_count,8way_int_count,7way_int_prop,8way_int_prop
san juan sacatepequez,291,2.731707317073171,397.26231500654734,313.08630618656247,113787.0400677879,57295.34147898959,139,0,416,100,1.0,0.0,0.001524390243902439,0.006933588399193412,0.8460365853658537,0.8309104820198929,0.0,0.0,0.0,0.0,0.0,0.0
san luis,1014,3.2978011472275335,344.8988201127916,329.31902159431223,95215.86124129126,55964.4077591726,189,3,2389,1581,20.0,0.0007170172084130019,0.004780114722753346,0.006162824443652983,0.6165988997847405,0.91384468110566,2.0,0.0004780114722753346,0.0,0.0,0.0,0.0
san luis,210,2.9411764705882355,388.7929397861655,353.81502824830983,74937.98723633477,43304.06128777997,182,0,1600,238,2.0,0.0,0.0009886307464162135,0.00897820962339806,0.8808699950568463,0.7461024498886414,1.0,0.0004943153732081067,0.0,0.0,0.0,0.0
san luis de la paz,148,2.8384976525821597,316.548127189976,262.7498069821022,67248.17683076435,37748.145110156154,362,0,1398,360,10.0,0.0,0.004694835680751174,0.008385792898332602,0.8262910798122066,0.7628672150411281,0.0,0.0,0.0,0.0,0.0,0.0
san luis rio colorado,59,3.671012393368743,141.6438200767157,137.28940680862416,51561.12390440872,26643.475311405808,191,0,1484,4531,5.0,0.0,0.0008047642040882022,0.005316266681474522,0.2695960083695477,1.2517510667418081,0.0,0.0,0.0,2.0,0.0,0.00032190568163528087
san martin,975,3.0832823025107166,213.33838603607992,184.98907203128547,57893.89975582103,34804.39166323018,217,0,859,545,11.0,0.0,0.006736068585425597,0.006129639848337465,0.6589099816289039,0.7684759276295615,1.0,0.000612369871402327,0.0,0.0,0.0,0.0
san mateo,841,2.8880407124681935,131.0024362064553,104.33527361989951,39947.39388770251,21587.63445768235,80,0,197,116,0.0,0.0,0.0,0.0060684016335025405,0.7048346055979644,0.8924455825864277,0.0,0.0,0.0,0.0,0.0,0.0
san miguel,338,2.920042643923241,297.4331737280747,242.02118320677295,73134.0224196324,38790.674769310615,699,2,1956,1090,5.0,0.0005330490405117271,0.0013326226012793177,0.007667646296356516,0.708,0.8688458972648432,0.0,0.0,0.0,0.0,0.0,0.0
san miguel de allende,137,2.839523981247746,311.5741822053091,263.70883722894354,62734.30675132122,35026.70248314753,426,16,1914,411,6.0,0.00576992426974396,0.002163721601153985,0.008895332992171257,0.8487486398258978,0.7810854964603376,0.0,0.0,0.0,0.0,0.0,0.0
san miguel de cozumel,391,3.4200680272108843,203.70320701647245,196.77452650570808,42268.284850290314,28846.661617403082,60,3,838,862,1.0,0.0017006802721088435,0.0005668934240362812,0.007061586873317052,0.5099375354911981,0.7645720784759739,0.0,0.0,0.0,0.0,0.0,0.0
san miguel de tucuman,991,3.215369416413803,141.6905633830152,128.91231625835968,40313.6364660443,23875.841375406886,1278,33,7268,5545,45.0,0.0023286994566367935,0.003175499259050173,0.005934474147116859,0.6044702220964776,0.8590782073502883,2.0,0.0001411333004022299,0.0,0.0,0.0,0.0
san nicolas de los arroyos,1080,3.3591941705957993,138.35075915883328,129.0403994554742,32414.150439458328,24979.892855129143,157,5,1015,1155,1.0,0.0021431633090441492,0.0004286326618088298,0.0055384848910761285,0.5034364261168385,0.5594495807353257,0.0,0.0,0.0,0.0,0.0,0.0
san pablo,12860,2.7146879399343034,587.0483516824349,472.9995400463354,149779.79964192316,76457.40872650642,414,7,1491,212,6.0,0.00328484279680901,0.0028155795401220087,0.007678109439758136,0.8968926553672316,0.8065048314871553,1.0,0.0004692632566870014,0.0,0.0,0.0,0.0
san pedro,1583,2.8469387755102042,189.7348982556528,159.10349886525404,49049.43732806948,25213.620253805057,443,1,1833,467,0.0,0.00036443148688046647,0.0,0.007525095418497841,0.8297484506015311,0.8817733990147784,0.0,0.0,0.0,0.0,0.0,0.0
san pedro,979,3.3136773136773137,294.2237572267796,286.7537027844944,69353.43704243228,40398.95251719766,31,2,751,428,8.0,0.001638001638001638,0.006552006552006552,0.007282955098935544,0.6415094339622641,0.9112207151664612,1.0,0.000819000819000819,0.0,0.0,0.0,0.0
san pedro de las colonias,138,3.345397324940991,221.36065120961254,208.29845699976127,59229.48686041468,31213.07705437222,75,0,612,579,5.0,0.0,0.003933910306845004,0.00709192018537644,0.5405192761605035,1.071344107213244,0.0,0.0,0.0,0.0,0.0,0.0
san pedro de macoris,830,3.118587975730833,225.1229206338415,209.0427120171385,55583.997380396184,28971.56596320702,259,2,2418,944,3.0,0.0005515719801434088,0.000827357970215113,0.007770478161924024,0.7386865342163356,0.9976529062543145,0.0,0.0,0.0,0.0,0.0,0.0
san pedro sacatepequez san marcos,261,3.044086021505376,148.29370245475937,131.7103206748723,64394.526207370734,33211.86796638155,104,2,576,246,1.0,0.002150537634408602,0.001075268817204301,0.004465081657101265,0.7327586206896551,0.9092382495948136,1.0,0.001075268817204301,0.0,0.0,0.0,0.0
san pedro sula,345,3.0272301950270726,197.19360997779356,169.13267835765546,48134.729488488694,26382.33777194234,2707,29,10361,5892,33.0,0.001524470377963518,0.0017347421542343478,0.007474455511956537,0.6880067389702011,0.8935839717768476,1.0,5.256794406770751e-05,0.0,0.0,0.0,0.0
san rafael,1003,3.3228762777581955,250.53100062139532,232.60439042536316,68088.3382161645,42690.62212150513,203,6,1306,1317,4.0,0.0021149101163200562,0.0014099400775467042,0.005868525408422004,0.5330271988696573,0.7845147604737494,1.0,0.00035248501938667606,0.0,0.0,0.0,0.0
