city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,2way_int_prop,5way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,6way_int_count,7way_int_count,6way_int_prop,7way_int_prop
jalore,6597,2.8310626702997275,106.67750515762027,88.9463666981793,37525.912271065565,18762.956135532782,61,0,248,56,2.0,0.0,0.005449591280653951,0.005685538269505267,0.8419618528610354,0.9190672153635117,0.0,0.0,0.0,0.0
jalpaiguri,9524,2.6429961089494163,127.99366215721427,98.11187332673624,53541.40321089677,27703.503540549897,240,0,675,113,0.0,0.0,0.0,0.004620125464270924,0.8900778210116731,0.7981472452462214,0.0,0.0,0.0,0.0
jamakhandi,7450,2.8421052631578947,24.7907555262135,21.311351241832657,28703.779699684233,14351.88984984212,8,0,43,5,1.0,0.0,0.017543859649122806,0.0017273512955846865,0.8947368421052632,0.9357798165137615,0.0,0.0,0.0,0.0
jamalpur,9227,2.728476821192053,39.8041520286043,31.63243869822858,27530.87810884899,13765.439054424498,31,0,100,19,1.0,0.0,0.006622516556291391,0.002891600614497684,0.8675496688741722,0.8686868686868687,0.0,0.0,0.0,0.0
jamalpur,9817,2.508816120906801,13.998917843459349,9.802768666200754,15873.17865041314,7936.58932520656,119,0,235,43,0.0,0.0,0.0,0.001763845560081945,0.8916876574307305,0.7122940430925222,0.0,0.0,0.0,0.0
jambi,11489,2.531043517885623,795.958750304198,584.0023161693082,140620.3012195608,72378.7657475898,4675,6,11752,1123,0.0,0.0003417634996582365,0.0,0.010997130747987414,0.936011396011396,0.7270836301467446,0.0,0.0,0.0,0.0
jammalamadugu,8196,2.5829596412556053,58.98435195559956,42.849618909449006,25980.078379918294,12990.039189959158,61,0,133,29,0.0,0.0,0.0,0.004540737028814538,0.8699551569506726,0.7845804988662132,0.0,0.0,0.0,0.0
jammu,6503,2.709942231681362,96.00901883326799,77.75008259726643,26139.26926469664,13883.774188603757,1251,13,4715,591,8.0,0.001976284584980237,0.0012161751292186075,0.0069151959351280165,0.9087585681645087,0.7995428571428571,0.0,0.0,0.0,0.0
jamnagar,6458,2.8666666666666667,139.16772822761348,114.81337578778113,37056.40906756061,19872.48581936378,567,1,1981,683,6.0,0.00030864197530864197,0.001851851851851852,0.007003035729531544,0.7866625501698055,0.8850610227097173,0.0,2.0,0.0,0.0006172839506172839
jamner,7311,2.644230769230769,64.70776299352563,51.641772389063725,38707.85779515199,19353.928897575977,21,0,79,3,1.0,0.0,0.009615384615384616,0.0033433915840018454,0.9615384615384616,0.8226600985221675,0.0,0.0,0.0,0.0
jampur,6298,2.7027027027027026,55.015523996209055,44.235455105059984,47856.72781545495,23928.36390772745,29,0,105,14,0.0,0.0,0.0,0.002299176166342166,0.9054054054054054,0.8487972508591065,0.0,0.0,0.0,0.0
jamshedpur,9359,2.8812368236120873,53.785021636931354,47.1894585479331,26799.696334917313,13801.182029974965,349,7,2130,353,7.0,0.002459592410400562,0.002459592410400562,0.0038971315297570146,0.8731947868967946,0.8820729772607087,0.0,0.0,0.0,0.0
jamtara,9413,2.4375,21.582771054681004,14.83815510009319,38604.15024573514,19302.075122867558,10,0,20,2,0.0,0.0,0.0,0.0011181580693938682,0.9375,0.7627118644067796,0.0,0.0,0.0,0.0
jamundi,514,2.9068592057761733,524.9055219739816,440.01105488216086,99592.86772820432,55344.03866904208,224,1,848,304,8.0,0.0007220216606498195,0.005776173285198556,0.009484409425067841,0.7745664739884393,0.8013029315960912,0.0,0.0,0.0,0.0
jam jodhpur,6477,2.8995633187772927,216.20826950359827,174.6660692496318,52173.670701552546,26086.835350776204,44,0,121,63,1.0,0.0,0.004366812227074236,0.008288022161230264,0.7205240174672489,0.9624724061810155,0.0,0.0,0.0,0.0
janauba,1352,3.2281001137656427,244.08424748700375,231.1719408793295,68111.37770653688,36297.46910042622,93,0,1082,579,4.0,0.0,0.0022753128555176336,0.006724552800408269,0.6683731513083049,0.998575904300769,0.0,0.0,0.0,0.0
jand,6265,2.7714285714285714,32.09342556568607,24.757785436386396,52047.08194229377,26023.540971146896,8,0,19,8,0.0,0.0,0.0,0.0012332459138158424,0.7714285714285715,0.9538461538461539,0.0,0.0,0.0,0.0
janesville,643,3.1119592875318065,53.82619466855241,47.66288993551206,24156.898570935828,13052.326522884283,270,5,1289,780,13.0,0.0021204410517387615,0.00551314673452078,0.004123877423245614,0.662558436039099,0.9340565837055945,1.0,0.0,0.00042408821034775233,0.0
jangaon,8221,2.7970065481758652,381.4044154579822,319.32362192225827,78024.35652939205,39845.240076365684,174,0,764,131,0.0,0.0,0.0,0.009572144997169017,0.8774555659494855,0.8626347866854196,0.0,0.0,0.0,0.0
jangareddygudem,8758,2.8910675381263617,451.3223198646354,393.800847725025,113324.83001988144,56662.41500994052,117,0,667,134,0.0,0.0,0.0,0.007965109143079376,0.8540305010893247,0.916985253959585,0.0,0.0,0.0,0.0
