city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,2way_int_prop,5way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,6way_int_count,6way_int_prop,7way_int_count,7way_int_prop
chabahar,5994,2.7895812053115425,354.6387973408348,290.52126196869204,69586.30458872505,41502.86672000141,531,10,1946,446.0,4.0,0.0034048348655090228,0.001361933946203609,0.008544922926249919,0.8462589682268534,0.7088391177979142,0.0,0.0,0.0,0.0
chachoengsao,10835,2.3530927835051547,221.0222542020786,142.03148294085463,55656.2926575658,30458.32188210158,416,0,669,79.0,0.0,0.0,0.0,0.007256547325805212,0.9321305841924399,0.5931984502798106,0.0,0.0,0.0,0.0
chafe,2496,1.8,4.9913472923776645,1.996538916951066,11001.868803960799,5500.934401980399,6,0,4,0.0,0.0,0.0,0.0,0.0009073635363804234,1.0,0.6,0.0,0.0,0.0,0.0
chaguanas,993,2.5439283715724677,173.6939676318085,125.5806413991587,49262.96937732614,25757.510508070627,495,3,1111,178.0,0.0,0.0016787912702853946,0.0,0.006743429943564802,0.9002242152466368,0.7024978950322762,0.0,0.0,0.0,0.0
chaibasa,9319,3.005524861878453,176.45934110399014,160.8607253157921,106647.06540343098,53323.5327017155,16,0,134,29.0,2.0,0.0,0.011049723756906077,0.0033092207542039535,0.8287292817679558,0.9747899159663865,0.0,0.0,0.0,0.0
chakaria,10069,2.5303030303030303,71.68124093068464,53.760930698013475,98254.30779443657,49127.15389721831,33,0,95,4.0,0.0,0.0,0.0,0.0014590961463115287,0.9696969696969697,0.7065637065637066,0.0,0.0,0.0,0.0
chakdaha,9734,2.380952380952381,3.2360025314763017,2.0032396623424726,7537.656600786312,3768.828300393157,16,0,20,6.0,0.0,0.0,0.0,0.0008586229654289977,0.8571428571428571,0.6962025316455697,0.0,0.0,0.0,0.0
chakdara,6219,2.3448275862068964,129.9070825021159,83.61835195538497,101343.56638315455,53643.57531381331,62,0,102,10.0,0.0,0.0,0.0,0.002421670847667468,0.9425287356321839,0.5860058309037901,0.0,0.0,0.0,0.0
chaksu,6950,2.3461538461538463,14.076042864218993,8.662180224134765,20719.518228707075,10359.759114353532,10,0,13,3.0,0.0,0.0,0.0,0.0013587229885216653,0.8846153846153846,0.6595744680851063,0.0,0.0,0.0,0.0
chakwal,6342,2.4948006932409013,337.3351310687289,243.20869068386693,116443.80887665942,60658.44335040777,322,0,773,57.0,2.0,0.0,0.0017331022530329288,0.005561223012599139,0.9488734835355286,0.7025618758141554,0.0,0.0,0.0,0.0
chalchuapa,310,2.842475386779184,326.25335853394586,259.71786347428036,72840.8374763541,39531.70876895079,290,0,781,347.0,3.0,0.0,0.002109704641350211,0.00825295360847628,0.7531645569620253,0.7865445579429376,1.0,0.0007032348804500703,0.0,0.0
chaling,11875,2.641686182669789,43.81948689321548,33.14682498011382,20190.164056547055,10777.62230930781,104,0,269,53.0,1.0,0.0,0.00234192037470726,0.004065784236600306,0.8735362997658079,0.734982332155477,0.0,0.0,0.0,0.0
chalisgaon,7179,2.8684210526315788,15.772771071997724,12.65972414989291,18314.879377567584,9157.439688783796,15,0,41,20.0,0.0,0.0,0.0,0.0017223996671598624,0.7368421052631579,0.9591836734693877,0.0,0.0,0.0,0.0
chalkida,3416,3.0039525691699605,327.91909417135145,286.18393673136126,60703.79297708031,34357.07801143502,322,13,1541,643.0,9.0,0.005138339920948616,0.0035573122529644267,0.009544440713561572,0.7401668653158522,0.778484788228276,2.0,0.0007905138339920949,0.0,0.0
challakere,7813,2.3076923076923075,27.106865303827625,16.681147879278537,50597.918042864585,25298.959021432274,15,0,21,3.0,0.0,0.0,0.0,0.0010714616866592717,0.9230769230769231,0.7123287671232876,0.0,0.0,0.0,0.0
chalus,5744,2.2258293838862557,261.6768881518551,154.86683131735975,43703.024988103425,24270.122428435985,3445,9,4633,341.0,12.0,0.0010663507109004739,0.0014218009478672985,0.010781852828449786,0.9581307081010556,0.5110043305451741,0.0,0.0,0.0,0.0
chaman,6091,2.8032454361054766,637.3926757965229,532.668929874579,235598.82382642094,117799.41191321085,162,0,698,122.0,4.0,0.0,0.004056795131845842,0.005410830711668785,0.8722109533468559,0.8759532282663955,0.0,0.0,0.0,0.0
chambery,2264,2.672626788036411,187.01598306026423,150.78011638148743,38970.13008960669,23481.19776507391,596,55,2201,211.0,11.0,0.01788036410923277,0.003576072821846554,0.007964499295620816,0.9258523667659715,0.5141626635746231,1.0,0.00032509752925877764,1.0,0.00032509752925877764
chamchamal,5309,3.047545538746527,337.75248505809634,333.1643068109348,71678.14885905183,39850.43582311867,44,0,2955,238.0,2.0,0.0,0.0006174745291756715,0.0084755029168879,0.9259030564989195,0.9224470879035995,0.0,0.0,0.0,0.0
champa,8709,2.6610169491525424,18.228008533007493,14.829566264141688,21815.42025738568,10907.710128692846,11,0,46,2.0,0.0,0.0,0.0,0.0016711122974434867,0.9661016949152542,0.7610619469026548,0.0,0.0,0.0,0.0
