city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,2way_int_prop,5way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,6way_int_count,6way_int_prop
shirdi,7121,2.406832298136646,150.2860345074463,100.81299209195154,75718.67810764076,37859.33905382038,106,0,196,19,1.0,0.0,0.003105590062111801,0.003969589492669206,0.937888198757764,0.6838810641627543,0.0,0.0
shirpur,7105,2.808049535603715,120.51911495750706,100.74353262701828,47239.484963240946,23619.74248162052,53,0,227,42,1.0,0.0,0.0030959752321981426,0.00510247370610784,0.8668730650154799,0.9017160686427457,0.0,0.0
shirvan,5890,2.8735420503376305,227.42025041470424,189.16785715894676,52846.29653208831,32510.267729473075,274,4,1007,342,2.0,0.0024554941682013503,0.0012277470841006752,0.006995336129100228,0.7883076923076923,0.6835130970724191,0.0,0.0
shishou,11395,2.8333333333333335,10.197175403991679,8.157740323193343,16566.048133056458,8591.784907095436,18,0,51,21,0.0,0.0,0.0,0.0011868518025364495,0.7666666666666667,0.8571428571428571,0.0,0.0
shivamogga,7602,2.7931862524388413,441.73131446695595,371.9877540858607,86870.47536612583,45599.53675432975,1052,1,4883,727,0.0,0.00015008254539996998,0.0,0.00968718864068313,0.8908736115280697,0.8353479990990315,0.0,0.0
shivpuri,7362,2.9022082018927446,77.47143537531245,67.94024931967465,43910.16047251777,22446.559266669272,39,0,232,45,1.0,0.0,0.0031545741324921135,0.003451372411020214,0.8548895899053628,0.8775834658187599,0.0,0.0
shixing,12102,2.7058823529411766,10.305544816086092,8.183815001009544,18548.160224773615,9274.080112386815,7,0,23,4,0.0,0.0,0.0,0.00111122016320752,0.8823529411764706,0.9047619047619048,0.0,0.0
shiyan,10861,2.5547945205479454,16.08052821643824,11.372017385940056,11762.734268095322,8063.052805006004,171,3,330,75,5.0,0.005136986301369863,0.008561643835616438,0.0019943473775161846,0.8623063683304647,0.445980985306828,0.0,0.0
shizhu,10770,2.793103448275862,24.64635282156315,19.334638851398676,24526.94591645096,15017.495729190327,25,0,65,26,0.0,0.0,0.0,0.0016411759501057614,0.7758620689655172,0.6872246696035242,0.0,0.0
shizuishan,10128,3.098639455782313,22.60072310558487,20.140780454636857,18696.50346093154,10354.330414648637,32,2,166,93,1.0,0.006802721088435374,0.003401360544217687,0.0021827314949898475,0.678082191780822,0.9136442141623489,0.0,0.0
shkoder,3261,2.3328953131844066,226.9082454854969,147.29654831778643,40597.27303735711,21344.170526902348,801,4,1397,80,0.0,0.0017520805957074025,0.0,0.010630923567608313,0.9644580956559895,0.5780803865583132,1.0,0.0004380201489268506
shoranur,7877,2.3550087873462213,206.80708889290176,137.3867831309611,99523.98484363122,49767.019215212706,382,0,726,30,0.0,0.0,0.0,0.00415550483340351,0.9736379613356766,0.637604579480405,0.0,0.0
shorapur,7729,2.311688311688312,36.273240447739994,22.611890149240516,36745.241984877306,18372.62099243866,29,0,43,5,0.0,0.0,0.0,0.0019743095153744485,0.935064935064935,0.6711409395973155,0.0,0.0
shostka,3604,2.9741602067183464,37.18136565389057,33.434406324428736,19366.246627298664,9819.482321301522,39,0,281,66,1.0,0.0,0.002583979328165375,0.0037864893929522724,0.8268733850129198,0.9037711313394018,0.0,0.0
shouguang,11456,3.358348968105066,19.399146729265222,17.925102747022745,14398.237108907393,9733.518377378658,81,6,475,468,26.0,0.005628517823639775,0.024390243902439025,0.0019930251299828156,0.5245283018867924,0.7725768321513002,10.0,0.009380863039399626
shoushtar,5711,2.9302769818529133,425.91587430831663,379.5410799710214,88944.0413211499,53331.543950449326,228,2,1558,301,4.0,0.0009551098376313276,0.0019102196752626551,0.007986190587394915,0.8537284894837476,0.7626226369944963,1.0,0.0004775549188156638
shouxian,11735,3.01949860724234,32.15936278396724,27.232440908986185,20988.646607499097,12105.023689868794,55,0,189,113,2.0,0.0,0.005571030640668524,0.0026566955677156394,0.6796657381615598,0.7994389901823282,0.0,0.0
shouyang,10612,2.9035087719298245,14.713065793755362,12.131826180815825,14362.162659247762,10251.240184342303,20,0,65,29,0.0,0.0,0.0,0.0014352473973078916,0.7456140350877193,0.6098654708520179,0.0,0.0
shreveport,379,3.015529117094552,72.16249632177522,62.54685498346979,29215.670024199877,16346.448724564418,1064,21,4688,2152,59.0,0.002629931120851597,0.0073888541014402,0.00441456719668621,0.7222501255650426,0.8688689317339697,1.0,0.00012523481527864746
shrewsbury,1767,2.280082987551867,280.4335850147436,177.70213537685885,44457.451657833364,23474.857357189532,1236,17,2063,56,2.0,0.005038529934795495,0.0005927682276229994,0.011946125198876086,0.9827226690497468,0.5506036667163512,0.0,0.0
