city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,6way_int_count,2way_int_prop,5way_int_prop,6way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient
szeged,3246,2.9829166666666667,96.91239106313674,85.36366446144628,32341.61885347335,17075.62556564181,286,30,1536,537,9.0,2.0,0.0125,0.00375,0.0008333333333333334,0.00567548115239397,0.7687763713080169,0.8468848996832101
szekesfehervar,3164,2.7815068493150683,77.2744290408776,66.0537585226132,24208.080121817806,12981.70987342393,212,50,1048,146,3.0,1.0,0.03424657534246575,0.002054794520547945,0.0006849315068493151,0.005952561703683835,0.8936170212765957,0.7204262877442273
szombathely,3057,3.021966527196653,96.33653289502766,88.2748983431425,30047.164076799552,16406.32770459963,80,10,676,189,1.0,0.0,0.010460251046025104,0.0010460251046025104,0.0,0.005871913241621954,0.7991543340380549,0.7742448330683624
s hertogenbosch,2194,2.7623456790123457,171.9422825467426,141.622419142924,38966.13728027767,23133.650403723997,857,73,3309,610,11.0,0.0,0.015020576131687243,0.0022633744855967077,0.0,0.007432561638394249,0.8702736578232714,0.7056118716689309
tabaco,12954,2.5670103092783507,254.93600744026713,187.04067899827157,85181.91797377335,42649.82774092097,155,0,369,58,0.0,0.0,0.0,0.0,0.0,0.00597742173752475,0.9003436426116839,0.7687661777394306
tabanan,12706,2.329231214709715,723.9128691511232,461.57699084139955,112173.44312277934,56739.919137645484,2503,2,4027,375,0.0,0.0,0.0002895613146083683,0.0,0.0,0.012758440268393432,0.945691527878349,0.6370880115900036
tabas,5900,2.8,305.59766667131754,257.6475355471992,58527.425223014536,35374.96779777773,284,3,1318,201,4.0,0.0,0.0016574585635359116,0.0022099447513812156,0.0,0.008638811162126775,0.8865522966242391,0.6611249653643668
tabora,4455,2.9810526315789474,168.33975202745825,155.75857056014294,61159.59628937649,30646.27825935996,142,0,1512,244,2.0,0.0,0.0,0.0010526315789473684,0.0,0.005492991697158008,0.8705263157894737,0.9496706192358366
tabuk,4534,3.059853102047195,366.5255749804888,348.7119394407276,95287.14342874869,62184.491746070686,311,18,5055,1008,6.0,1.0,0.0028129395218002813,0.0009376465072667605,0.0001562744178777934,0.00589416371652903,0.8409340228804263,0.7267382613467116
tacheng sawesek,6352,3.0805369127516777,31.351337727877475,26.93269281321018,18139.827513818494,11449.984594607495,42,1,149,103,3.0,0.0,0.003355704697986577,0.010067114093959731,0.0,0.0027381117824946907,0.6430976430976431,0.7113752122241087
tachileik,10407,2.729907264296754,283.0935813413016,222.93072595578545,76244.22922215785,39262.34647882487,550,3,1636,394,5.0,0.0,0.00115919629057187,0.0019319938176197836,0.0,0.007210307246765825,0.8456479690522244,0.820135527589545
tacloban,12999,2.6952965235173822,143.629231666212,111.76057801430198,40657.284041840656,20888.21937801972,434,3,1247,270,1.0,1.0,0.0015337423312883436,0.0005112474437627812,0.0005112474437627812,0.0068760878592337244,0.8607270865335381,0.8015893360676749
tacna,800,3.197655154836243,427.1613952368927,402.2295844788327,89364.31868879154,50007.82602081916,458,3,4940,2422,24.0,0.0,0.00038231171148209506,0.0030584936918567605,0.0,0.008541890924413665,0.6881693013768485,0.937639482241918
tadepallegudem,8817,2.8360759493670886,276.5997276160626,233.35913728620977,66581.93994337406,35476.50039889767,247,0,1100,231,2.0,0.0,0.0,0.0012658227848101266,0.0,0.0077967027329634,0.8525316455696202,0.8602218700475436
tadipatri,8101,3.0058479532163744,28.551817043122746,25.713332307841537,21110.791756247225,11680.261498413558,17,0,119,35,0.0,0.0,0.0,0.0,0.0,0.0024444501561031594,0.7953216374269005,0.8397626112759644
tadjenanet,2326,3.1541010770505387,351.844485016906,333.18827371526396,70349.81373974255,37838.660104489376,64,0,830,312,1.0,0.0,0.0,0.0008285004142502071,0.0,0.009298545034240295,0.7406793703396851,0.9414694894146949
taean,12123,2.7547169811320753,101.97544678294302,79.84869889607803,41893.41595773501,21207.255485906047,46,3,121,41,1.0,0.0,0.014150943396226415,0.0047169811320754715,0.0,0.004808516917746101,0.7990430622009569,0.8789346246973365
taganrog,4234,3.0778139703221137,58.203641906884606,52.431728087671296,22285.368229834003,11720.500064257434,274,3,1729,748,9.0,0.0,0.0010857763300760044,0.003257328990228013,0.0,0.004965969164095745,0.7257246376811595,0.9492293744333635
tagawa,12749,3.0618066561014263,112.33095531436071,103.91948520563876,42457.37229077751,21751.042889653694,189,0,1817,502,16.0,0.0,0.0,0.006339144215530904,0.0,0.005164393996381346,0.794770206022187,0.9583581201665675
tagbilaran,12987,2.623762376237624,369.8610055041138,277.94505265111127,139040.79424459417,70974.69187763585,251,3,631,125,0.0,0.0,0.0029702970297029703,0.0,0.0,0.005211167469973296,0.8758689175769613,0.7521154803384769
