city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,6way_int_count,2way_int_prop,5way_int_prop,6way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient
lazaro cardenas,92,2.989329268292683,321.00935565435213,281.4540869825125,59345.34872642851,33670.74357431304,485,6,2528,901,15.0,1.0,0.001524390243902439,0.0038109756097560975,0.00025406504065040653,0.009533776851285395,0.7666666666666667,0.8355187778485041
la calera,908,2.7942050520059434,222.45815163371867,180.47867873998572,49805.51232475172,30079.122662500668,254,5,855,228,4.0,0.0,0.003714710252600297,0.0029717682020802376,0.0,0.007395765964645471,0.8269947800149142,0.7362719462084423
la ceiba,373,2.875291375291375,190.23339371541812,155.1466401542702,50593.32096175744,25985.76440396377,633,7,1962,815,15.0,0.0,0.0020396270396270395,0.004370629370629371,0.0,0.007320677227659334,0.7576642335766424,0.8924762600438276
la chorrera,452,2.6905748316934233,172.0343936201019,129.04806792269167,48524.22027158298,25567.2481275366,965,4,2158,731,4.0,0.0,0.0010357327809425167,0.0010357327809425167,0.0,0.0067287020003852635,0.8094867807153966,0.7818700557644923
la concepcion,716,2.9022988505747125,247.09512579119507,215.0011611769364,70514.96806269349,36108.94997736268,113,0,618,137,2.0,0.0,0.0,0.0022988505747126436,0.0,0.006843043786820255,0.8402298850574713,0.8835734870317002
la crosse,607,3.1213546566321733,70.09837023138675,61.19594315590489,28289.984254793846,15128.776988524862,270,6,1062,776,8.0,4.0,0.0028222013170272815,0.0037629350893697085,0.0018814675446848542,0.004633445934496634,0.6283018867924528,0.9421487603305785
la dorada,609,3.146202980837473,418.86378936638596,376.9476826945191,89769.7419273651,49592.012731903,141,6,776,478,8.0,0.0,0.0042583392476933995,0.0056777856635912,0.0,0.008446194584413935,0.6535994297933001,0.9250267761513745
la gi,11990,2.4097048524262132,513.6756449075198,351.5299060697784,95522.57635967032,49067.22242330002,631,0,1286,82,0.0,0.0,0.0,0.0,0.0,0.01046881440477862,0.9589794897448725,0.6556473829201102
la leyenda,297,2.5990259740259742,456.424091261982,340.8361720462853,112960.65026881603,56480.325134407925,156,0,398,60,1.0,1.0,0.0,0.0016233766233766235,0.0016233766233766235,0.008081116568925833,0.8993506493506493,0.7881010594947025
la louviere,2129,2.8260162601626018,84.06944708341709,73.27028233611635,23337.250747239006,14013.563610690642,316,52,1843,243,5.0,1.0,0.02113821138211382,0.0020325203252032522,0.0004065040650406504,0.005999148355046702,0.896594684385382,0.619829557264602
la paz,52,3.2431123221313958,322.0808527952818,302.2372398543676,88225.87585870053,49372.96000747508,407,5,3771,2421,2.0,0.0,0.0007568876778686043,0.0003027550711474417,0.0,0.006523426036164709,0.6329344038782003,0.940062135333788
la piedad de cabadas,108,3.0890826383623957,229.34769288287185,199.35339642927414,54823.67295231436,29794.926973270325,345,2,1377,902,11.0,1.0,0.000758150113722517,0.004169825625473844,0.0003790750568612585,0.007697541701935522,0.6532625189681336,0.9113347256502753
la plata,1117,3.4426146623329723,119.14315028200025,112.41364912486596,35353.4466606866,22129.864748644755,782,16,5463,7485,74.0,25.0,0.001155651859877212,0.005344889851932106,0.0018057060310581437,0.005383817372372176,0.4515872441969774,0.8583155534661701
la rioja,974,3.2679268543250464,243.83039361008804,230.05324993990638,66103.98784723623,37140.60867009711,275,1,2758,1812,20.0,1.0,0.0002054653790836244,0.004109307581672488,0.0002054653790836244,0.006565061864653887,0.6233045622688039,0.9296802714094787
la rochelle,1855,2.8119042083236456,142.02807402979013,123.040363598,28644.725029077024,16836.65535990602,575,62,3264,397,3.0,0.0,0.01441525226691467,0.0006975122064636131,0.0,0.008435646569568014,0.9056381221986317,0.6455800778944883
la romana,839,3.280680728667306,192.22566828753708,180.66079706506062,51184.78638447584,26668.066537901486,251,9,2234,1674,4.0,0.0,0.0021572387344199425,0.0009587727708533077,0.0,0.007208084171169289,0.5969252942589479,1.0986660257180627
la serena,884,2.9417747877622937,460.2382505225206,398.3865939169793,88457.86219054408,51370.039560732264,1678,34,8141,2604,28.0,1.0,0.002723049815793689,0.0022425116130065674,8.008970046452026e-05,0.008959273819098458,0.7885480244137488,0.7974617454516245
la spezia,2684,2.710308056872038,146.18341862003004,116.65228962155241,34611.13451648318,20619.486945611345,341,24,1110,209,4.0,0.0,0.014218009478672985,0.002369668246445498,0.0,0.007089575943650905,0.8719951923076923,0.547396930484502
la vega,803,3.0560359737115186,230.491518956968,207.0517034698187,61749.70704809004,33266.12856795922,294,3,1852,732,9.0,1.0,0.0010377032168799724,0.003113109650639917,0.0003459010722933241,0.006928714848380928,0.7430747922437673,0.9267024779067753
la victoria,845,2.7124352331606216,153.96013320206018,118.26212304251513,39842.4686689728,23561.63449744098,358,6,905,272,3.0,0.0,0.0038860103626943004,0.0019430051813471502,0.0,0.006534357080311288,0.8211963589076723,0.7033539563660045
