city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,2way_int_prop,5way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,6way_int_count,6way_int_prop,7way_int_count,7way_int_prop
parque dos buritis,1176,3.196798125732136,285.87974945566776,279.4053154578432,86025.13308563821,46984.04491536827,58,11,1872,609.0,11.0,0.004295197188598204,0.004295197188598204,0.006084613403776093,0.7568627450980392,0.9059862610402355,0.0,0.0,0.0,0.0
parque santa rita,1222,3.2712700369913685,243.6716042158205,232.55465063260797,73813.95099576225,38962.035506726694,111,0,1466,840.0,6.0,0.0,0.002466091245376079,0.006254077874698082,0.6481709823263461,1.0129602962353426,10.0,0.004110152075626798,0.0,0.0
pars abad,5441,2.8510484454085323,233.91862291027425,191.80312247306654,59846.02328503022,33366.2585909346,249,0,847,283.0,3.0,0.0,0.0021691973969631237,0.007010633879515291,0.7924801156905278,0.7547989858746831,1.0,0.0007230657989877079,0.0,0.0
partapur,6849,1.9,14.615768867388466,6.57709599032481,33833.42948882513,16916.71474441256,11,0,9,0.0,0.0,0.0,0.0,0.0008639838815167067,1.0,0.5428571428571428,0.0,0.0,0.0,0.0
parvathipuram,9121,2.6,9.384174090908116,7.507339272726493,21177.710480804253,10588.855240402128,2,0,8,0.0,0.0,0.0,0.0,0.0008862312193203368,1.0,0.8666666666666667,0.0,0.0,0.0,0.0
pasaje,435,3.4197349042709866,576.9388768594245,553.1475829683142,141818.9673772452,79373.01981967277,56,1,628,664.0,8.0,0.0007363770250368188,0.005891016200294551,0.007268702616709929,0.5040530582166544,1.0062753783684015,1.0,0.0007363770250368188,0.0,0.0
pasirian,12639,2.4126838235294117,217.3866510364471,149.65312649476,54791.616469864406,27395.808234932254,339,0,710,39.0,0.0,0.0,0.0,0.007935033315033155,0.9641544117647058,0.6812528788576693,0.0,0.0,0.0,0.0
pasrur,6511,2.4763513513513513,321.5414713570849,221.60290593528825,117512.14894121756,58779.67056336373,184,0,350,58.0,0.0,0.0,0.0,0.0054702836588794304,0.902027027027027,0.6997455470737913,0.0,0.0,0.0,0.0
passos,1294,3.258248730964467,215.22814044528693,205.66851491789473,56739.0777578684,30714.665482481352,140,0,1925,1080.0,7.0,0.0,0.002220812182741117,0.007007341185859441,0.6551395939086294,0.937450388950627,0.0,0.0,0.0,0.0
passo fundo,1166,3.184087791495199,145.3799385809121,129.62545964004508,45139.37401879138,25089.53195857427,395,6,1822,1379.0,42.0,0.0016460905349794238,0.011522633744855968,0.005794446019198415,0.6092333058532564,0.8912415784408084,0.0,0.0,1.0,0.00027434842249657066
pasto,492,2.9498770569320976,431.06885131853375,375.21824357251603,73113.92762320579,43323.281369080396,685,9,3501,1071.0,20.0,0.0017022886324947987,0.0037828636277662192,0.009950050820162145,0.7931034482758621,0.7461851957160459,1.0,0.00018914318138831096,0.0,0.0
pasuruan,12635,2.577237619263971,313.91482682021905,234.54472181092697,64280.918069003026,33770.25942535026,1113,2,2920,367.0,0.0,0.00045433893684688776,0.0,0.009295600097894811,0.9165909090909091,0.7362137578169414,0.0,0.0,0.0,0.0
patan,6599,2.748,48.264193730630375,39.19052530927186,28728.872501813054,14364.43625090652,47,0,172,31.0,0.0,0.0,0.0,0.0033599782746492743,0.876,0.8707070707070707,0.0,0.0,0.0,0.0
pategi,2375,2.6293103448275863,86.60529976290961,66.44716964568065,43878.039067936515,21962.132696641183,27,0,78,11.0,0.0,0.0,0.0,0.0039433920630192135,0.9051724137931034,0.8149779735682819,0.0,0.0,0.0,0.0
pathanamthitta,8059,2.4198473282442747,196.10619362885075,133.83124969785692,72998.75334724753,36499.37667362377,208,0,411,36.0,0.0,0.0,0.0,0.0053728641829263535,0.9450381679389313,0.668199233716475,0.0,0.0,0.0,0.0
pathankot,6591,2.579490291262136,354.3394112222299,266.7221114206166,66226.39104938744,34007.88990608778,815,0,2239,240.0,2.0,0.0,0.0006067961165048543,0.010419329520318148,0.9265776699029126,0.7789585547290117,0.0,0.0,0.0,0.0
pathein,10177,2.780376497432972,474.16322619677885,368.13243060685454,155912.08562976905,79099.08819645422,392,1,963,394.0,3.0,0.0005704506560182544,0.0017113519680547634,0.005994547307791017,0.7734018264840182,0.8482423549585596,0.0,0.0,0.0,0.0
patiala,6750,2.7670682730923697,310.0871424933357,256.0190697895111,75617.0586769846,39092.12541353714,1563,3,6372,1011.0,15.0,0.00033467202141900936,0.0016733601070950468,0.007932214972019817,0.8855038500167393,0.8485237483953787,0.0,0.0,0.0,0.0
patna,8914,2.766338406445837,147.6197015926389,124.1617812410781,55227.9971821195,28958.654283382617,1065,6,5067,558.0,6.0,0.0008952551477170994,0.0008952551477170994,0.005097602262455534,0.9157706093189965,0.835437364607455,0.0,0.0,0.0,0.0
patnos,4788,2.4891500904159134,171.84024314650662,117.3050484408793,46334.46620010689,26692.5041479062,351,1,619,132.0,3.0,0.0009041591320072332,0.0027124773960217,0.006437771525455998,0.8778280542986425,0.5895691609977324,0.0,0.0,0.0,0.0
