city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,6way_int_count,2way_int_prop,5way_int_prop,6way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient
hefei,11881,3.2650894187779436,39.14186388610775,36.09393186218952,20699.18130178749,15738.22272382646,836,35,5365,4448,51.0,1.0,0.0032600596125186287,0.0047503725782414305,9.314456035767511e-05,0.0024870574379945694,0.5794785534062237,0.5951768939570968
hegang,11279,2.942544459644323,10.686870827494323,9.020245281209299,8676.727894184942,5145.73128582107,114,1,430,185,1.0,0.0,0.0013679890560875513,0.0013679890560875513,0.0,0.002076841994633828,0.7452054794520548,0.8426116838487973
heidelberg,2467,2.864188351920694,124.11221164393953,106.30280134856382,32642.761366209015,18985.203188603915,579,80,2706,652,16.0,2.0,0.01982651796778191,0.003965303593556382,0.0004956629491945477,0.006537312790965508,0.8305941845764855,0.7358633776091081
heilbronn,2527,2.8604433343740245,101.11624221363492,87.06793506874965,28617.980336592962,16134.126107176102,445,41,2242,467,7.0,1.0,0.012800499531689042,0.0021854511395566654,0.00031220730565095225,0.0062672277098826355,0.8497786211258697,0.7347681595189112
heishan,11213,2.900709219858156,19.19182529050178,15.516794915724843,15540.267743065267,9438.628559158953,27,0,74,40,0.0,0.0,0.0,0.0,0.0,0.0020333277414416977,0.7163120567375887,0.8086642599277978
hejian,10902,2.9966777408637872,47.869328616937544,41.72000179571412,20857.85054188143,14022.300673434094,116,0,562,221,4.0,0.0,0.0,0.004429678848283499,0.0,0.0034137998985878425,0.7508305647840532,0.6357579122709606
hejiang,10586,3.0495283018867925,168.80877327043993,149.30021220852586,58312.25116691286,39894.57460006578,49,4,253,114,3.0,1.0,0.009433962264150943,0.007075471698113208,0.0023584905660377358,0.004231371683059921,0.719047619047619,0.5293413173652695
hejin,10571,3.182186234817814,35.87013097809294,30.932542098517395,27347.85475029356,18790.63883657352,34,2,99,109,3.0,0.0,0.008097165991902834,0.012145748987854251,0.0,0.001908936214998525,0.5428571428571428,0.643298969072165
hekou,10119,2.3694267515923566,29.200064776112114,17.854816678387024,27746.50656816436,17440.310599629687,61,0,74,21,1.0,0.0,0.0,0.006369426751592357,0.0,0.0016742858224515866,0.8598726114649682,0.517799352750809
helmond,2218,2.842430484037075,186.23118540385946,157.97365572706377,39218.357822996826,22090.72409721806,442,48,1962,449,12.0,0.0,0.016477857878475798,0.004119464469618949,0.0,0.00843028886623558,0.8390924956369983,0.7224454148471616
helong,11998,2.843137254901961,17.53119056901744,13.062455718091426,14497.416666053625,7248.708333026816,26,0,40,36,0.0,0.0,0.0,0.0,0.0,0.0024185261378418584,0.6470588235294118,0.9195979899497487
helsingborg,2774,2.7971768202080236,100.1441866300887,82.99468067300442,27905.523607847135,16503.797260068466,461,36,1809,365,16.0,5.0,0.01337295690936107,0.005943536404160475,0.0018573551263001485,0.006067948185015044,0.8546686746987951,0.6749576031656302
helsinki,3244,2.722232455332474,139.144681108338,108.42298446281805,36304.48574324081,22513.528353068745,3596,485,9111,3040,52.0,3.0,0.029778350831951864,0.003192730398477313,0.0001841959845275373,0.00618049196581715,0.8041387166181496,0.572043419095541
hemel hempstead,1924,2.349237387563551,174.2766640072614,116.20716156917507,34534.39077212345,17852.675248839754,852,7,1652,45,1.0,0.0,0.002737583105201408,0.00039108330074305825,0.0,0.009761935484632066,0.9819607843137255,0.6117762512266929
hemet,50,2.6829097691769643,85.9518289011992,65.0700835724397,30682.96095540572,15675.383733802637,1042,6,2523,709,6.0,3.0,0.0013989274889251574,0.0013989274889251574,0.0006994637444625787,0.0054832360317822,0.8323604949801541,0.8079663590702021
hengdian,12485,3.0692883895131087,27.85100096349915,23.835032659773617,15253.767394685688,9315.65422752766,77,3,265,184,5.0,0.0,0.0056179775280898875,0.009363295880149813,0.0,0.002989698874953917,0.6440677966101694,0.8174077578051088
hengdong,11755,2.9245283018867925,17.316467796961145,14.702661337042484,23971.141936623495,12067.969910057453,8,0,33,12,0.0,0.0,0.0,0.0,0.0,0.0014349114164205524,0.7735849056603774,0.8712871287128713
hengelo,2292,2.7432183302607323,190.4440661388659,156.83924014122562,43929.952722471426,24893.05257405286,670,49,2669,404,5.0,0.0,0.012904924940742692,0.001316829075585989,0.0,0.0076504906568740485,0.8908751334044824,0.7311440395140836
hengfeng,12284,2.9298245614035086,21.438432126622,17.67730368335498,21331.943108951356,10742.76129153512,20,0,68,22,2.0,2.0,0.0,0.017543859649122806,0.017543859649122806,0.0019956165407412204,0.7719298245614035,0.9596412556053812
hengkou,10620,2.2083333333333335,4.886088171344647,2.850218099951044,12241.310510500542,6120.65525525027,10,0,13,1,0.0,0.0,0.0,0.0,0.0,0.0007982949484294812,0.9583333333333334,0.6744186046511628
