city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,2way_int_prop,5way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,6way_int_count,6way_int_prop,7way_int_count,8way_int_count,7way_int_prop,8way_int_prop
tuy hoa,12132,2.6843478260869564,264.1956225940349,204.2347030313887,66204.01076329805,35064.18673012543,522,0,1468,302,8.0,0.0,0.0034782608695652175,0.00753462855498231,0.8652173913043478,0.7680087051142547,0.0,0.0,0.0,0.0,0.0,0.0
tuzla,3206,2.3719281663516067,212.77630286227458,139.37048949296434,49244.48799394191,26933.765608207468,730,5,1245,136,0.0,0.0023629489603024575,0.0,0.007899983461556364,0.9355755566082425,0.5776618449134456,0.0,0.0,0.0,0.0,0.0,0.0
tuz khormato,5312,3.0102981029810296,241.10976989702377,227.3880756752419,56230.404662592795,29439.07165117959,105,0,1511,229,0.0,0.0,0.0,0.00819012816551784,0.8758807588075881,0.9405698778833107,0.0,0.0,0.0,0.0,0.0,0.0
tver,3594,2.984692061231755,38.30893222094385,32.71738284017241,17296.20742530257,9333.759170428759,410,15,1604,769,10.0,0.00533997864008544,0.00355998576005696,0.004104341190022807,0.7208303507516106,0.8559914024717894,1.0,0.000355998576005696,0.0,0.0,0.0,0.0
twante,10246,2.879432624113475,219.8681375309878,184.00312218905364,84403.21063929831,42478.838379708206,46,3,172,61,0.0,0.010638297872340425,0.0,0.00517594515098645,0.7813620071684588,0.9475587703435805,0.0,0.0,0.0,0.0,0.0,0.0
tychy,3156,2.726354941551541,92.85722906014422,76.42712423706875,26195.390516779622,15548.302725429583,333,35,1334,175,4.0,0.018597236981934114,0.0021253985122210413,0.005972177844741486,0.9025446670276124,0.5822716183247493,1.0,0.0005313496280552603,0.0,0.0,0.0,0.0
tyre,4327,2.8082408874801903,168.59307736660014,144.14574522865416,50059.585797496155,26412.480434086734,183,3,949,127,0.0,0.002377179080824089,0.0,0.006383083852625278,0.8991262907069102,0.77875049741345,0.0,0.0,0.0,0.0,0.0,0.0
tyumen,5735,2.863163510269405,43.92929173549868,36.34800292438434,20891.333786258467,11939.45652168178,647,14,2302,777,9.0,0.0037343291544411844,0.00240064017071219,0.0036793376361582367,0.7895582329317269,0.7582049564634963,0.0,0.0,0.0,0.0,0.0,0.0
uba,1367,2.7879114948731787,241.84988416658805,198.64842077795305,61827.65908123668,33185.53183271881,331,2,1252,265,3.0,0.0010793308148947653,0.0016189962223421479,0.007287811007088926,0.855213398163155,0.7568298620503111,0.0,0.0,0.0,0.0,0.0,0.0
ube,12753,2.8017780247256563,138.30565065166113,113.59929327729853,34384.41904104118,18154.655498867472,1286,3,4806,1071,25.0,0.00041672454507570494,0.003472704542297541,0.0076181919651567565,0.8465814341300723,0.8336692847709738,6.0,0.0008334490901514099,1.0,1.0,0.00013890818169190166,0.00013890818169190166
uberaba,1250,3.2597904026475457,261.2402499464381,251.0096610075539,64181.46186891549,38291.15583132329,355,13,5628,3060,9.0,0.0014340871483728627,0.0009928295642581356,0.0068224696871838995,0.660958904109589,0.8492734405215758,0.0,0.0,0.0,0.0,0.0,0.0
uberlandia,1228,3.3062604522649606,197.99917708713318,190.57042878661977,51449.80951720101,31883.01325812893,516,11,7993,5213,18.0,0.0007998254926197921,0.0013088053515596598,0.006210177673110965,0.6191966234900306,0.7898395138105463,2.0,0.00014542281683996218,0.0,0.0,0.0,0.0
ubon ratchathani,11324,2.612794612794613,130.31000357880342,98.32083220745345,34880.32232607789,18558.084561125783,802,2,2134,318,10.0,0.0006121824303642485,0.003060912151821243,0.0070217377849311,0.8992343032159265,0.7212260536398467,1.0,0.00030609121518212427,0.0,0.0,0.0,0.0
uchkurgan,6093,2.7415413533834587,101.61758444341406,79.6513772798941,41368.77563153771,20906.592475883168,230,2,645,187,0.0,0.0018796992481203006,0.0,0.00486055221866668,0.8239171374764596,0.8253893345917885,0.0,0.0,0.0,0.0,0.0,0.0
uc hoa,11787,2.4551201011378003,154.0692022965045,106.05648628375057,53708.72795025733,28110.305093892628,493,2,961,126,0.0,0.0012642225031605564,0.0,0.00548087976213315,0.920253164556962,0.6393026941362916,0.0,0.0,0.0,0.0,0.0,0.0
udaipur,10002,2.377551020408163,22.897422179526163,14.836594983672565,19013.628486171317,9506.81424308566,69,0,111,16,0.0,0.0,0.0,0.0024085273566988585,0.9183673469387755,0.6795865633074936,0.0,0.0,0.0,0.0,0.0,0.0
udaipur,6712,2.904375371213621,136.6854108490697,123.04663692946347,43121.26339753721,23360.78912699444,504,0,4033,504,9.0,0.0,0.0017818253811126509,0.005851061370659076,0.8982379726786774,0.8761018124195306,1.0,0.00019798059790140566,0.0,0.0,0.0,0.0
udgir,7706,2.7748743718592963,723.1498473068931,599.3543458081251,120680.2686188106,61725.19702084384,511,0,2124,350,0.0,0.0,0.0,0.011715634493036843,0.8827470686767169,0.8497904442581726,0.0,0.0,0.0,0.0,0.0,0.0
udhagamandalam,7951,2.441640378548896,640.5632355345376,443.881358798381,220630.90136308476,110911.94471567863,292,1,609,46,2.0,0.0010515247108307045,0.002103049421661409,0.0057754215488387065,0.9484210526315789,0.6722955145118733,0.0,0.0,1.0,0.0,0.0010515247108307045,0.0
udhampur,6519,2.525,44.31330319632256,32.12714481733386,50940.25189132115,28961.107753522294,44,0,104,12,0.0,0.0,0.0,0.0015300969691303713,0.925,0.6952380952380952,0.0,0.0,0.0,0.0,0.0,0.0
