city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,2way_int_prop,5way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,6way_int_count,6way_int_prop
qardho city,5875,3.004166666666667,621.9356650363129,568.1641439967151,137212.11500115122,68606.05750057564,83,0,709,166,2.0,0.0,0.0020833333333333333,0.009065317082694842,0.825,0.977023498694517,0.0,0.0
qarshi,5980,2.8485827054180124,82.29720474962411,69.73263330327856,38173.47391123636,20129.685695997166,851,0,3872,844,7.0,0.0,0.0012558306422676714,0.004088350210355698,0.8473268747757445,0.8560531275240061,0.0,0.0
qaryat arfaylah,5055,2.5670103092783507,44.14882450662649,32.77026148945472,29614.368791534886,14807.184395767465,25,0,64,8,0.0,0.0,0.0,0.002981581327456565,0.9175257731958762,0.7936507936507936,0.0,0.0
qaryat qabr al abd,5028,2.367231638418079,80.26934294654436,52.152397959619215,32405.365925283062,16202.682962641511,62,0,103,12,0.0,0.0,0.0,0.004954077243356622,0.9322033898305084,0.664756446991404,0.0,0.0
qaryat salah al din,3841,3.0278536318951392,469.7783781218912,440.2729092611498,106485.28047862696,54963.15095247937,115,0,1436,279,1.0,0.0,0.0005461496450027307,0.008547151500248906,0.8470780993992354,0.9327317473338802,0.0,0.0
qazvin,5687,2.6636021100226075,313.2316586439219,242.60700735058242,54794.112998412675,35010.20825926922,1496,8,4379,736,16.0,0.0012057272042200451,0.0024114544084400903,0.008946866477464939,0.8865248226950354,0.5672880972148842,0.0,0.0
qena,4241,2.8770092547491477,502.15636915122354,437.3383283206954,97247.25145401979,52444.16260947065,530,3,3018,553,1.0,0.0007306380905991232,0.00024354603019970775,0.009575066969618108,0.8647331221057762,0.847457627118644,1.0,0.00024354603019970775
qeshm,5922,2.8093903293622984,529.2245393768451,433.9122011709241,97671.25182079429,60768.21366778835,257,4,925,236,5.0,0.002803083391730904,0.00350385423966363,0.008708904004814826,0.8306394940267041,0.6881379795846533,0.0,0.0
qi,10572,3.102189781021898,12.056988957928857,10.736880677863653,10886.864252059955,6941.292677980695,15,2,76,42,2.0,0.014598540145985401,0.014598540145985401,0.0017369947526022457,0.674074074074074,0.7471698113207547,0.0,0.0
qiandeng,12406,3.056701030927835,19.317852113213316,17.027591295667406,13788.72510962961,8023.507067551982,46,5,222,111,4.0,0.01288659793814433,0.010309278350515464,0.0024076568949925915,0.6997389033942559,0.8396846254927727,0.0,0.0
qianjiang,10909,2.8535353535353534,44.538773198579946,35.76598453825359,31448.882191795627,18083.087656473992,39,0,110,49,0.0,0.0,0.0,0.002463007095065121,0.7525252525252525,0.7340153452685422,0.0,0.0
qianjiang,11391,2.9288537549407114,47.41932617011448,38.797630502820944,24537.32006650645,15288.89865928431,138,4,394,220,3.0,0.005270092226613966,0.003952569169960474,0.0031015527819800615,0.704635761589404,0.6963455149501662,0.0,0.0
qianjin committee,12191,3.0605095541401273,76.00580755502443,68.01793606038811,33642.36708851484,21709.223412045932,33,0,197,83,1.0,0.0,0.0031847133757961785,0.0035010836690201738,0.732484076433121,0.7656500802568218,0.0,0.0
qianshan,11936,3.27027027027027,19.747013057355733,17.745626598839948,22329.93891005259,13908.73739759058,15,0,65,66,2.0,0.0,0.013513513513513514,0.001419755977330949,0.5405405405405406,0.8041237113402062,0.0,0.0
qianwei,10379,3.1557971014492754,51.88545030067725,45.68175515603106,28893.509738037385,18701.969943789176,33,0,135,107,1.0,0.0,0.0036231884057971015,0.002774330750002522,0.6086956521739131,0.7056672760511883,0.0,0.0
qianxi,10742,2.847058823529412,13.722388816642237,11.139350921744875,20578.348537229485,12019.481047343781,16,0,51,17,1.0,0.0,0.011764705882352941,0.0011416789762046162,0.788235294117647,0.6303030303030303,0.0,0.0
qianxi,10954,3.033613445378151,15.357656450066758,13.292761465183832,15711.96765073286,9319.439687233107,16,0,69,32,2.0,0.0,0.01680672268907563,0.0016479162874035796,0.7142857142857143,0.7682403433476395,0.0,0.0
qianxian,10409,2.843304843304843,46.42311677123939,37.56172411120224,25595.21203949781,14304.294263569305,67,0,206,77,1.0,0.0,0.002849002849002849,0.0032453972153992567,0.7777777777777778,0.757532281205165,0.0,0.0
qian an,11030,3.203791469194313,7.901904604079852,6.740961273622623,10260.371316044344,6160.298577041475,31,0,85,87,6.0,0.0,0.02843601895734597,0.0012827145478839428,0.5497630331753555,0.8872901678657075,2.0,0.009478672985781991
qiaogou,10382,3.0,22.791303299830535,20.74592992676882,19677.831276216846,12569.768138513142,7,1,55,15,0.0,0.01282051282051282,0.0,0.001813184065822115,0.8051948051948052,0.6442953020134228,0.0,0.0
