city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,2way_int_prop,5way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,6way_int_count,6way_int_prop
wardha,7872,2.9067375278587346,564.853913958642,496.777057878936,106082.86875412436,54615.82875060378,703,0,4271,856,3.0,0.0,0.0005143151037202125,0.010342311503464964,0.8527344419681124,0.9095274847783209,0.0,0.0
waria,9515,2.7088912694161755,168.99992316997364,136.3223804466954,40392.00459859404,21443.13261583491,722,0,2662,343,7.0,0.0,0.0018746652383502945,0.007881307558820666,0.9062667380824853,0.7568002143909955,0.0,0.0
warora,8000,2.867383512544803,151.1531477108885,130.5659806391546,75738.4496665943,38740.28304159368,38,0,203,37,1.0,0.0,0.0035842293906810036,0.003901704784877339,0.8637992831541219,0.9041591320072333,0.0,0.0
warri,2363,2.5757314974182446,126.99709810321299,95.95822042566351,40059.51648548725,21491.92483965928,1420,2,4012,375,1.0,0.00034423407917383823,0.00017211703958691912,0.005909061149742338,0.9352617079889807,0.7097579881147188,0.0,0.0
warrington,1775,2.356295735553873,243.90850068045685,161.19009923848512,38735.873892090975,21073.756959190796,2688,23,4930,273,12.0,0.00290184203885945,0.001514004542013626,0.011574039747767054,0.9639377451600658,0.5749636098981077,0.0,0.0
warud,7752,2.5343283582089553,143.2709463979463,106.06326778116622,42327.25846419432,21163.629232097137,87,0,230,18,0.0,0.0,0.0,0.00676967758349589,0.9462686567164179,0.7729323308270677,0.0,0.0
warwick,1833,2.333247753530167,253.394206954599,166.15373672966518,38414.44246110174,20100.631239128084,1341,24,2421,109,0.0,0.0061617458279845955,0.0,0.01260628106351901,0.971841901317489,0.5910559648442549,0.0,0.0
war kha yu,10365,2.705547652916074,545.2707434233974,400.2271744046559,156754.33946763753,78621.43124820382,187,0,349,167,0.0,0.0,0.0,0.006935395791791244,0.7624466571834992,0.8229835831548894,0.0,0.0
washim,7608,2.4375,30.061602018036055,19.414784636648285,34376.39824233846,17188.199121169222,34,0,49,12,1.0,0.0,0.010416666666666666,0.0017489675216184673,0.8645833333333334,0.7433155080213903,0.0,0.0
watampone,12907,2.6363168724279835,331.3397414002011,251.06143985725114,80481.35911511835,41441.29737697209,471,0,1238,235,0.0,0.0,0.0,0.007995399815458442,0.8791152263374485,0.7530260108163791,0.0,0.0
waterbury,982,2.7895723930982745,84.66049040094933,69.73534768210229,32041.761005338205,17557.459337215954,470,2,1825,357,12.0,0.0007501875468867217,0.00450112528132033,0.004821910093876587,0.8614864864864865,0.7997369904189366,0.0,0.0
waterloo,1511,2.6068904593639575,134.6841558888815,100.18026436257793,44917.911867893556,23487.33008392642,290,0,707,135,0.0,0.0,0.0,0.00573433231481056,0.8807420494699647,0.7538733953076583,0.0,0.0
waterloo,513,3.2219290530636178,76.248318768728,69.45280750936321,32086.311529264625,17790.070769145375,304,6,1746,1339,16.0,0.001759014951627089,0.004690706537672237,0.00428600424125187,0.6020558002936858,0.9745775165319618,0.0,0.0
wates,12375,2.7403767403767403,258.8018057143709,214.2904386381892,99367.7080896431,49916.69565548316,210,0,908,103,0.0,0.0,0.0,0.005184674232056114,0.9156429156429157,0.814936397209684,0.0,0.0
wath upon dearne,1847,2.3965566714490674,165.27985549829967,112.49463909382119,35093.34737531912,18170.352218931945,1113,10,2230,131,1.0,0.0028694404591104736,0.00028694404591104734,0.009096128325244698,0.9620143884892086,0.6367170626349892,0.0,0.0
watsonville,9,2.7465870307167237,81.14700039043848,63.90672471021733,25139.108981188012,13331.093298082784,249,6,719,189,9.0,0.005119453924914676,0.007679180887372013,0.006087047669384225,0.8301886792452831,0.7761065749892565,0.0,0.0
wau,3819,3.4218098415346123,333.69271783231346,326.87414269729123,90377.23557597285,45206.92040913813,98,0,2481,2215,2.0,0.0,0.0004170141784820684,0.007381452105391828,0.5377397831526272,1.2010013560029207,0.0,0.0
waukegan,662,2.7718746931159775,56.18827037486228,43.70689282522676,22896.94731454922,12225.495796652396,2262,28,5701,2158,31.0,0.0027496808406167143,0.003044289502111362,0.004595991140927621,0.7841457410142787,0.8125584831322334,3.0,0.0002946086614946479
wazirabad,6461,2.5289115646258504,78.51358248750627,56.74876285236422,40071.7934751747,22731.095374617842,163,0,378,45,2.0,0.0,0.003401360544217687,0.003454016675992511,0.9200680272108843,0.6515798462852262,0.0,0.0
wei,11008,2.952234206471495,44.53128035238925,38.83621676340881,24424.9326617814,14782.613020219153,83,0,437,124,4.0,0.0,0.0061633281972265025,0.0030124092602221873,0.8012326656394453,0.765661252900232,1.0,0.0015408320493066256
