city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,2way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,5way_int_count,5way_int_prop,6way_int_count,6way_int_prop
kadi,6627,2.6837606837606836,34.81374699192679,26.77980537840522,36763.61616218815,18381.808081094066,27,0,73,17,0.0,0.0018939239730031338,0.8547008547008547,0.8122270742358079,0.0,0.0,0.0,0.0
kadiri,8187,2.605683836589698,309.57470809037176,238.09209343362514,71681.20765678608,35840.603828392974,130,0,395,38,0.0,0.008637541643344921,0.9325044404973357,0.8028545941123997,0.0,0.0,0.0,0.0
kadirli,4303,3.041198501872659,284.5164874042551,257.5719083402887,76151.57327330518,40220.17377769967,177,0,1269,415,0.0,0.007073974592372524,0.7736757624398074,0.9375837128315028,8.0,0.004280363830925628,0.0,0.0
kadoma,4023,3.054421768707483,185.8271373012486,176.03012836189706,77193.21225872987,39080.85426738181,31,0,463,94,0.0,0.00475494051460247,0.8401360544217688,0.9726729291204099,0.0,0.0,0.0,0.0
kaduna,2570,2.90990126165661,150.66165100637033,132.42812014883853,48549.25936673451,25173.257330153825,1765,4,10601,2209,0.00027427317608337906,0.005984988316386853,0.8481481481481481,0.9029669010461328,4.0,0.00027427317608337906,1.0,6.856829402084476e-05
kaduqli,4090,3.17639902676399,667.1083889263186,617.6027785558741,141842.22339649286,70921.11169824636,122,0,989,532,0.0,0.009406344217568351,0.6757907542579076,1.0554371002132197,1.0,0.0006082725060827251,0.0,0.0
kaduru,7715,2.5306122448979593,29.48342346509993,21.66129070905301,29472.926162941323,14736.463081470656,13,0,33,3,0.0,0.0020007123352530783,0.9387755102040817,0.7956989247311828,0.0,0.0,0.0,0.0
kaechon,12042,2.3263157894736843,33.04420443938683,21.56569131833667,30164.09245047375,15082.04622523687,33,0,60,2,0.0,0.002190962946665273,0.9789473684210527,0.6702702702702703,0.0,0.0,0.0,0.0
kaele,3149,3.1979949874686717,344.6420406599808,315.2740472202832,150173.11352686156,76367.76398146659,34,0,221,141,0.0,0.004512925646790193,0.6390977443609023,1.034047919293821,3.0,0.007518796992481203,0.0,0.0
kaesong,12343,2.195,81.53654467181511,45.79635925733616,27978.465566524315,15254.257937002965,263,2,291,43,0.0033333333333333335,0.005345166248567759,0.9264214046822743,0.5558354324097398,1.0,0.0016666666666666668,0.0,0.0
kafanchan,2712,2.770290964777948,279.8667894495731,227.57927289084736,103003.07964883646,51569.45423675582,244,0,875,186,0.0,0.005426987614891215,0.8568147013782542,0.857307249712313,1.0,0.0007656967840735069,0.0,0.0
kaffrine,1484,3.1188212927756656,964.7367537506143,869.3635385509338,248629.86621932508,124433.15508777875,104,0,618,327,0.0,0.007753052255808036,0.6863117870722434,1.0357313006193425,3.0,0.0028517110266159697,0.0,0.0
kafr al arab,3919,2.7635303913405496,236.37614622769556,199.5715339507771,77546.17751811858,39546.90661785414,187,0,924,90,0.0,0.00597710836176955,0.9250624479600333,0.8356278681685441,0.0,0.0,0.0,0.0
kafr al bashbishah,3916,2.8912848158131177,385.7803055751983,341.06722433602437,90507.34904562359,45253.6745228117,129,0,847,137,0.0,0.008524839355989362,0.8769092542677448,0.9275101305718145,0.0,0.0,0.0,0.0
kafr al dabbusi,3961,2.863819095477387,536.2812634747424,462.44153171992866,94989.670779504,49693.50159272299,548,0,2881,548,0.0,0.010791778528105863,0.8615577889447236,0.8990571967316153,3.0,0.0007537688442211055,0.0,0.0
kafr al dayr,3947,2.7140425531914896,465.5633716659434,374.0355939171494,163560.03819616084,81780.01909808067,231,0,818,126,0.0,0.005692874332880535,0.8927659574468085,0.8255863539445629,0.0,0.0,0.0,0.0
kafr al hajj daud,3891,2.767584097859327,425.02743947587425,360.03853435723903,132495.36669098242,68310.97937537137,200,0,1013,94,0.0,0.006221949141445223,0.9273700305810397,0.8092684795097663,1.0,0.0007645259938837921,0.0,0.0
kafr al hajj shirbini,3956,2.8157496214033317,517.9626652932914,442.3992073075462,103543.97164023352,51771.98582011656,289,0,1479,213,0.0,0.010004689931983089,0.8924785461887935,0.8855193328279,0.0,0.0,0.0,0.0
kafr al hawi,4046,2.6695081967213117,244.15326637855094,194.6822110926675,69865.22693743846,34958.69672239258,309,0,1102,114,0.0,0.00698404944318648,0.9252459016393443,0.8072249589490968,0.0,0.0,0.0,0.0
kafr al rabaya,4030,2.676656151419558,211.29830421875795,169.6385439232615,80039.891955763,40128.27251946542,125,0,464,45,0.0,0.005265571901114392,0.9290220820189274,0.784639746634996,0.0,0.0,0.0,0.0
