city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,2way_int_prop,5way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,6way_int_count,6way_int_prop
renqiu,10865,2.933419243986254,72.48315034710906,62.48869533790717,28158.774394400625,16967.49952597051,321,0,1524,479,4.0,0.0,0.001718213058419244,0.004271881678037835,0.7925257731958762,0.7970328961513653,0.0,0.0
renshou,10356,2.8806228373702423,93.4118234186521,76.44254753810111,42298.85436249129,25042.266985254293,105,1,330,142,0.0,0.0017301038062283738,0.0,0.003730166421181279,0.7538994800693241,0.7606614447345518,0.0,0.0
renukut,8607,2.2333333333333334,35.047443758027136,21.612590317450067,26751.15247727792,14643.883355525548,23,2,33,2,0.0,0.03333333333333333,0.0,0.0023933162336206917,0.9655172413793104,0.6576576576576577,0.0,0.0
renwal,6812,2.633663366336634,158.25600693779216,121.43406472949398,57098.922425380006,28549.461212690017,94,0,270,40,0.0,0.0,0.0,0.005543222191088096,0.900990099009901,0.8082191780821918,0.0,0.0
repalle,8715,2.653923541247485,285.0316625565057,221.94618392226903,77186.98140839103,38593.49070419558,110,0,339,48,0.0,0.0,0.0,0.007385485411028635,0.903420523138833,0.8190091001011123,0.0,0.0
repentigny,1030,3.009696458684654,76.94209843407205,72.56301610329645,28968.534174301803,16505.292114347027,135,10,1931,289,7.0,0.0042158516020236085,0.002951096121416526,0.0046616623263026685,0.8746824724809483,0.8537825810553084,0.0,0.0
resende,1351,2.9750792931581334,176.46322741080027,158.95283012807926,47164.80565907149,26846.807906918697,219,9,1589,388,2.0,0.0040779338468509285,0.0009062075215224287,0.006572968675554306,0.8225659690627843,0.7738556137554088,0.0,0.0
resistencia,1065,3.2606846925425206,196.1452025373476,178.35270269968152,49908.10556083917,29226.24617507553,832,15,4277,4026,22.0,0.0016354121238552116,0.002398604448320977,0.00671126908883093,0.5579338211204543,0.8867223769730733,0.0,0.0
retalhuleu,263,2.8523985239852396,197.99933806078522,156.35372083028795,52574.48757199856,29330.09152477687,171,1,419,221,1.0,0.0012300123001230013,0.0012300123001230013,0.006750723498204001,0.7266009852216748,0.7597282273008029,0.0,0.0
reus,2006,3.037310373103731,265.8401757523631,251.2347704424752,40121.52916568612,30405.55675314828,134,24,1915,351,13.0,0.00984009840098401,0.005330053300533005,0.00874314448212948,0.8484472049689441,0.43979274611398966,2.0,0.0008200082000820008
reutlingen,2533,2.7789185489390826,112.5814007272472,92.73902517128131,34259.93394313405,18470.54244555648,515,34,1964,401,7.0,0.01163586584531143,0.0023956194387405884,0.006095186487299472,0.8583795013850416,0.7626061341188702,1.0,0.00034223134839151266
rewari,6948,2.6789104416013205,304.27128926278976,240.22739428795578,69005.38644366931,37270.661760672956,510,0,1679,226,8.0,0.0,0.0033016921172100704,0.008163828461555491,0.9034255055716055,0.7824829580665151,0.0,0.0
rewa madhya pradesh,8167,2.702830188679245,143.10960170587282,115.56775383040296,56730.89995742584,28522.973147473596,204,4,755,97,0.0,0.0037735849056603774,0.0,0.005017345175271417,0.9081439393939394,0.8386331276696726,0.0,0.0
reyhanl,4379,3.1289340101522845,233.47786611290516,214.04113005071406,57466.665930175965,30841.634185036906,82,1,611,290,1.0,0.0010152284263959391,0.0010152284263959391,0.007570217087464809,0.7042682926829268,0.9317371370351503,0.0,0.0
reykjavik,1510,2.5221826225881774,499.39672206389054,353.2662568759683,92968.22061012025,55802.337416681345,2381,77,4749,912,15.0,0.009462947032075704,0.0018434312400147474,0.0089493871615959,0.8846153846153846,0.5216878684455476,3.0,0.0003686862480029495
reynosa,237,3.126660150635313,161.47882593179727,146.6706429063723,42193.79917162489,23168.540298759188,1595,23,10437,5269,60.0,0.00132237106882079,0.0034496636577933653,0.006969745346470766,0.6926885434657455,0.9341874190297971,9.0,0.0005174495486690048
ribeirao das neves,1349,3.0227870289219982,143.68719414273892,129.0792059564482,48962.70836681351,25201.048141172072,116,0,767,258,0.0,0.0,0.0,0.00570163563586035,0.7738825591586328,0.9310496267018006,0.0,0.0
ribeirao pires,1317,2.749760306807287,197.1621167571268,163.32509000782125,61343.41658454709,32175.783270939024,358,4,1528,194,2.0,0.0019175455417066154,0.0009587727708533077,0.006127655544448002,0.9058597502401537,0.7268574176484732,0.0,0.0
ribeirao preto,1257,3.2196062002513615,215.67737189629372,199.5399698767386,52608.304599213836,33936.33294344932,893,26,6631,4340,42.0,0.002178466694595727,0.0035190615835777126,0.006355352897311953,0.6317910823746746,0.727795741821694,3.0,0.00025136154168412233
riberalta,883,3.692735042735043,295.3815394891838,286.5453395899347,66773.16729845687,42850.72184586204,70,2,529,1716,22.0,0.0008547008547008547,0.009401709401709401,0.006893268695722284,0.25620188195038496,0.8702633269107257,1.0,0.00042735042735042735
