city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,6way_int_count,2way_int_prop,5way_int_prop,6way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,7way_int_count,7way_int_prop
granada,1708,2.9371582400942207,490.43278957654496,443.02744969066543,77951.71712073195,50517.82585053269,1149,95,9034,1575,31.0,3.0,0.007991923950534196,0.0026078909733322116,0.00025237654580634306,0.009708113548425275,0.8635515603799185,0.6158446074897155,0.0,0.0
granada,374,2.9396984924623117,149.43082527006007,125.10138437181914,43828.859718169675,23312.389470921607,162,2,570,256,5.0,0.0,0.0020100502512562816,0.005025125628140704,0.0,0.006409931742794989,0.7371601208459214,0.8682483594144371,0.0,0.0
granada,641,3.408214063472309,919.7531778425845,843.0593845439496,144277.73528420358,93506.53741221134,134,6,544,917,5.0,1.0,0.00373366521468575,0.0031113876789047915,0.0006222775357809583,0.009836244644457029,0.42348532167395375,0.7841726618705036,0.0,0.0
grand bassam,1689,2.9814995131450828,164.79722193579983,143.77634942013307,48903.57801641879,24930.57700872012,131,0,653,243,0.0,0.0,0.0,0.0,0.0,0.0066102449966624404,0.7633885102239533,0.9433870180575891,0.0,0.0
grand junction,229,2.744264670369476,83.43553696579819,64.21373009176499,28010.25914339975,15192.560569957372,954,17,2326,823,20.0,1.0,0.004105288577638252,0.004829751267809708,0.0002414875633904854,0.005491867982464282,0.7953443258971872,0.7583404100448866,0.0,0.0
grand rapids,725,2.8215463237718432,58.338122945039956,47.797637823417176,24538.749680343684,13323.914860156316,2192,24,7713,2165,36.0,2.0,0.0019782393669634025,0.002967359050445104,0.00016485328058028355,0.004378452095899653,0.8180541790551701,0.8076081120151997,0.0,0.0
gravata,1439,2.9364719228587637,871.1016403717155,777.7163822717414,214354.31132490485,109128.90879199689,189,0,1308,266,0.0,0.0,0.0,0.0,0.0,0.007982317884549386,0.8491208167895632,0.933825617722238,0.0,0.0
gravatai,1226,3.032596232596233,152.25001441259985,134.14460729326365,44455.95696280255,24791.27078431094,726,36,3686,1629,26.0,2.0,0.005896805896805897,0.004258804258804259,0.0003276003276003276,0.006141275118052871,0.7269731421980556,0.8588972224511663,0.0,0.0
graz,3000,2.6382608695652174,119.84364086380552,91.02906112568184,35871.05269557006,19982.26485668778,1106,91,2785,598,19.0,1.0,0.019782608695652175,0.004130434782608695,0.0002173913043478261,0.00599750036961879,0.8629407850964738,0.6860090979695994,0.0,0.0
greater noida,7085,2.829982082420864,196.47156901569278,170.1475861473748,58343.32852169434,34087.81777182413,673,4,3853,490,3.0,0.0,0.0007963368504877563,0.0005972526378658173,0.0,0.005763688668216529,0.9017732616058975,0.7805242699092994,0.0,0.0
great wyrley,1810,2.291993720565149,172.58256326809868,110.70209631294367,32689.66932607647,17108.614835851382,1142,9,1999,32,3.0,0.0,0.00282574568288854,0.0009419152276295133,0.0,0.010087465579413776,0.9889798488664987,0.5831101307704427,0.0,0.0
great yarmouth,2032,2.561959654178674,162.37716994899114,121.82187293963696,32599.005043894216,17650.441424462962,520,16,1404,140,2.0,0.0,0.007684918347742555,0.0009606147934678194,0.0,0.009199609575992895,0.9312681510164569,0.6893627332202569,0.0,0.0
greeley,299,2.832534536227798,68.8974659923056,55.49480133634539,25634.976856249858,13671.44662670538,690,7,2070,767,13.0,0.0,0.0019734987313222443,0.003665069072455596,0.0,0.005039515412928098,0.7796610169491526,0.8479151943462897,0.0,0.0
greenock,1699,2.5460954446854664,152.89778579973682,113.26376106423021,39398.95948061866,21010.440529452055,478,13,1221,132,0.0,0.0,0.0070498915401301515,0.0,0.0,0.00727722893698528,0.9279082468596396,0.6797921793820071,0.0,0.0
greensboro,742,2.955217196596507,65.28686419564859,56.02838964931836,27433.967793908556,15651.032240487804,950,22,4210,1423,84.0,9.0,0.003284072249589491,0.012539184952978056,0.0013434841021047917,0.00417140947590392,0.7728021566571813,0.8069518315978725,1.0,0.00014927601134497685
greenville,802,2.778164419312745,80.4970767387668,64.77581207773753,27926.45626074978,14599.860025037293,449,10,1450,382,8.0,0.0,0.004349717268377556,0.0034797738147020443,0.0,0.005513551266979436,0.8296199213630406,0.8099715722720315,0.0,0.0
green bay,711,3.0013138446378718,55.075362469514765,47.097620689565346,24409.231214449435,13991.88847270248,882,40,3396,1730,41.0,0.0,0.006569223189357858,0.0067334537690918045,0.0,0.0039362350962819795,0.7072243346007605,0.8156784916894071,0.0,0.0
green community west,5917,2.758426966292135,185.84929029927417,161.62623673217777,61921.16526448994,44698.625547863536,116,4,749,21,0.0,0.0,0.0044943820224719105,0.0,0.0,0.004157830090329416,0.9762979683972912,0.4425580079230334,0.0,0.0
grenoble,2246,2.765085910652921,132.410189244606,107.93022985848982,30311.317698180737,18591.417708997,1345,150,4721,995,56.0,8.0,0.020618556701030927,0.007697594501718213,0.001099656357388316,0.007122113618077029,0.8513684210526316,0.5996489996489996,0.0,0.0
gresik,12624,2.7174502712477397,253.92797960828122,205.33115409554506,45032.328641802385,24270.265245439834,1270,6,4691,668,0.0,1.0,0.0009041591320072332,0.0,0.0001506931886678722,0.010462513575371493,0.8990950226244344,0.7931346661637118,0.0,0.0
