city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,2way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,5way_int_count,5way_int_prop,6way_int_count,6way_int_prop
kalpi,7695,2.4166666666666665,102.9974517166495,70.95380007146964,42063.45317632731,23205.0248903189,56,0,117,7.0,0.0,0.004438583979266486,0.9611111111111111,0.7014084507042253,0.0,0.0,0.0,0.0
kaltungo,2945,2.957983193277311,50.477949215896814,46.23610474397271,29056.788611634427,14569.42375856413,10,0,94,15.0,0.0,0.0034646496699105964,0.8739495798319328,0.927038626609442,0.0,0.0,0.0,0.0
kaluga,3654,2.680079155672823,33.71272346613134,25.684825595898214,17076.601751790913,9259.871286030484,361,8,907,235.0,0.005277044854881266,0.003640733485895276,0.8408488063660478,0.7107273331119229,5.0,0.0032981530343007917,0.0,0.0
kalwakurthy,8129,2.861111111111111,66.42403953256833,57.198478486378285,42125.95243100715,21062.976215503575,10,0,52,10.0,0.0,0.0031535922964047395,0.8611111111111112,0.9712230215827338,0.0,0.0,0.0,0.0
kalyanpur,8803,1.8571428571428572,10.919099070438014,4.679613887330577,24131.15279030136,12065.576395150681,8,0,6,0.0,0.0,0.000904979481529498,1.0,0.5652173913043478,0.0,0.0,0.0,0.0
kamalia,6407,2.655263157894737,142.81790343522226,107.1134275764167,42850.85711724151,21474.66409123859,95,0,227,57.0,0.0,0.006650530263404227,0.8473684210526315,0.8013245033112583,1.0,0.002631578947368421,0.0,0.0
kaman,7116,2.6741573033707864,76.23564461543003,61.67377991360632,58132.30015491171,29066.15007745587,17,0,67,5.0,0.0,0.0026228325530652068,0.9438202247191011,0.8554913294797688,0.0,0.0,0.0,0.0
kamareddy,7975,2.891503267973856,426.7876330057549,367.9299921141116,93178.11624566962,47272.079427054276,211,0,1064,254.0,0.0,0.009028323656976684,0.8333333333333334,0.9227495908346972,1.0,0.00065359477124183,0.0,0.0
kamba,2174,3.167487684729064,119.5531144730819,107.4800167060958,44679.78069699572,22347.302788828078,41,0,215,150.0,0.0,0.005349778253009093,0.6305418719211823,1.0718711276332094,0.0,0.0,0.0,0.0
kambove,3699,2.9323493234932347,112.68962603628935,100.07615005928771,38853.678158911236,19426.83907945565,91,0,596,125.0,0.0,0.0058007185613361744,0.8450184501845018,0.9673041332510796,1.0,0.0012300123001230013,0.0,0.0
kamensk shakhtinsky,4295,2.9916963226571767,62.921067068481904,53.51649476643123,24664.59507833927,13283.583985101612,126,2,471,241.0,0.002372479240806643,0.004736753811249427,0.7098692033293698,0.8843172331544424,3.0,0.0035587188612099642,0.0,0.0
kamensk uralsky,5589,2.8095808383233534,37.38918582749657,30.448678278679843,18277.033396962226,9482.841793099511,155,4,526,146.0,0.004790419161676647,0.00394282501419606,0.8194945848375451,0.7978273989136995,3.0,0.003592814371257485,1.0,0.0011976047904191617
kamianets podilskyi,3425,2.927694406548431,41.28216048210971,35.819173351462176,22060.661776958168,11485.774775212943,97,2,496,133.0,0.002728512960436562,0.0035941990235782194,0.811217510259918,0.8613589567604667,5.0,0.0068212824010914054,0.0,0.0
kamianske,3731,3.011280690112807,37.241888868295376,33.016034192463586,19179.080442746086,10225.093862920068,171,5,972,354.0,0.0033178500331785005,0.0036422050856029886,0.7609853528628495,0.8966322107369123,5.0,0.0033178500331785005,0.0,0.0
kamina,3610,3.3225404732254047,189.0947793177555,178.61567884497825,69676.0565226706,35030.59792214421,89,0,823,692.0,0.0,0.005397988916375911,0.5678704856787049,1.1163080760835673,2.0,0.0012453300124533001,0.0,0.0
kamisu,12997,3.0967563071804824,86.38297572214857,78.67149299896259,26772.347664114062,14380.52951092722,322,1,2304,966.0,0.0002772387025228722,0.006006939845748338,0.7282307265668331,0.9436658803940613,14.0,0.0038813418353202105,0.0,0.0
kamituga,3863,1.9949748743718594,133.63509510242125,64.46718155694694,65147.59773855717,32573.79886927859,103,0,90,6.0,0.0,0.0041025333163844414,0.9698492462311558,0.49363867684478374,0.0,0.0,0.0,0.0
kamphaeng phet,10522,2.684254606365159,284.29586213174775,224.05561663816974,82524.69688202324,45805.08785448543,253,2,812,123.0,0.0016750418760469012,0.006206643747413058,0.8934563758389261,0.7007145859604876,4.0,0.0033500837520938024,0.0,0.0
kampong cham,11572,3.0536332179930796,281.50930122635555,252.2868824139311,103710.08577823523,53985.85010534049,60,0,370,145.0,0.0,0.005214501590269624,0.7439446366782007,0.8766290182450044,3.0,0.005190311418685121,0.0,0.0
kampong chhnang,11429,2.8871681415929205,296.18851948188257,252.2844690277097,142585.8065970605,71833.00797843795,67,0,304,79.0,0.0,0.004123292728752069,0.8207964601769911,0.8832035595105673,2.0,0.004424778761061947,0.0,0.0
