city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,2way_int_prop,5way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,6way_int_count,6way_int_prop
tlapa de comonfort,155,2.9005030743432085,401.39297966571235,347.7692110015954,95689.06479878018,48408.376566918705,239,1,1251,295,3.0,0.0005589714924538849,0.0016769144773616546,0.00829180832186833,0.8333333333333334,0.9103892467096052,0.0,0.0
tlaxcala,180,2.474571939688219,199.74960232581697,136.620628424396,43612.79700361115,23392.832372523753,3710,5,6786,1219,19.0,0.00042593065848879803,0.0016185365022574325,0.008538923339630926,0.8944946309868758,0.6633849038912331,0.0,0.0
tlemcen,1832,2.912068629362449,236.31538290431854,206.04452960579303,52219.363522196945,28570.681239547324,657,14,3605,832,18.0,0.002729576915578085,0.003509456034314681,0.008271254749684182,0.8332355816226784,0.8307090464547677,3.0,0.0005849093390524469
toba tek singh,6379,2.9100156494522693,217.75126087095055,185.71899401356504,66081.46192473288,33651.236236590754,188,0,833,253,4.0,0.0,0.003129890453834116,0.006470825004466795,0.798904538341158,0.9161113288906311,0.0,0.0
tobelo,13029,2.7577777777777777,180.29209156514784,144.23367325211828,69388.13545202621,35501.40269094635,90,0,289,71,0.0,0.0,0.0,0.005078449804777048,0.8422222222222222,0.8279329608938547,0.0,0.0
toboali,11960,2.4515895953757227,269.264579227615,189.30233785294033,62163.43381010001,31715.388776477514,411,0,910,63,0.0,0.0,0.0,0.008490029276491846,0.9544797687861272,0.6905537459283387,0.0,0.0
tobruk,3459,3.068981269986295,171.73238890980176,163.6910139151674,43066.90009801184,23072.33137479704,205,4,3457,709,2.0,0.0009136592051164915,0.00045682960255824577,0.007443217857792771,0.837219935985368,0.9462427084524763,1.0,0.00022841480127912289
tod,4233,2.7116493656286043,498.2978789483624,404.0408407159155,148616.25901514755,76833.43735057866,164,0,625,78,0.0,0.0,0.0,0.006485429991563556,0.9100346020761245,0.7790630422209369,0.0,0.0
togtoh,10275,2.823369565217391,50.57877810889508,41.507584208930204,28308.83119158679,18653.700487873128,66,1,233,68,0.0,0.002717391304347826,0.0,0.0027114608247182175,0.8147138964577657,0.644718792866941,0.0,0.0
tohana,6723,2.8489208633093526,57.32585610237075,47.840282790467676,27554.53901589763,14583.169281043163,46,0,183,48,1.0,0.0,0.0035971223021582736,0.003930960067568393,0.8237410071942446,0.8166969147005445,0.0,0.0
tokat,4265,2.9515124555160144,556.0636487006278,499.1710156040333,130398.667771666,75259.46216407907,230,1,1677,328,12.0,0.00044483985765124553,0.005338078291814947,0.007388621081138073,0.8486871384067646,0.7696591668523056,0.0,0.0
tokchon,12083,2.375,75.14372267866925,48.67263855322894,47388.694908726895,23694.347454363462,124,0,200,28,0.0,0.0,0.0,0.00317137759642463,0.9204545454545454,0.670958512160229,0.0,0.0
toktaedonggok,11804,2.3333333333333335,100.95327798163598,64.67319370698554,56164.620087431205,29565.684910881773,69,0,113,10,0.0,0.0,0.0,0.0034145421723167893,0.9479166666666666,0.6015831134564644,0.0,0.0
toledo,1126,3.2942399049881237,233.37841293000503,216.54024358855872,59155.95839089978,34011.42816166892,243,2,1662,1443,18.0,0.0005938242280285036,0.005344418052256532,0.006861764575738218,0.5659536541889483,0.862940389475249,0.0,0.0
toledo,754,3.048766560073093,60.0972723512519,53.769076244827254,24285.707785615665,13361.55229528603,922,47,5523,2214,46.0,0.0053677478300593875,0.005253540429419826,0.004497776233114343,0.7400390400734872,0.9020272210417504,4.0,0.00045682960255824577
toliara,5491,2.666958041958042,157.1351333967608,121.83467073682417,42029.438500444514,21747.91054644854,257,1,756,126,4.0,0.0008741258741258741,0.0034965034965034965,0.007225297945802944,0.8862642169728784,0.7632617273125822,0.0,0.0
tolitoli,12925,2.7290419161676644,215.2127418332151,170.7526245083892,62217.08900982963,31487.669939945823,138,0,435,95,0.0,0.0,0.0,0.0068348258935537285,0.8577844311377245,0.8136739293764087,0.0,0.0
tolyatti,4668,3.0540297163439893,32.275865708615605,29.631017640642604,16167.696782829884,9722.377923576225,182,12,1535,488,4.0,0.005402971634398919,0.0018009905447996398,0.003319750164242066,0.7772747849705749,0.743031951053705,0.0,0.0
tomakomai,12760,3.3335572724219014,145.29025193085985,142.97205006095194,39540.412805111875,21753.6475871748,95,2,3706,2125,25.0,0.0003359086328518643,0.004198857910648304,0.006678891498477615,0.6386088709677419,1.0379863854105387,1.0,0.00016795431642593214
tomaszow mazowiecki,3194,2.722795869737887,124.38928683479783,101.8628711093539,29813.94714718971,16007.256194490128,228,6,915,108,1.0,0.004765687053216839,0.0007942811755361397,0.0077708062720714104,0.9122106943335994,0.6929228308676529,1.0,0.0007942811755361397
