city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,2way_int_prop,5way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,6way_int_count,6way_int_prop,7way_int_count,8way_int_count,7way_int_prop,8way_int_prop
tongshan,11727,2.9,18.069555894139743,14.784182095205242,16659.323646591805,9598.348011702677,20,0,62,27,1.0,0.0,0.00909090909090909,0.0018825693621557212,0.7454545454545455,0.6883720930232559,0.0,0.0,0.0,0.0,0.0,0.0
tongxin,10173,2.7570093457943927,18.638548554681442,13.935363405369301,20871.054391052407,10644.350358076097,27,0,52,28,0.0,0.0,0.0,0.0017510273457449637,0.7383177570093458,0.861244019138756,0.0,0.0,0.0,0.0,0.0,0.0
tongxu,11166,3.0,17.0296821090678,13.457021526745883,16831.14947959686,10756.965071087125,30,4,46,62,1.0,0.027972027972027972,0.006993006993006993,0.001583130743339556,0.5467625899280576,0.6117216117216118,0.0,0.0,0.0,0.0,0.0,0.0
tongzi,10755,2.73125,30.883844222416414,23.548931219592514,27101.64207920451,17540.280897422268,38,0,89,33,0.0,0.0,0.0,0.0017607382916515963,0.79375,0.5873015873015873,0.0,0.0,0.0,0.0,0.0,0.0
tonk,6958,2.917525773195876,30.04122640143412,26.32478602187526,21582.20981903081,12853.443618816402,24,0,139,30,1.0,0.0,0.005154639175257732,0.0023372122905223774,0.8402061855670103,0.8590078328981723,0.0,0.0,0.0,0.0,0.0,0.0
toowoomba,13069,2.8015432098765434,151.13027612469008,127.01473515047256,47756.47508806652,25440.173682264318,517,18,2302,398,4.0,0.005555555555555556,0.0012345679012345679,0.005940614950677437,0.8749224084419616,0.7269762385463582,1.0,0.00030864197530864197,0.0,0.0,0.0,0.0
topeka,405,3.0714285714285716,75.9441535214545,66.82430191209478,30524.375464965615,16821.716889336974,501,34,2329,1287,18.0,0.008149568552253116,0.004314477468839885,0.004514649367900986,0.6839052682455292,0.9036392213758917,2.0,0.00047938638542665386,0.0,1.0,0.0,0.00023969319271332693
topi,6288,2.661290322580645,61.13486491940582,45.68680765482478,44487.91712740966,22292.18526205138,47,0,108,31,0.0,0.0,0.0,0.0027424348129511306,0.8333333333333334,0.7983651226158038,0.0,0.0,0.0,0.0,0.0,0.0
toranagallu,7783,2.5828571428571427,96.10949416232687,70.84642712537237,40692.87461052508,20667.337295321126,46,0,110,19,0.0,0.0,0.0,0.004650308493493504,0.8914285714285715,0.7884057971014493,0.0,0.0,0.0,0.0,0.0,0.0
torbate heydariye,5920,2.7051931602279926,308.3135946961509,249.63833490755474,54066.03822875804,29708.707272126423,601,9,2280,258,8.0,0.002849905003166561,0.00253324889170361,0.010377886586314703,0.9148936170212766,0.7254091848085173,2.0,0.0006333122229259025,0.0,0.0,0.0,0.0
torbat e jam,5941,2.7903225806451615,576.1177185651962,472.39643793423454,108135.32029867388,61744.80370290356,413,4,1528,349,0.0,0.0017436791630340018,0.0,0.009330626773668148,0.8475982532751092,0.7189071038251366,0.0,0.0,0.0,0.0,0.0,0.0
tordher,6263,2.588235294117647,15.755950507284702,10.658437107869064,21397.636900986912,13138.966371187558,11,0,15,8,0.0,0.0,0.0,0.00119917732203318,0.7647058823529411,0.6190476190476191,0.0,0.0,0.0,0.0,0.0,0.0
toril,13022,2.7756467439785903,967.84145986946,809.9880430575662,218880.2528395621,111445.70127811522,1097,11,4925,690,3.0,0.0016354445435622957,0.00044603033006244426,0.008684421640043254,0.8967982129560685,0.8494599627560522,0.0,0.0,0.0,0.0,0.0,0.0
torquay,1726,2.460772833723653,158.78867755221748,111.51464796480377,34572.12062729388,18228.903600240083,1017,12,2194,183,9.0,0.00351288056206089,0.0026346604215456673,0.00871081887503789,0.9433019976498237,0.6398647655446127,1.0,0.0002927400468384075,0.0,0.0,0.0,0.0
torrelavega,1700,2.7552135054617675,350.6218826706925,298.22010179488393,60687.87184226811,38438.137311072605,301,34,1537,141,1.0,0.016881827209533268,0.0004965243296921549,0.009121718876052074,0.9282828282828283,0.5438685208596713,0.0,0.0,0.0,0.0,0.0,0.0
torrevieja,1888,3.0280112044817926,183.99263240612456,167.46348235603455,37099.95658956842,23804.36816041719,449,53,3422,1057,17.0,0.010604241696678672,0.003401360544217687,0.0077293642564340145,0.7828109201213347,0.6882144663631765,0.0,0.0,0.0,0.0,0.0,0.0
torun,3096,2.8232065856526853,96.4785843388779,78.66540784981028,28225.870242908655,16849.74096766051,471,22,1570,470,11.0,0.00862406899255194,0.00431203449627597,0.005725820030352277,0.8070383550810597,0.6291312091826637,7.0,0.0027440219521756176,0.0,0.0,0.0,0.0
tosu,12751,2.9706448508180943,178.17138769612,161.36600175365632,51794.029920332745,27408.868957129198,392,0,3113,641,9.0,0.0,0.002165543792107796,0.0065005012784293175,0.8433589990375361,0.937041049717106,1.0,0.00024061597690086623,0.0,0.0,0.0,0.0
totonicapan,269,3.1577181208053693,144.28288668173562,128.78942234007275,106153.13879576142,53631.680374241274,32,1,153,112,0.0,0.003355704697986577,0.0,0.002690254820936641,0.622895622895623,1.0050933786078098,0.0,0.0,0.0,0.0,0.0,0.0
tottori,12809,2.9786585365853657,243.48588375689226,214.82350414797625,53862.66168666401,28521.661718087267,695,2,3963,1222,22.0,0.00033875338753387534,0.0037262872628726286,0.008536875802102495,0.7892239918671636,0.9199932197643869,0.0,0.0,0.0,0.0,0.0,0.0
