city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,2way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,5way_int_count,6way_int_count,5way_int_prop,6way_int_prop
richard toll,1482,3.123025768911056,653.2905930950052,622.3366747189326,160244.64330640086,80834.4895858283,57,2,880,264,0.0016625103906899418,0.008081829877843855,0.7801831806827644,1.017104714226116,0.0,0.0,0.0,0.0
richmond,828,3.110349764778073,100.93250042353475,87.74046365310343,33990.618190163106,20694.860351892046,1278,37,4867,3524,0.0037840049089793415,0.0048771771689827765,0.6308387229237244,0.7980181752836679,68.0,4.0,0.006954387400286357,0.00040908161178155044
riga,3269,2.8321875,85.1511623032077,72.00595162265,28347.045998038437,16386.082544634493,988,59,4444,863,0.00921875,0.005196553970191603,0.8566472165273616,0.7261181667586969,40.0,6.0,0.00625,0.0009375
rijau,2324,2.983695652173913,173.97340417076205,148.44469812396545,80244.04700719423,40122.02350359717,27,0,108,47,0.0,0.004336107428758281,0.7336956521739131,0.9669421487603306,2.0,0.0,0.010869565217391304,0.0
rijeka,2964,2.5250333778371163,103.21959189689838,76.58783470854642,30511.222794284833,17189.796526021702,773,46,2010,165,0.015353805073431242,0.006004701204033789,0.9433898305084746,0.6105173876166242,2.0,0.0,0.0006675567423230974,0.0
rimini,2889,2.7566137566137567,216.64639446253727,174.8550375060293,36307.22968573727,22824.0356651234,875,35,2951,670,0.007716049382716049,0.009492028388020221,0.8500333259275716,0.5584083583416695,4.0,1.0,0.0008818342151675485,0.0002204585537918871
ringim,2797,3.1863905325443787,293.1452180264998,290.976984165357,73377.27102368207,36703.4100741943,5,0,535,136,0.0,0.007986866000568336,0.7988165680473372,1.07275426874536,0.0,0.0,0.0,0.0
riobamba,463,3.196488510198812,3749.2298551874,3370.725111221928,760755.0430955748,486398.6915966038,391,3,1947,1518,0.000774593338497289,0.007708141325135051,0.6041343669250646,0.7305753070458952,14.0,0.0,0.0036147689129873485,0.0
riohacha,692,3.3450215018193847,291.08684811708076,272.0212854550953,66856.88485738197,35652.96143859102,198,2,1390,1425,0.0006615944426066821,0.008164450760098889,0.5256537570340947,1.0611230743746893,8.0,0.0,0.0026463777704267286,0.0
rionegro,574,2.725301204819277,449.06304217755235,352.7579560238122,93882.98726706275,54953.7489313978,267,12,765,198,0.00963855421686747,0.008171654362255537,0.8369829683698297,0.6546119463632669,3.0,0.0,0.0024096385542168677,0.0
rioverde,163,2.894361633182113,232.94853249286163,189.16688996341907,58106.415480884534,33710.22852200964,290,1,842,402,0.0006480881399870382,0.006910321961797676,0.7341115434500648,0.7668074050016239,8.0,0.0,0.005184705119896306,0.0
rio branco,826,2.861973473254628,224.15701472595836,189.55822758198667,57952.08954587701,31020.56218366376,1059,3,4626,1172,0.00043725404459991256,0.0072260784120800154,0.8289588801399825,0.8202902778790752,1.0,0.0,0.00014575134819997084,0.0
rio bravo,240,3.2083483267362363,165.45187575452437,153.72318934803235,46943.739415056436,25028.479057973665,197,6,1603,967,0.0021590500179920835,0.006610544546925399,0.6491164803461954,1.0115502616856162,6.0,0.0,0.0021590500179920835,0.0
rio claro,1273,3.2637894736842106,211.59181897931862,196.9363014121195,50720.17971358477,31217.012099582687,329,8,2509,1891,0.0016842105263157896,0.006778093249422395,0.5984816533108394,0.8150648802616309,11.0,2.0,0.0023157894736842107,0.0004210526315789474
rio cuarto,1043,3.426659230340212,176.1762856619528,169.93691358190037,52898.79671786296,31508.266723843823,127,6,1693,1732,0.0016731734523145567,0.0055914305666529005,0.5083798882681564,0.8960167714884696,26.0,2.0,0.007250418293363078,0.0005577244841048522
rio das ostras,1388,2.8996263586956523,194.87089624054988,164.9518591818785,48633.99715735785,26425.8242654421,904,9,3750,1224,0.0015285326086956522,0.007374259901341613,0.7916312298009865,0.8244703479962563,1.0,0.0,0.00016983695652173913,0.0
rio gallegos,1116,3.4138058324104836,534.7099589756389,521.6826953018139,106959.8417123368,78676.17545848066,66,7,1397,1221,0.002583979328165375,0.00679633899156446,0.5414507772020726,0.6380811261344693,15.0,3.0,0.005537098560354375,0.0011074197120708748
rio grande,1209,3.2479393339927465,166.543954073118,151.38861898436738,46064.61058176606,26217.301313206495,276,6,1471,1254,0.0019782393669634025,0.0063524445969282296,0.5771390815989429,0.9168457596296908,22.0,4.0,0.007253544345532476,0.0013188262446422684
rio verde,1147,3.479129263913824,415.7045084054736,403.94984770998667,103920.39465187845,64995.72286249208,126,18,1937,2346,0.004039497307001795,0.0063958748375636506,0.46484903109508785,0.8542441663848495,28.0,1.0,0.0062836624775583485,0.0002244165170556553
risalpur,6240,2.817042606516291,255.9180048117025,207.17171818090202,98297.12943964537,55086.47689122508,76,0,244,79,0.0,0.004645750087032133,0.8020050125313283,0.7906683480453972,0.0,0.0,0.0,0.0
