city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,6way_int_count,2way_int_prop,5way_int_prop,6way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient
daytona beach,606,2.8842890203137053,70.01326166961647,59.02249379887827,26393.875692656373,14426.451005160372,1221,41,4965,1520,30.0,1.0,0.005271277963486758,0.0038570326562098224,0.00012856775520699409,0.004853117488464251,0.7995347033734005,0.8096838838968259
dayu,12108,2.8580858085808583,51.81651012263983,40.8717687105971,29697.91127891572,18311.02728151784,64,1,153,84,1.0,0.0,0.0033003300330033004,0.0033003300330033004,0.0,0.002829798095213403,0.7185430463576159,0.6510851419031719
dazhou,10590,2.812891674127126,82.44015786428928,67.31013784443314,41351.18505772032,24600.623429485862,205,3,711,193,4.0,1.0,0.0026857654431512983,0.0035810205908683975,0.0008952551477170994,0.0033511410026088196,0.822262118491921,0.7449392712550608
dazhu,10603,2.60731319554849,111.97434394299398,82.06704699160608,54448.53553770991,32020.77513117106,168,1,372,86,2.0,0.0,0.001589825119236884,0.003179650238473768,0.0,0.0034969279626835465,0.8598726114649682,0.689048760991207
dazu,10513,2.8714788732394365,112.47794089034304,95.84387920937681,59749.882833337884,35083.89357453583,84,1,389,93,0.0,1.0,0.0017605633802816902,0.0,0.0017605633802816902,0.00320597087239999,0.8342151675485009,0.8033658104517272
da an,10880,3.1666666666666665,10.743318027504449,9.441097660534213,12239.450401544751,6399.761830697679,8,0,31,27,0.0,0.0,0.0,0.0,0.0,0.0016787059130813388,0.5909090909090909,1.0236220472440944
debrecen,3298,2.8652943300830627,94.1142036420173,81.50446382577013,30612.67194567563,16995.673420437714,371,29,1984,375,7.0,3.0,0.010473094980137234,0.002527988443481401,0.0010834236186348862,0.00553753895558164,0.8594890510948905,0.7682191780821918
debre birhan,5279,2.937259923175416,370.96532411386244,321.56661258013423,108259.09932861585,59283.59558136184,104,2,515,159,1.0,0.0,0.002560819462227913,0.0012804097311139564,0.0,0.006257470055181507,0.7946084724005135,0.8390212491951062
dechang,10333,2.6415770609319,70.90304610053016,54.892680852023354,42240.786795612694,22899.719189935742,63,0,190,26,0.0,0.0,0.0,0.0,0.0,0.0030962408539791843,0.9068100358422939,0.72875226039783
dedougou,1696,3.2054673721340388,426.28012771793914,422.14513529739475,138134.32478157053,69260.86141187069,11,0,869,253,1.0,0.0,0.0,0.0008818342151675485,0.0,0.006154704389005455,0.7760141093474426,1.0494918250110472
deeg,7140,2.7236024844720497,250.73839607050888,207.91040916405552,87191.49107829847,43595.74553914925,55,0,246,21,0.0,0.0,0.0,0.0,0.0,0.005751441865934929,0.9347826086956522,0.8560250391236307
deesa,6592,2.723926380368098,58.47665374051758,44.48530714002564,43939.8250751024,25727.122744092725,39,0,93,29,2.0,0.0,0.0,0.012269938650306749,0.0,0.0022729573890630486,0.8098159509202454,0.7601246105919003
degloor,7792,2.883116883116883,90.31983137518138,81.5224452022741,39522.01281445032,20335.756947427344,15,0,127,12,0.0,0.0,0.0,0.0,0.0,0.004441429527736741,0.922077922077922,0.9372937293729373
dehdasht,5797,3.0179076343072575,255.40630465242347,228.92685742172924,62026.827865655905,35125.58639063458,110,0,717,229,5.0,0.0,0.0,0.00471253534401508,0.0,0.007271232480278867,0.7794533459000943,0.8261691072272083
dehradun,7016,2.3828542780748663,410.1714378199504,271.36843621811227,88618.1318126813,45264.66070585254,4050,4,7204,703,6.0,1.0,0.00033422459893048126,0.000501336898395722,8.355614973262032e-05,0.009061626253765708,0.9406552992310264,0.6691050453538436
dehri,8794,2.6103896103896105,30.22359975952295,22.765828390290014,27178.788947892142,15172.538324878198,38,1,100,13,2.0,0.0,0.006493506493506494,0.012987012987012988,0.0,0.001991993634312707,0.9019607843137255,0.7740863787375415
dehua,12516,3.1420765027322406,18.814644150737617,17.478084730193416,19004.91911452834,12130.983219381891,13,3,118,44,4.0,1.0,0.01639344262295082,0.02185792349726776,0.00546448087431694,0.0015509578910864472,0.7277777777777777,0.8253521126760563
dehui,11205,3.144230769230769,14.123003841137065,12.493426474852019,12496.348918161279,6641.243152075362,24,0,108,74,2.0,0.0,0.0,0.009615384615384616,0.0,0.002126560271584648,0.6346153846153846,0.9562043795620438
deir ez zor,4658,3.1689082278481013,234.89768092060805,224.30498486643506,58345.394888737814,32426.152466338324,114,0,1765,643,6.0,0.0,0.0,0.0023734177215189874,0.0,0.007244081183065304,0.7432753164556962,0.9392199564442685
dejiang,10930,2.76,15.213410102408115,12.170728081926493,18604.354464272048,10496.48743186525,10,0,32,8,0.0,0.0,0.0,0.0,0.0,0.0014493810621087609,0.84,0.7894736842105263
