city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,6way_int_count,2way_int_prop,5way_int_prop,6way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient
kozhikode,7724,2.4013933547695605,111.1611345091289,74.6316555804055,52093.866747881046,26540.300963141162,3066,1,5724,532,5.0,2.0,0.00010718113612004287,0.0005359056806002144,0.00021436227224008573,0.004188390126529012,0.9422231750455569,0.6616093925910042
kpalime,1994,2.989030023094688,886.2000512845617,760.8426537298749,262096.97306771582,131162.07338344507,245,0,1016,471,0.0,0.0,0.0,0.0,0.0,0.006756526703369539,0.7280600461893765,0.9719572130673605
kpeyi,2608,2.519845111326234,213.01181036916498,156.71730482145728,51278.861000037956,26653.338260812983,273,0,710,50,0.0,0.0,0.0,0.0,0.0,0.007991937380779995,0.9515972894482091,0.7176128093158661
kragujevac,3304,2.5805763073639274,143.04076142787892,105.07974825633937,39126.88941464637,20698.72635837075,746,13,1735,308,9.0,0.0,0.004624688722874422,0.0032017075773745998,0.0,0.00691060691132969,0.8867047891350965,0.7043462707923448
krakow,3205,2.650032320620556,79.78475218881535,61.476034007154425,24553.05804149958,14662.943698140349,1775,136,4872,926,25.0,1.0,0.017582417582417582,0.003232062055591467,0.0001292824822236587,0.005441250667758765,0.8747203579418344,0.611531626406898
krakrama,2489,2.5346534653465347,43.27627933144777,32.135850988698834,27350.329169810397,13675.164584905195,26,0,70,5,0.0,0.0,0.0,0.0,0.0,0.003164589286129443,0.9504950495049505,0.7918781725888325
kraljevo,3296,2.461178045515395,177.48885508847454,122.48394216614274,44781.27045938355,23641.80537248793,463,2,906,123,0.0,0.0,0.0013386880856760374,0.0,0.0,0.007507415457155361,0.9175603217158177,0.6277274253105068
kramatorsk,4024,3.0721587492483464,48.25375084241672,41.89922803153923,24783.67625847692,12720.612449155502,219,3,888,545,8.0,0.0,0.0018039687312086591,0.004810583283223091,0.0,0.003793351227017391,0.6668674698795181,0.9725490196078431
krasnodar,4306,2.9835400763358777,62.07596115105727,53.89443239725022,25319.77473074499,14182.907407950142,1105,23,5183,2055,14.0,4.0,0.0027433206106870227,0.0016698473282442748,0.00047709923664122136,0.004376814948129815,0.7520631503408683,0.8243704013878088
krasnodon,4260,2.8072590738423027,65.52777827334698,54.86618731523045,28349.266393962673,14251.208064738208,130,1,562,105,1.0,0.0,0.0012515644555694619,0.0012515644555694619,0.0,0.004598050774059112,0.8671679197994987,0.8680075424261471
krasnoyarsk,6266,2.851728907330567,33.70527229606522,27.971180328684827,16065.182239606213,9198.655237745872,615,21,2281,682,15.0,1.0,0.005809128630705394,0.004149377593360996,0.00027662517289073305,0.0036641521423434373,0.8057874234835838,0.7249060281219546
kremenchuk,3651,2.857985257985258,51.41074101163302,43.174917144413186,21016.684121232993,10832.609928472337,326,1,1350,352,6.0,0.0,0.0004914004914004914,0.0029484029484029483,0.0,0.004745923775627283,0.823992133726647,0.8614324390844204
kribi,2871,2.5793758480325644,284.7596175163011,206.7115269623081,82802.8783702202,41673.76520087394,202,0,441,94,0.0,0.0,0.0,0.0,0.0,0.006833066706205117,0.8724559023066486,0.7454050374404356
krishnagiri,8274,2.480225988700565,106.93937738004105,75.7638300760291,33135.19955262664,18819.746507747474,258,0,572,54,1.0,0.0,0.0,0.0011299435028248588,0.0,0.005682296376097181,0.9378531073446328,0.6804532577903682
krishnanagar,9707,2.683206106870229,105.55713762623186,81.98808208755032,39283.94007383047,19641.970036915227,234,0,679,134,1.0,0.0,0.0,0.0009541984732824427,0.0,0.005374060617537202,0.8711832061068703,0.8412242945958871
krishnarajanagara,7838,3.1578947368421053,44.3239875571736,38.49188393122971,34551.86518981553,17275.932594907783,10,0,35,30,1.0,0.0,0.0,0.013157894736842105,0.0,0.0025656494845458268,0.5921052631578947,1.1088435374149659
krkhan,4357,3.124899919935949,206.3591947892378,191.98509555251746,56112.986713992585,30127.897875653096,87,0,835,324,3.0,0.0,0.0,0.0024019215372297837,0.0,0.0068494388702771206,0.7381905524419535,0.9875651825110309
kroonstad,3630,3.1139742319127848,122.14465140673131,117.90772098132437,47034.01726779107,24269.131847666176,70,0,1579,368,1.0,0.0,0.0,0.0004955401387512388,0.0,0.005032922156977661,0.8171456888007929,0.9635326221781195
kropyvnytskyi,3616,3.082403433476395,57.908994039956646,50.82570506940401,24672.226524134665,12599.319929388208,285,3,1285,749,8.0,0.0,0.0012875536480686696,0.0034334763948497852,0.0,0.004596199982578628,0.6746884400515686,0.9933318993331899
krsehir,4050,3.188900203665988,427.7414334755283,414.6739762410417,109538.20027371538,59758.53843722467,60,5,1414,474,11.0,0.0,0.0025458248472505093,0.00560081466395112,0.0,0.007157829569825631,0.7524247064828994,0.9407104523383593
