city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,2way_int_prop,5way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,6way_int_count,6way_int_prop,7way_int_count,7way_int_prop
tchamba,2042,2.8617021276595747,166.95666549546064,140.31464440575948,70310.0697904606,35155.03489523034,45,0,187,49,1.0,0.0,0.0035460992907801418,0.004749153741221645,0.8226950354609929,0.9320214669051878,0.0,0.0,0.0,0.0
tczew,3091,2.7369791666666665,97.90551784956241,80.18563896793587,31022.60678170301,16224.098776903807,139,3,549,75,2.0,0.00390625,0.0026041666666666665,0.006034573580687149,0.8993464052287582,0.7514754098360655,0.0,0.0,0.0,0.0
tebessa,2539,2.9473276529821844,347.47399864640846,306.6976153815511,60522.20979569504,33509.278951587825,606,8,3614,925,10.0,0.001549186676994578,0.0019364833462432224,0.010369485990683889,0.8184639255236618,0.8642670030076647,1.0,0.00019364833462432224,0.0,0.0
tebing suluh,11686,2.6781376518218623,150.6643291240649,118.03055743120063,56622.518117054016,28311.25905852702,107,0,332,55,0.0,0.0,0.0,0.005321710659797964,0.888663967611336,0.8026449643947101,0.0,0.0,0.0,0.0
tebing tinggi,10798,2.626451430189748,252.30683792140377,195.85755954193365,61345.20939596796,31551.034963014245,790,0,2480,261,0.0,0.0,0.0,0.007996784835019545,0.9260832625318607,0.7721411364602523,0.0,0.0,0.0,0.0
tecate,31,2.9414141414141413,268.48520007000815,225.77164551341593,72666.51401457532,40332.67241430608,315,2,1152,506,5.0,0.00101010101010101,0.0025252525252525255,0.006656766933568625,0.7416582406471183,0.850670716274361,0.0,0.0,0.0,0.0
techiman,1774,2.893381251871818,167.8054175363765,149.1603711434458,45245.9400119553,22850.43263661723,371,0,2583,384,1.0,0.0,0.0002994908655286014,0.007343642906238573,0.8846960167714885,0.9153304360857185,0.0,0.0,0.0,0.0
tecoman,80,3.319891255097417,228.53435712297951,206.16760536105673,52914.048025623815,31355.476383209483,216,5,856,1118,11.0,0.0022655188038060714,0.004984141368373357,0.00728849896362465,0.4868301544050863,0.9247556262786997,1.0,0.00045310376076121433,0.0,0.0
tegalsari,12606,2.3391276864728194,265.93067547461703,168.9382609683882,62696.00465559634,31348.00232779809,1154,0,1793,217,0.0,0.0,0.0,0.008483177737893713,0.9314159292035398,0.647003004902736,0.0,0.0,0.0,0.0
tegucigalpa,359,2.731320868063378,184.62840721766958,144.8799921472289,44922.75205500767,24421.191985071364,2867,24,8270,2132,24.0,0.0018022077044379365,0.0018022077044379365,0.007560171810226653,0.8378093733543971,0.7700237011399119,0.0,0.0,0.0,0.0
tehuacan,197,2.8932694669614345,294.22313950454264,239.0788861412496,60432.579130127415,32983.72840255891,1526,4,4474,2097,34.0,0.0004912797838368951,0.004175878162613608,0.008920251098166226,0.7372818874416318,0.8277917767807756,6.0,0.0007369196757553427,1.0,0.00012281994595922377
teixeira de freitas,1407,3.284818629646216,289.4304153277026,276.0152572504893,69479.74031131351,37399.85660336361,207,0,2584,1667,5.0,0.0,0.0011195700850873264,0.007738810830137575,0.6249440214957457,1.0010081774392292,3.0,0.0006717420510523958,0.0,0.0
tekirdag,3524,3.016411378555799,320.6789088548116,293.6632896186842,68929.7441032679,38662.16268098598,308,3,2695,625,22.0,0.0008205689277899343,0.006017505470459519,0.008294386206504719,0.8220640569395018,0.8856321051910697,2.0,0.0005470459518599562,1.0,0.0002735229759299781
tekkekoy,4229,2.9157088122605366,69.3948241613984,57.43019930598488,32824.03472524913,20666.346556124252,45,1,146,69,0.0,0.0038314176245210726,0.0,0.0033578660830515293,0.7346153846153847,0.5495145631067961,0.0,0.0,0.0,0.0
telemaco borba,1188,3.041823056300268,216.7846340967932,199.1163958218803,59154.47434349854,31478.07237802596,152,0,1338,368,7.0,0.0,0.0037533512064343165,0.006886845912716213,0.7989276139410187,0.8923489932885906,0.0,0.0,0.0,0.0
telford,1777,2.2891321344800626,234.20613764485503,149.05691637444255,42647.92261316387,23276.442325882672,2325,18,3930,122,0.0,0.0028146989835809225,0.0,0.010061938777663851,0.9808687470597459,0.554474860773394,0.0,0.0,0.0,0.0
teluk intan,11075,2.7397750511247443,175.7584665748287,144.039275009944,42622.72449787094,23358.967478946455,353,4,1403,191,5.0,0.002044989775051125,0.002556237218813906,0.007524239533842437,0.8995901639344263,0.7309566555527058,0.0,0.0,0.0,0.0
temanggung,12379,2.6415548675610596,198.11382608397943,154.4974350644587,58478.87117017002,29404.78331299696,1280,1,4057,475,1.0,0.0001719986240110079,0.0001719986240110079,0.006737469342153351,0.9181145707896095,0.7986403923930815,0.0,0.0,0.0,0.0
tembilahan,11423,2.675,548.8780810821253,431.7840904512719,145165.10727357853,75062.8227660871,256,0,822,122,0.0,0.0,0.0,0.0073122494046427575,0.8983333333333333,0.7632567849686848,0.0,0.0,0.0,0.0
temecula,37,2.525325853819502,72.14149343182194,49.5980206451744,25466.74718905537,14236.513745721824,1894,26,3235,875,31.0,0.004289721168124072,0.00511466754660947,0.0050673567082742425,0.8498757249378625,0.6634894322420224,0.0,0.0,0.0,0.0
