city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,2way_int_prop,5way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,6way_int_count,6way_int_prop
xingwen,10561,3.042105263157895,75.91830956608908,66.32862835774098,55807.461456620986,34849.5032636328,12,0,56,26,1.0,0.0,0.010526315789473684,0.002178461741384808,0.7157894736842105,0.7297297297297297,0.0,0.0
xingxian,10367,2.4414414414414414,18.169472983220697,12.112981988813797,23223.950280392135,14660.005229210894,37,1,61,11,1.0,0.009009009009009009,0.009009009009009009,0.0012393906208857952,0.8909090909090909,0.6604651162790698,0.0,0.0
xingyang,10974,3.3621665319320937,27.450068030033403,25.430701667274278,17872.905082114095,12798.770747128512,91,4,532,588,20.0,0.0032336297493936943,0.016168148746968473,0.0021447425360120627,0.505271695052717,0.6668021129622105,2.0,0.0016168148746968471
xingye,11649,2.7534246575342465,37.647985864006166,29.74018974645236,15540.931612099675,9390.489323465135,46,0,135,38,0.0,0.0,0.0,0.00400916124465747,0.8264840182648402,0.6951501154734411,0.0,0.0
xingyi,10733,2.909199522102748,44.27085553409135,37.92377947185604,26434.888272010507,16672.478084682607,120,4,546,166,1.0,0.0047789725209080045,0.0011947431302270011,0.0026553254596726095,0.7995198079231692,0.7561709813365443,0.0,0.0
xing an,11529,2.9914529914529915,45.0697438492589,38.906360075001274,24710.92332638136,16342.419706434981,32,0,141,60,1.0,0.0,0.004273504273504274,0.002757837863600594,0.7393162393162394,0.6868250539956804,0.0,0.0
xinhe,11528,3.009259259259259,24.45002506616366,20.14863176748672,32957.13192376003,17421.244375536055,19,0,51,37,1.0,0.0,0.009259259259259259,0.001403460311968176,0.6481481481481481,0.8436018957345972,0.0,0.0
xinhua,11428,2.8222222222222224,37.88633049260707,31.51180504464461,28185.47795869786,14217.932915172973,53,1,210,51,0.0,0.0031746031746031746,0.0,0.002664686260558724,0.8375796178343949,0.8426966292134831,0.0,0.0
xinhuang,11152,2.7974683544303796,28.152197732023403,22.806843732272124,32681.105569065057,19379.135479931607,15,0,50,14,0.0,0.0,0.0,0.0014527065854499492,0.8227848101265823,0.7516339869281046,0.0,0.0
xining,10097,2.9836343115124153,24.838498565350434,20.87162774481196,17171.188298632078,12218.754590303828,283,10,955,503,19.0,0.0056433408577878106,0.01072234762979684,0.0020328175332256023,0.70261066969353,0.6018755328218244,2.0,0.001128668171557562
xinji,10851,3.1049284578696343,39.310049157617165,35.122810217139666,18801.384550241983,11753.391623896603,134,0,728,392,4.0,0.0,0.003179650238473768,0.0033445706920624757,0.685214626391097,0.7463162086818,0.0,0.0
xinjiang,10631,2.9115646258503403,17.41827290225949,14.811456549540383,14106.908265174823,9004.448575222665,22,4,87,33,1.0,0.027210884353741496,0.006802721088435374,0.001934407504995803,0.7622377622377622,0.697508896797153,0.0,0.0
xinjin,10311,2.886492622020431,41.41218189397128,34.1732760918469,25066.761031332946,15079.076389332047,154,0,523,200,4.0,0.0,0.004540295119182747,0.0027463341138896967,0.7684449489216799,0.7689243027888446,0.0,0.0
xinle,10727,2.989333333333333,39.14483757143836,33.56017407791315,23339.340492973988,13471.688177822343,107,0,439,202,2.0,0.0,0.0026666666666666666,0.0029057113744571546,0.728,0.8675585284280937,0.0,0.0
xinmi,11015,3.069105691056911,9.445897956055154,7.756387752533094,11540.399383330823,7406.355950118405,44,4,89,109,0.0,0.016260162601626018,0.0,0.0012753772597040981,0.5495867768595041,0.7265135699373695,0.0,0.0
xinmin,11254,3.045112781954887,7.315284009193541,6.105237030229196,8736.749186275556,5596.658135119962,22,0,62,48,1.0,0.0,0.007518796992481203,0.0013070807314974119,0.631578947368421,0.7432950191570882,0.0,0.0
xinning,11484,2.7016129032258065,39.881308230093914,30.23260462603894,31786.73096424766,17326.141039974733,30,2,67,25,0.0,0.016129032258064516,0.0,0.0023017998144006842,0.7950819672131147,0.7071129707112971,0.0,0.0
xinning,11863,3.1341463414634148,29.844076635101327,26.386531171278612,23594.257853384483,15170.804892175074,19,0,88,54,3.0,0.0,0.018292682926829267,0.001967204564768647,0.6524390243902439,0.7678018575851393,0.0,0.0
xinping,10458,2.7404580152671754,34.77801055084803,26.548099657135904,22154.12421384533,11121.70273649614,31,0,72,28,0.0,0.0,0.0,0.0031270401102093063,0.7862595419847328,0.8171206225680934,0.0,0.0
xinqiao,12218,3.1335078534031413,17.31799889529564,15.141915264473152,17415.411233694304,9538.516915758602,48,2,186,143,3.0,0.005235602094240838,0.007853403141361256,0.001815586117657824,0.6157894736842106,0.9298013245033112,0.0,0.0
