city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,2way_int_prop,5way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,6way_int_count,6way_int_prop
bagalkot,7534,3.33938706015891,148.67868467798587,141.5907110611012,56104.58818411104,33588.41748338932,42,2,455,379,3.0,0.0022701475595913734,0.00340522133938706,0.004426486742089377,0.565415244596132,0.8659440958357102,0.0,0.0
bagan batu,10994,2.568820224719101,251.64612422874407,191.20864214571705,69180.9874602724,36219.76595838822,171,0,506,35,0.0,0.0,0.0,0.006947756772306386,0.9508426966292135,0.6990838618745595,0.0,0.0
bagan siapi api,11062,2.542963885429639,277.00202831673033,198.6963490789996,87924.85960711307,45004.47435099813,227,0,489,87,0.0,0.0,0.0,0.006154988638603817,0.8916562889165629,0.6945658963148033,0.0,0.0
bage,1151,3.3469956227616393,215.7888356756636,198.61503259761636,60818.43576638722,34159.39527100857,200,2,1077,1195,38.0,0.0007958615200955034,0.015121368881814564,0.006317115217165621,0.5085623257666269,0.9272473589794697,1.0,0.0003979307600477517
bagepalli,8115,2.5,33.13433155550904,23.388939921535798,43594.99108115357,25878.803673647908,10,1,19,4,0.0,0.029411764705882353,0.0,0.001280365660382105,0.8787878787878788,0.5245901639344263,0.0,0.0
bagerhat,9891,2.685064935064935,20.431708942822585,16.186159032625685,18004.31319453551,9018.97020214142,64,0,214,29,1.0,0.0,0.003246753246753247,0.0022654148405958125,0.9025974025974026,0.8216039279869067,0.0,0.0
bagh,6360,2.5526315789473686,23.72357839389614,18.104836142710212,47463.23325798232,23873.904721303148,9,2,24,3,0.0,0.05263157894736842,0.0,0.0009937033204596452,0.9166666666666666,0.8208955223880597,0.0,0.0
bagheria,2974,2.9817850637522767,305.9817628628309,266.9676947382441,49737.61273901804,27635.097569413956,210,10,1028,398,1.0,0.006071645415907711,0.0006071645415907711,0.011072215760927373,0.7562614538790471,0.8571428571428571,0.0,0.0
baghpat,6993,2.6557377049180326,13.07191386857455,9.643215148948439,18381.679208850495,9691.088354821215,16,0,35,9,1.0,0.0,0.01639344262295082,0.0013488592188999505,0.8360655737704918,0.7094017094017094,0.0,0.0
baghpat,7003,2.847926267281106,112.87802588818674,98.3131193219691,90358.33122545511,45179.165612727644,28,0,167,21,1.0,0.0,0.004608294930875576,0.0024984530891023655,0.8986175115207373,0.8298368298368298,0.0,0.0
bagh e zahra,5822,2.9587688734030198,321.91776891289715,289.5764367282681,51376.54624826351,29714.466832689504,346,4,2547,540,7.0,0.0011614401858304297,0.0020325203252032522,0.010833705034167017,0.8409883720930232,0.832,0.0,0.0
bago,10263,2.926159129937035,307.9221227919021,256.4548876143203,116495.94387949863,58848.92267789583,292,0,1002,451,2.0,0.0,0.0011448196908986834,0.005232417328644833,0.7406983400114482,0.9466895958727429,0.0,0.0
bagram,6119,2.503267973856209,113.17120877433615,81.36492134102599,54841.61719808745,27790.780998750473,86,2,196,22,0.0,0.006535947712418301,0.0,0.004072257227295071,0.9276315789473685,0.6915422885572139,0.0,0.0
bagru,6875,2.64527027027027,72.50878529096715,57.07617220538968,29887.00990383236,16527.507011728238,63,0,212,21,0.0,0.0,0.0,0.004387158041410209,0.9290540540540541,0.7751277683134583,0.0,0.0
bagudo,2215,2.727272727272727,40.951565373662724,32.0166783830454,38583.70267847045,19291.851339235207,12,0,35,7,1.0,0.0,0.01818181818181818,0.002122739007965328,0.8545454545454545,0.9142857142857143,0.0,0.0
baguio,12783,2.3724174939629727,205.99009002442816,137.51095894305803,59773.516657954504,30585.05323806701,1239,10,2334,140,3.0,0.002683123155352831,0.0008049369466058492,0.006734992037484739,0.9612590799031477,0.6263292502355633,1.0,0.00026831231553528306
baharestan,5819,2.8064382996285597,449.34724605639417,377.94869478453626,74293.21767153256,48640.839249534605,385,41,1658,336,3.0,0.01692117210070161,0.0012381345439537762,0.009238065234671985,0.8576826196473551,0.6564404286614836,0.0,0.0
bahawalnagar,6490,2.9473417721518986,310.01236119872516,262.9218759533492,68270.80445696997,34142.4968809922,300,0,1179,496,0.0,0.0,0.0,0.009079955759513158,0.7488607594936709,0.9604562737642586,0.0,0.0
bahawalpur,6373,2.8187311178247736,134.06065481469275,111.06468482130302,46096.23773616441,25511.684198772175,511,2,1990,468,8.0,0.000671366230278617,0.002685464921114468,0.005254872777907184,0.8401074907625126,0.8036644814254497,0.0,0.0
baheri,7429,2.6,66.58738005016284,50.60640883812376,77312.1263743793,38656.063187189626,36,0,102,12,0.0,0.0,0.0,0.001722559789074162,0.92,0.7762711864406779,0.0,0.0
