city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,6way_int_count,2way_int_prop,5way_int_prop,6way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient
bakersfield,29,2.7942413883775967,64.77013109444864,50.872569439683964,23795.072954439624,13433.392884249888,3264,35,8581,3234.0,95.0,3.0,0.002300815145937418,0.006245069681830134,0.0001972127267946358,0.004821576473832535,0.780457270870396,0.7623644930640219
bakewar,7538,2.5238095238095237,40.79000371413194,28.164526374043483,67052.97586788665,36711.54915181606,13,0,23,6.0,0.0,0.0,0.0,0.0,0.0,0.0011110945916624204,0.8571428571428571,0.620253164556962
bakhmut,4085,3.1064356435643563,52.43820383120585,46.467517256365575,25359.756118298897,12940.36765977733,92,0,450,262.0,4.0,0.0,0.0,0.0049504950495049506,0.0,0.0040522962878558715,0.6707920792079208,0.9981378026070763
bakhshali,6244,2.36,59.460808659277376,36.46929597769012,61089.88418249292,33182.2612488446,29,1,34,11.0,0.0,0.0,0.013333333333333334,0.0,0.0,0.0017919456487115622,0.8513513513513513,0.5944055944055944
bako,4830,2.9688796680497926,425.38960531719067,387.43991023702637,130787.95282074949,65393.97641037476,43,0,368,71.0,0.0,0.0,0.0,0.0,0.0,0.006505027353707498,0.8526970954356846,0.9562043795620438
baksan,4676,3.233734939759036,41.311003545589315,37.52830924502933,29384.772253387535,15080.629028451563,38,0,205,171.0,1.0,0.0,0.0,0.0024096385542168677,0.0,0.0027393422030109454,0.5855421686746988,0.9769696969696969
balad bani bu ali,5986,2.8015873015873014,123.25029346289405,106.6212856147258,55977.01357142105,28280.996035046774,51,0,300,27.0,0.0,0.0,0.0,0.0,0.0,0.0043580605615926,0.9285714285714286,0.8322237017310253
balagarh,9725,2.3333333333333335,2.623107494861209,1.7487383299074726,7867.995775104004,3933.997887552002,3,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0006667790806805651,1.0,0.9230769230769231
balaghat,8157,2.7233502538071064,66.36848547525291,54.240234322414814,28749.10165346547,14597.564098243523,72,0,288,33.0,1.0,0.0,0.0,0.0025380710659898475,0.0,0.004546545233751624,0.9137055837563451,0.7982120051085568
balakovo,4644,2.9515151515151516,30.163412207041002,25.86741107452304,17587.25827382499,9470.348626033649,94,2,410,150.0,4.0,0.0,0.0030303030303030303,0.006060606060606061,0.0,0.0031850371510213325,0.7659574468085106,0.7772692601067888
balanga,12810,2.5701219512195124,371.3516458236473,277.3815647158341,79247.39544908814,40464.337748022044,498,4,1312,154.0,0.0,0.0,0.0020325203252032522,0.0,0.0,0.009177257468937558,0.9215885947046843,0.7575834820290593
balangir,8994,3.0714285714285716,65.27979534870293,57.64968939885454,31415.248925557193,15873.58742716221,36,0,180,90.0,2.0,0.0,0.0,0.006493506493506494,0.0,0.004112479025188655,0.7012987012987013,1.032733224222586
balangnipa,12903,2.7458471760797343,150.51185096223543,120.75950833016563,58242.11910253978,29688.590362360483,119,0,398,85.0,0.0,0.0,0.0,0.0,0.0,0.005069686675089027,0.8588039867109635,0.8198498748957465
balapur,7512,2.559254327563249,473.8298526797219,348.9053375923918,97313.63566953897,48656.81783476946,198,0,488,65.0,0.0,0.0,0.0,0.0,0.0,0.009738200600967577,0.9134487350199734,0.7775551102204409
balashov,4387,2.87248322147651,61.202675969752306,50.523014391137814,26568.901234036264,13431.318418397152,156,0,540,198.0,0.0,0.0,0.0,0.0,0.0,0.004556713947449996,0.7785234899328859,0.8934380257992148
balasinor,6749,2.6153846153846154,44.8571318099749,35.36812315786483,42213.29386767821,21106.646933839093,11,0,39,2.0,0.0,0.0,0.0,0.0,0.0,0.002125260916647921,0.9615384615384616,0.8181818181818182
balasore,9594,2.6965317919075145,39.42124260253524,32.24338629051292,21944.3369167746,10972.168458387312,63,0,263,19.0,1.0,0.0,0.0,0.002890173410404624,0.0,0.003592839715507737,0.9421965317919075,0.834061135371179
baleyara,2120,3.2267303102625298,202.62522723717723,180.86356798736105,63289.65121283291,31644.825606416438,45,0,190,183.0,1.0,0.0,0.0,0.002386634844868735,0.0,0.0064031077231183125,0.5608591885441527,1.1092436974789917
balikpapan,12755,2.518816432059753,462.6898593303451,332.03081545739786,90535.02547976452,47741.81818427855,2949,24,6584,876.0,9.0,1.0,0.002298190175237001,0.0008618213157138753,9.575792396820837e-05,0.009691500594812066,0.9149630482771859,0.7003792060672971
balkanabat,5807,3.194484760522496,129.95667606312617,118.26246138110321,52002.38875736808,32884.020402192786,62,0,370,256.0,1.0,0.0,0.0,0.001451378809869376,0.0,0.0039519704243481234,0.6269956458635704,0.7203204661325564
