city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,2way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,5way_int_count,5way_int_prop,6way_int_count,6way_int_prop
tanjung balai karimun,11462,2.6699119146963377,318.46388386174067,252.4678912394884,63985.65650502077,33506.99195446672,447,0,1528,182,0.0,0.009504400881299854,0.9156235512285582,0.7834764446507311,0.0,0.0,0.0,0.0
tanjung enim,11511,2.543859649122807,286.6822495455761,208.44537832456118,57878.214535920415,29328.39326226842,420,2,977,140,0.001299545159194282,0.009774904713733457,0.9089134677944047,0.7543173672205931,0.0,0.0,0.0,0.0
tanjung kidurong,12660,2.725752508361204,81.6805733923699,65.69959164168883,24246.125739486837,14980.731010189253,117,0,416,60,0.0,0.005452375677583041,0.8913043478260869,0.5793450881612091,5.0,0.008361204013377926,0.0,0.0
tanjung pandan,12138,2.360581031045286,367.05723881007367,242.96241042284566,58211.39046762107,29834.164389915888,1187,2,2191,131,0.0005696382796923954,0.012303251869663257,0.9626674266172699,0.6429488093540567,0.0,0.0,0.0,0.0
tanjung pinang,11638,2.0985122637716125,252.7837344210919,132.2362840698997,36387.22105501076,18932.025560904178,1186,3,1172,120,0.0012062726176115801,0.013352175846577463,0.9492753623188406,0.5067499496272416,5.0,0.002010454362685967,1.0,0.0004020908725371934
tanjung redeb,12774,2.6672064777327935,410.1083873023049,322.44149317452474,104060.78530489437,54017.53316056817,264,0,854,117,0.0,0.007592134688625075,0.9052631578947369,0.7582150101419878,0.0,0.0,0.0,0.0
tanout,2759,2.968668407310705,357.6811802268398,316.5898697046963,100147.07707245249,50073.53853622625,44,0,264,74,0.0,0.007143117716118092,0.804177545691906,0.9802890932982917,1.0,0.0026109660574412533,0.0,0.0
tanta,3869,2.851611896026852,455.4988860479686,387.979380575711,79949.70531073386,42257.47933246125,1899,0,9026,1876,0.0,0.010779130540757659,0.8527827648114902,0.8559159932857087,9.0,0.0007025212707829209,1.0,7.805791897588011e-05
tanuku,8856,2.6956521739130435,133.20638619645823,104.01681287340824,41502.98656408955,22520.60857126794,126,1,371,76,0.0017391304347826088,0.005914866189113757,0.8658536585365854,0.7952755905511811,1.0,0.0017391304347826088,0.0,0.0
tan an,11778,2.6528103044496487,184.66370835097828,140.33576899272236,66230.9788931333,35720.52064893498,410,1,1069,228,0.000585480093676815,0.005169681320322079,0.8664323374340949,0.6864183044881197,0.0,0.0,0.0,0.0
tan chau,11579,2.8594890510948905,79.47989449421617,67.87699018849118,51198.30010537509,26000.283267246083,80,0,386,81,0.0,0.003056885714562239,0.8503649635036497,0.8753437213565536,1.0,0.0018248175182481751,0.0,0.0
tan hiep,11781,2.6174142480211082,195.81241518989046,149.83008022445443,92520.3478493333,50401.1443576336,89,1,255,34,0.002638522427440633,0.0038850787553642778,0.91005291005291,0.6205059920106525,0.0,0.0,0.0,0.0
tan phu,11934,2.2579710144927536,467.25616806855,280.01510941499333,107418.74143796203,54137.43594524848,553,3,739,85,0.002173913043478261,0.008630925346023152,0.9382716049382716,0.5983994179701709,0.0,0.0,0.0,0.0
tan soe,10164,2.993258426966292,159.5343646748051,141.2506509705016,62295.54658885535,31147.773294427636,51,0,298,94,0.0,0.005121854559771884,0.7842696629213484,0.976271186440678,1.0,0.0022471910112359553,1.0,0.0022471910112359553
tan uyen,11830,2.4443298969072167,173.7036118619037,116.04117575929237,48880.62168317485,27398.038079398866,322,3,539,104,0.003092783505154639,0.006340001840953529,0.890382626680455,0.6117159149818558,2.0,0.002061855670103093,0.0,0.0
taojiang,11474,3.2941176470588234,58.13382682513111,53.159809556670695,46782.66460680041,32003.628232930583,16,0,86,83,0.0,0.0018164761320815961,0.5454545454545454,0.6504065040650406,2.0,0.0106951871657754,0.0,0.0
taonan,10724,3.32967032967033,11.807196815133556,10.898950906277129,12659.844904802298,6630.563298618547,14,3,74,91,0.016483516483516484,0.0017807230371503337,0.49162011173184356,1.1019830028328612,0.0,0.0,0.0,0.0
taourirt,1735,3.2167235494880546,1294.23533993523,1281.8672206457466,220691.50611410633,112291.95547401386,28,2,2207,693,0.0006825938566552901,0.011525628300548534,0.7633196721311475,1.0620406768073833,0.0,0.0,0.0,0.0
taoyuan,11344,2.856,33.09531055288113,26.476248442304907,33684.37504446178,18748.277911544843,25,0,69,30,0.0,0.0017652453579484041,0.752,0.7061224489795919,1.0,0.008,0.0,0.0
tapachula,252,2.9705533596837945,175.00761969004319,146.7504605424611,42868.374077810906,23851.363730920148,817,20,2736,1469,0.003952569169960474,0.007337426138999712,0.7049603174603175,0.8552853598014888,18.0,0.0035573122529644267,0.0,0.0
