city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,2way_int_prop,5way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,6way_int_count,6way_int_prop
kashmar,5913,2.7970867208672088,321.23016457964025,266.82126136493156,60084.05030724624,33799.57414270702,500,0,2054,395.0,3.0,0.0,0.0010162601626016261,0.009503970766713122,0.8651761517615176,0.7255467028309883,0.0,0.0
kasongo,3726,2.5702647657841142,202.03732887365987,145.25290650183692,68085.2507457548,34144.852557955564,138,0,289,63.0,1.0,0.0,0.002036659877800407,0.005917065494154148,0.869653767820774,0.7451381780962129,0.0,0.0
kasongo lunda,3285,2.5405405405405403,34.925792290359425,25.48638896864066,30255.611627206436,15127.80581360322,10,0,24,3.0,0.0,0.0,0.0,0.002308715006042282,0.918918918918919,0.8405797101449275,0.0,0.0
kaspiysk,5287,2.764130434782609,103.54407586881925,81.48468579241863,47302.480354023,25250.608928105405,196,0,552,169.0,3.0,0.0,0.003260869565217391,0.00410065658866423,0.8130434782608695,0.784741144414169,0.0,0.0
kassala,4669,3.2654330125832716,924.3233994220816,910.3661845085282,204684.34405178018,103028.55350964276,102,1,4654,1998.0,0.0,0.00014803849000740192,0.0,0.008971526513138624,0.7041753035238377,1.0945715766866622,0.0,0.0
kassel,2524,2.79261933413558,105.08046500227707,86.3236230744739,32435.556768489307,18438.938452199327,890,61,3271,728.0,29.0,0.012234255916566386,0.0058162855996791015,0.005698834847498689,0.8448730964467005,0.7276790248857288,7.0,0.0014039310068190934
kasserine,2648,3.057356608478803,372.31060846065066,355.7531541359251,80698.63402371605,41344.287943995856,107,0,1947,352.0,0.0,0.0,0.0,0.009005128083593439,0.8536990856192851,0.9843977532764718,0.0,0.0
kastamonu,3879,2.9543469630805874,359.7052489120474,326.4335843640097,79792.96512771153,45007.37501297129,233,1,1944,330.0,11.0,0.0003969829297340214,0.004366812227074236,0.007992140150550416,0.8645750595710882,0.8505267342476645,0.0,0.0
kasumbalesa,3780,3.140007977662545,261.297752780395,248.47779921358662,73318.6750312912,36659.33751564563,123,0,1788,595.0,1.0,0.0,0.00039888312724371757,0.007127727080962039,0.7622656561627443,1.0425234577760032,0.0,0.0
kasur,6537,2.646198830409357,43.42750645348696,33.20553490522468,20095.598051707322,12289.381293505967,161,3,437,83.0,0.0,0.0043859649122807015,0.0,0.0035337422947756695,0.8781204111600588,0.7030213706705969,0.0,0.0
katagum,2891,3.078014184397163,97.61743271089627,85.15563279035631,86115.17753779361,43057.58876889676,18,0,77,45.0,1.0,0.0,0.0070921985815602835,0.0022671365374136217,0.6737588652482269,1.0252707581227436,0.0,0.0
katha,10132,3.0403225806451615,146.93291368971038,129.75124233083295,73705.86862345542,36852.934311727746,29,0,152,66.0,1.0,0.0,0.004032258064516129,0.003987007179587102,0.7298387096774194,1.0081466395112015,0.0,0.0
kathua,6573,2.5185185185185186,33.429820486908696,23.679456178226996,25361.473572065897,13775.347196519873,63,0,131,22.0,0.0,0.0,0.0,0.0024267860555525034,0.8981481481481481,0.7259953161592506,0.0,0.0
kati,1552,3.0585844903487978,540.2829269386809,471.123784919439,136710.7511369173,68668.80333640394,378,0,1650,922.0,2.0,0.0,0.0006772773450728074,0.007867953141572463,0.6867592279038266,0.9789866124385698,1.0,0.0003386386725364037
katihar,9428,2.5714285714285716,215.08019263995914,158.3964965501177,79434.84602253776,39717.42301126879,214,0,523,71.0,3.0,0.0,0.003694581280788177,0.005415260516245873,0.9076354679802956,0.76899320568252,1.0,0.0012315270935960591
katni,8028,2.6187845303867405,25.004381346857112,19.06411395506233,20101.424307026253,10111.876116712756,43,0,121,17.0,0.0,0.0,0.0,0.0024727737027484195,0.9060773480662984,0.7899159663865546,0.0,0.0
katol,7829,2.982142857142857,121.24460701186935,113.12554850661024,54251.75461495682,27125.87730747841,15,0,183,26.0,0.0,0.0,0.0,0.004469702698922224,0.8839285714285714,0.9909706546275395,0.0,0.0
katoro,4371,2.7109375,63.71415018546216,49.77667983239231,48294.94455121276,24147.472275606415,28,0,81,19.0,0.0,0.0,0.0,0.002638543258617826,0.8515625,0.7450199203187251,0.0,0.0
katra,6502,2.5357142857142856,18.27920808293283,15.01506378240911,28686.565948162188,14449.956841894362,5,3,20,0.0,0.0,0.10714285714285714,0.0,0.0012650008773684655,1.0,0.7777777777777778,0.0,0.0
katsina,2602,3.0420950768114188,196.73175157728346,188.30752996625668,41942.749935443644,22340.559053802128,354,0,6863,1044.0,6.0,0.0,0.0007257771864037741,0.008806035296766747,0.8729889923793396,0.9655151551818016,0.0,0.0
