city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,2way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,5way_int_count,6way_int_count,5way_int_prop,6way_int_prop
runan,11319,2.872549019607843,16.11868613000633,12.484080434024511,22532.219843888106,11769.297771668389,23,0,46,33,0.0,0.0013695537697081637,0.6764705882352942,0.8442211055276382,0.0,0.0,0.0,0.0
runcorn,1772,2.3002446696959105,199.5024857544841,126.42363043442143,33211.09707795893,18732.03741088966,2096,13,3419,190,0.002271932890597693,0.01065033564573737,0.9660185671746365,0.5533163935862613,1.0,3.0,0.00017476406850751484,0.0005242922055225446
runkata,7252,2.4461538461538463,55.65916707596295,37.676974636036455,67167.05694388245,41989.7320472765,21,0,38,6,0.0,0.0013255423257594488,0.9076923076923077,0.528,0.0,0.0,0.0,0.0
rupnagar,6726,2.75,78.14228939974812,63.097653222210404,45460.66186301913,26531.60997873685,67,2,232,46,0.005747126436781609,0.002945252454049093,0.8641618497109826,0.745269286754003,0.0,1.0,0.0,0.0028735632183908046
ruse,3448,2.855333844973139,85.50348839737916,72.90435580160265,24512.010289256963,14102.812429166672,384,10,1829,367,0.003837298541826554,0.00606286787311625,0.8524653312788906,0.7221900906111433,14.0,2.0,0.005372217958557176,0.0007674597083653108
rusera,9111,2.1818181818181817,10.001336189516389,5.455274285190757,27531.17819569124,13765.58909784562,5,0,5,1,0.0,0.0007265461810916356,0.9090909090909091,0.7058823529411765,0.0,0.0,0.0,0.0
rushan,11865,3.2517857142857145,29.22407240845569,26.249479324023593,19792.40074694057,13669.911914755976,57,3,245,252,0.005357142857142857,0.0021378391163523,0.5421903052064632,0.7204688908926962,3.0,0.0,0.005357142857142857,0.0
russelsheim am main,2440,2.823678646934461,103.53486656274464,87.16191092026409,28080.4465491174,16017.01691151772,374,19,1629,336,0.008033826638477801,0.006464054270198933,0.8537936913895993,0.7202901642841903,7.0,0.0,0.002959830866807611,0.0
rustavi,4975,2.7078891257995736,244.23042721035077,192.1557092550521,54728.29586748649,29531.02030006601,200,2,610,125,0.0021321961620469083,0.008270301016650104,0.8653846153846154,0.7434386716657739,0.0,1.0,0.0,0.0010660980810234541
rustenburg,3644,2.796922148461074,140.8784745179775,114.39468163182785,50826.57831168616,27006.09311382915,623,7,2105,578,0.002112251056125528,0.005216544056342498,0.8249168430601754,0.8022393705553034,1.0,0.0,0.00030175015087507544,0.0
ruteng,12891,2.801094890510949,289.60264433522036,239.66204234675627,113007.15158641805,57277.67758408923,189,0,747,160,0.0,0.005056117086976081,0.8540145985401459,0.8463648834019204,0.0,0.0,0.0,0.0
ruwa,4208,2.8792372881355934,127.62099446973464,117.34642288106957,52013.77084793594,27003.08192839247,76,0,830,38,0.0,0.004726164028541764,0.9597457627118644,0.8852894317578333,0.0,0.0,0.0,0.0
ruyang,10944,2.82,7.6786802268374865,6.142944181469989,11156.166373906633,5909.473909172999,10,0,29,11,0.0,0.0012993847413249819,0.78,0.8631578947368421,0.0,0.0,0.0,0.0
ruzhou,10987,3.2033898305084745,10.414601791971718,9.590847977917457,11050.938962823617,6441.060224920392,14,1,100,59,0.005649717514124294,0.0016169079977978993,0.6477272727272727,0.7694524495677233,3.0,0.0,0.01694915254237288,0.0
ryazan,3865,2.782287822878229,34.688033875057364,27.648027000045722,16442.52556116542,9260.647507607562,330,11,978,297,0.006765067650676507,0.0037457460557224933,0.8099071207430341,0.697984496124031,10.0,0.0,0.006150061500615006,0.0
rybnik,3130,2.6218861209964412,98.48665265394455,76.6250691689275,27496.577972274103,14997.528715125178,499,25,1558,159,0.01112099644128114,0.006566858748843044,0.9253261358524516,0.6086467011934249,7.0,0.0,0.003113879003558719,0.0
rybnitsa,3501,2.722857142857143,58.787730205026044,46.778236748856436,24003.92734347502,12258.969015243807,143,2,462,92,0.002857142857142857,0.0047954872984771035,0.8667621776504298,0.7828900071890726,1.0,0.0,0.0014285714285714286,0.0
ryongchon,11823,2.6549295774647885,107.50123129169798,82.51855078024704,61428.81084346048,30714.405421730262,33,0,92,17,0.0,0.003500026447382943,0.8802816901408451,0.8064516129032258,0.0,0.0,0.0,0.0
rzeszow,3280,2.7322448979591836,98.0355277066273,78.3083786619876,28166.64040457605,16621.471998955647,493,30,1578,341,0.012244897959183673,0.005898125491700557,0.8557851239669422,0.6107549120992761,5.0,3.0,0.0020408163265306124,0.0012244897959183673
saab al bour,5313,3.0288844621513946,190.6269834600331,183.41201795058961,58260.26891178006,30078.901281176913,38,0,862,103,0.0,0.006337564716146252,0.896414342629482,0.964053919121318,1.0,0.0,0.00099601593625498,0.0
