city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,2way_int_prop,5way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,6way_int_count,6way_int_prop,7way_int_count,7way_int_prop
gujiao,10505,2.774891774891775,31.22660461079496,25.00831970994402,22669.162470471212,12612.012897434817,46,0,146,38.0,1.0,0.0,0.004329004329004329,0.0024759413794404068,0.8311688311688312,0.7221006564551422,0.0,0.0,0.0,0.0
gujranwala,6469,2.826659536065245,182.96771922618404,149.89433779777295,52095.25248978057,27745.464994562015,2704,9,9458,2757.0,26.0,0.0006016444949528711,0.0017380840965305169,0.0065945090219985455,0.8135117056856187,0.8584378658638568,5.0,0.00033424694164048397,0.0,0.0
gujrat,6447,2.550285016286645,218.23929265891596,159.59192573917468,52544.93653718473,28289.387560558123,1320,3,3157,430.0,2.0,0.0006107491856677524,0.00040716612377850165,0.007714528714760564,0.9119983703401915,0.7177213899928666,0.0,0.0,0.0,0.0
gulabpura,6785,2.2916666666666665,11.75303325977473,6.855936068201926,19574.251826118598,11300.271159508433,10,0,11,3.0,0.0,0.0,0.0,0.0010400664810494681,0.875,0.5813953488372093,0.0,0.0,0.0,0.0
gulavthi,7132,2.606060606060606,23.788892618467738,18.021888347324044,27417.680575261238,13708.840287630615,8,0,22,3.0,0.0,0.0,0.0,0.0017352957740657522,0.9090909090909091,0.8852459016393442,0.0,0.0,0.0,0.0
gulin,10646,2.8625,46.2495622032846,36.42153023508662,35074.02842799095,20796.10639479448,17,0,40,23.0,0.0,0.0,0.0,0.0022239529518305137,0.7125,0.7290322580645161,0.0,0.0,0.0,0.0
gulistan,6012,2.796027501909855,114.95861573237912,94.58397948340131,46390.74273641388,25094.431099015055,232,0,881,195.0,1.0,0.0,0.0007639419404125286,0.004581040920146271,0.8502673796791443,0.7910447761194029,0.0,0.0,0.0,0.0
gulu,4402,2.7109737248840804,412.6146375453549,334.17321495172484,148418.5711880128,75848.5375433868,123,0,465,59.0,0.0,0.0,0.0,0.0054399814539513236,0.9088098918083463,0.7579519006982157,0.0,0.0,0.0,0.0
gul cha,6141,2.8325991189427313,188.50752242589127,156.12076747166327,85159.93909770237,42806.13124127431,39,0,149,38.0,1.0,0.0,0.004405286343612335,0.004403750513293982,0.8281938325991189,0.8708240534521158,0.0,0.0,0.0,0.0
gumel,2817,3.097122302158273,148.1528061473775,142.55710663461684,49617.48672418847,24924.92940246558,21,0,440,94.0,1.0,0.0,0.0017985611510791368,0.0059439609137958965,0.829136690647482,1.029810298102981,0.0,0.0,0.0,0.0
gumia,9226,2.217391304347826,14.598995145189994,8.886344870985214,22088.028298060384,11044.014149030194,9,0,14,0.0,0.0,0.0,0.0,0.0013218921080857154,1.0,0.6829268292682927,0.0,0.0,0.0,0.0
gumi si,12638,3.1759146341463413,95.99818505709578,89.64708561886718,33271.24259297775,17817.33693056788,217,3,2069,972.0,16.0,0.0009146341463414635,0.004878048780487805,0.005387908722341039,0.697589258468111,1.0346617804244922,2.0,0.0006097560975609756,1.0,0.0003048780487804878
gumla,9053,2.5031645569620253,249.7988197972233,182.60609928214743,102729.62077013592,51364.81038506795,85,0,218,13.0,0.0,0.0,0.0,0.004863228695376267,0.9588607594936709,0.7543859649122807,0.0,0.0,0.0,0.0
gummi,2302,2.8793103448275863,18.092320580294032,15.908764648189582,12878.343374362727,7888.560902140869,7,0,44,7.0,0.0,0.0,0.0,0.0022934881031829234,0.8793103448275862,0.4954954954954955,0.0,0.0,0.0,0.0
gummidipundi,8684,2.733031674208145,76.34798440053582,60.45654873345597,51550.837562451554,28066.578955302764,46,0,143,31.0,1.0,0.0,0.004524886877828055,0.0027202454749516596,0.8552036199095022,0.8100686498855835,0.0,0.0,0.0,0.0
guna,7348,2.4444444444444446,19.331460380732647,13.603620267922974,46372.1969003793,23186.098450189653,8,0,18,1.0,0.0,0.0,0.0,0.0008337521908768796,0.9629629629629629,0.8163265306122449,0.0,0.0,0.0,0.0
gunsan si,12519,3.2178477690288716,92.28394126146277,86.39004125088816,31397.146677732337,16552.713957572236,146,1,1368,752.0,18.0,0.0004374453193350831,0.007874015748031496,0.005575154714689333,0.662582056892779,1.0576122672508215,1.0,0.0004374453193350831,0.0,0.0
guntakal,7939,2.937888198757764,465.32609280107727,407.5216092233037,91903.22349368806,47204.125966755055,260,0,1443,390.0,0.0,0.0,0.0,0.009857741950964146,0.8136645962732919,0.9174838555369529,0.0,0.0,0.0,0.0
guntur,8584,2.8090721061265245,477.7988624533645,386.94858306525595,94298.82878284379,49161.03656133564,2666,8,8690,2651.0,6.0,0.0005705727123600314,0.00042792953427002353,0.009719055900240019,0.8103903518161707,0.8524321044930587,0.0,0.0,0.0,0.0
gunungsitoli,10606,2.451417004048583,192.02656063869898,134.10761825982013,53760.1263644108,27557.1672991098,149,0,318,27.0,0.0,0.0,0.0,0.006968298249033099,0.9453441295546559,0.6663275686673449,0.0,0.0,0.0,0.0
