city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,2way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,5way_int_count,5way_int_prop,6way_int_count,6way_int_prop
bilaspur,6903,2.710144927536232,112.9838950102077,92.51579808806862,73694.94331343983,37022.23195249861,25,0,103,10.0,0.0,0.0030517850775493966,0.927536231884058,0.8007380073800738,0.0,0.0,0.0,0.0
bilaspur,7374,2.509049773755656,362.9958037438135,261.1598769016577,104725.12213516925,52362.56106758471,124,0,287,31.0,0.0,0.006932353886879069,0.9298642533936652,0.7406143344709898,0.0,0.0,0.0,0.0
bilaspur,8578,2.541850625459897,457.1898767662872,333.30454040191245,88528.12490753873,45979.999025714955,2946,0,7016,909.0,0.0,0.009943233720179015,0.916298749080206,0.7323243939463637,1.0,9.19793966151582e-05,0.0,0.0
bila tserkva,3518,2.7359223300970874,39.87715556151336,31.47585191408773,18219.393695325984,9496.113763602842,217,2,648,162.0,0.001941747572815534,0.00419931316686163,0.8414396887159533,0.7532910775231594,1.0,0.000970873786407767,0.0,0.0
bilbao,1737,2.8331791551032994,202.00543190808304,176.11368829729267,44147.47770988436,30687.048985151723,1247,191,7265,999.0,0.01963202795765238,0.00658275847918207,0.8924302788844621,0.4805201615017566,18.0,0.0018501387604070306,9.0,0.0009250693802035153
bilbeis,3996,2.7954893803372016,420.23741779071526,355.36608441159234,108531.9180276557,58395.72036187393,705,0,3387,474.0,0.0,0.007196373555913606,0.8959929932121743,0.8337167269142294,1.0,0.0002189621195533173,0.0,0.0
bilhorod dnistrovskyi,3572,2.984009840098401,61.48336785913013,53.84521268843868,27053.91167662513,13812.303324809285,101,1,523,186.0,0.0012300123001230013,0.004451347933309238,0.7684729064039408,0.9413218035824583,2.0,0.0024600246002460025,0.0,0.0
bilimora,6806,2.406456953642384,381.89064448673525,249.11409590691008,80936.51725825873,40468.258629129625,420,0,665,123.0,0.0,0.009436794599603676,0.8981788079470199,0.7005391953546246,0.0,0.0,0.0,0.0
biliri,2938,3.0685840707964602,146.7778374784761,134.11337805002353,59085.90784466204,29569.965753008113,39,0,304,109.0,0.0,0.004963747293604647,0.7588495575221239,1.0177975528364849,0.0,0.0,0.0,0.0
billings,337,3.037881327522628,78.38487152747555,66.9017374820492,31196.736964353382,16937.236888955384,437,3,1567,964.0,0.0010056989607777405,0.004627960985690034,0.6724832214765101,0.8970612930310663,10.0,0.003352329869259135,2.0,0.0006704659738518271
biloxi,410,2.8087061668681983,73.4378654861123,60.04677707582725,27427.88812400871,15053.688846531877,754,12,2657,695.0,0.002902055622732769,0.0048783966664111824,0.8273102110113995,0.7912874651134572,17.0,0.004111245465538089,0.0,0.0
bilqas,3926,2.9245466321243523,661.5744453497424,578.4491588226375,86328.68033798948,44192.53965465412,388,2,2157,538.0,0.0006476683937823834,0.014970274406487271,0.8246921581335062,0.9220042159883249,2.0,0.0006476683937823834,1.0,0.0003238341968911917
bilwi puerto cabezas,406,2.6747404844290656,156.204568506779,119.99105262458455,72307.83524711285,36593.1032531704,67,1,181,39.0,0.0034602076124567475,0.004268688758809914,0.8611111111111112,0.8021015761821366,1.0,0.0034602076124567475,0.0,0.0
bima,12802,2.709216789268715,407.1703954421702,323.304922387011,86040.63386394952,44432.787950473976,476,0,1555,280.0,0.0,0.009163737281037006,0.8788403288619645,0.8085336798787092,0.0,0.0,0.0,0.0
bin,11210,2.2,14.602355738662077,8.761413443197245,29056.043433313276,14528.021716656627,8,0,12,0.0,0.0,0.0010051165962892405,1.0,0.4857142857142857,0.0,0.0,0.0,0.0
binangonan,12847,2.5564186426819298,461.2272011839437,340.7348947421857,105211.69087289153,53104.475787741125,639,1,1612,194.0,0.0004088307440719542,0.008685279241385816,0.9206543967280164,0.7547594677584443,0.0,0.0,0.0,0.0
binangun,12282,2.6091278807049254,144.76300358320796,107.54196922313325,78602.70554229012,39301.35277114529,569,0,1371,273.0,0.0,0.0036834101977652966,0.87663804789878,0.7749377968785343,0.0,0.0,0.0,0.0
bina etawa,7550,2.6216216216216215,51.656213843126224,37.695074966605624,41414.23115053671,20707.11557526836,30,0,63,18.0,0.0,0.002494611750987765,0.8378378378378378,0.8294930875576036,0.0,0.0,0.0,0.0
binchuan,10286,2.94811320754717,28.966825731458837,23.364750943771043,19967.052687335025,10881.504499869316,41,0,100,71.0,0.0,0.002662023962936993,0.6650943396226415,0.8758949880668258,0.0,0.0,0.0,0.0
bindi,6250,2.620795107033639,172.4743595845945,130.0150753443503,53526.68250313364,29157.98936918039,161,0,420,72.0,0.0,0.005915166419770275,0.8883792048929664,0.7935533384497314,1.0,0.0015290519877675841,0.0,0.0
