city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,6way_int_count,2way_int_prop,5way_int_prop,6way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient
lens,2069,2.8047174329501914,131.55644495242254,111.3630346999075,31959.014433729033,18546.79180625567,1282,98,5969,977,24.0,2.0,0.011733716475095786,0.0028735632183908046,0.00023946360153256704,0.007093218402767087,0.8784831596801551,0.7093255771677877
leo,1766,3.1577380952380953,650.4946755333073,633.0707110100936,191579.91954975022,96376.34248894638,18,0,519,128,7.0,0.0,0.0,0.010416666666666666,0.0,0.006749526478532986,0.7991071428571429,1.0097087378640777
leogane,735,2.702325581395349,182.60075081388587,144.80664192450018,87807.08248376037,44143.728961339446,89,0,292,48,1.0,0.0,0.0,0.002325581395348837,0.0,0.004136504892321295,0.8860465116279069,0.7567251461988304
leominster,1015,2.782642689601251,74.05188744625335,60.88003100057497,26962.702081034942,14358.133754181037,455,9,1745,335,14.0,0.0,0.003518373729476153,0.00547302580140735,0.0,0.005157486948795814,0.8630835621812476,0.8005105046141763
lepar samura,10709,2.3923319327731094,406.9532642161566,272.5133465733191,72262.45858214058,37483.14598861681,629,0,1175,99,1.0,0.0,0.0,0.0005252100840336134,0.0,0.010856966604130385,0.9474789915966386,0.6297659742308703
leping,12084,2.918831168831169,41.90437641009767,36.05409009310351,28608.46552707658,16770.860004047303,43,3,200,60,2.0,0.0,0.00974025974025974,0.006493506493506494,0.0,0.0024986420732141888,0.7967213114754098,0.7520661157024794
leping,12173,2.704954954954955,24.277450411591012,17.934693096851017,22250.77076499442,11964.604324101743,116,0,230,95,3.0,0.0,0.0,0.006756756756756757,0.0,0.002029105999158369,0.7792792792792793,0.7327293318233296
leshan,10345,3.0115774240231548,26.139665523624775,22.810735616129868,20638.636920421217,12638.419976964358,88,3,421,171,8.0,0.0,0.004341534008683068,0.011577424023154847,0.0,0.0020682700504706048,0.7398255813953488,0.7366885485047411
leskovac,3346,2.7446373850868233,139.6999525467735,111.16063639830087,44815.11990867783,22737.63976300403,200,0,632,144,3.0,0.0,0.0,0.0030643513789581204,0.0,0.0061439953312162395,0.849846782431052,0.8095238095238095
leszno,3006,2.797634691195795,146.56961854722294,122.4944512431456,35661.7382316211,19958.720661708205,250,8,1076,180,4.0,4.0,0.005256241787122208,0.002628120893561104,0.002628120893561104,0.007343637953129132,0.8758256274768824,0.6718491564670857
les abymes,1005,2.7910521140609634,146.68207559418872,124.11005511189714,33664.383773188005,20660.57296594102,313,14,1497,206,3.0,1.0,0.00688298918387414,0.0014749262536873156,0.0004916420845624386,0.007099613153807219,0.8960396039603961,0.5806691449814126
les cayes,710,2.616554054054054,125.29883501154482,90.5876712583466,46810.41166738605,23587.774279135523,164,0,329,97,2.0,0.0,0.0,0.0033783783783783786,0.0,0.005312024505948297,0.8327702702702703,0.7599660729431722
lethbridge,348,3.094349142280525,81.28310463426493,72.3427833374588,27996.386973446497,15952.096153958286,218,7,1170,545,41.0,1.0,0.0035317860746720484,0.020686175580221997,0.0005045408678102926,0.005095449767214178,0.7027848101265822,0.8032953105196451
leticia,751,2.907158836689038,149.68132063872116,123.22757493299638,45535.36624618361,24636.15655548393,158,3,497,236,0.0,0.0,0.003355704697986577,0.0,0.0,0.006075676630062759,0.7351290684624018,0.8137310073157006
leuven,2171,2.744919786096257,101.2859958024391,83.574487445542,26013.21064345248,15816.563881410484,327,32,1308,197,6.0,0.0,0.017112299465240642,0.0032085561497326204,0.0,0.006403792667096455,0.8895538628944505,0.6172704985017706
lewe,10201,2.879385964912281,373.5956607012792,315.4261608991064,115685.0392439286,58627.941003712265,71,0,298,87,0.0,0.0,0.0,0.0,0.0,0.006372314195336034,0.8092105263157895,0.8809261300992283
lexington,665,2.7050344462109166,67.47319953996391,51.139464749367455,23788.994259770658,13332.943528323503,2284,46,5321,1738,45.0,1.0,0.004875463698993111,0.0047694753577106515,0.00010598834128245893,0.005060637915148213,0.8099904143146235,0.728439780535876
lezhi,10401,2.9285714285714284,64.55920298341495,55.60771685546245,35472.59930611969,21006.738944022207,33,0,156,49,0.0,0.0,0.0,0.0,0.0,0.0030732615450427283,0.7941176470588235,0.7409766454352441
le an,12144,2.6313131313131315,56.958160378370884,40.273446732181434,29744.285476985722,20276.81742722339,58,0,99,39,2.0,0.0,0.0,0.010101010101010102,0.0,0.002809028615205639,0.7929292929292929,0.5115089514066496
le havre,1961,2.9056603773584904,75.48058792067285,66.08439241721021,20045.851573708518,12012.117121118465,574,55,3247,709,19.0,7.0,0.011927998265018435,0.00412058121882455,0.0015181088700932553,0.0062837039598931865,0.8386742756804214,0.7079169869331283
