city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,2way_int_prop,5way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,6way_int_count,6way_int_prop
bolgatanga,1868,2.935928629359286,242.9997851726521,219.7443312794056,73233.1913301687,37432.52095105351,118,0,959,155,1.0,0.0,0.0008110300081103001,0.006491675660594615,0.8734793187347932,0.9008533116619261,0.0,0.0
boli,11615,3.030534351145038,10.46585410526698,8.548445719569212,13160.879445586883,6580.439722793447,24,0,55,52,0.0,0.0,0.0,0.0015904490499343323,0.6030534351145038,1.027237354085603,0.0,0.0
bologna,2802,2.7715112075198842,171.3835238738106,143.4268188948289,39284.03657311607,25892.69751155875,1128,114,4917,725,28.0,0.01648590021691974,0.004049168474331164,0.006618990694086752,0.8888398764887516,0.5204824593660367,3.0,0.0004338394793926247
bolpur,9582,2.626865671641791,14.495646277361287,11.466705264181316,13420.411810268497,6710.205905134252,28,0,100,6,0.0,0.0,0.0,0.002160238669616692,0.9552238805970149,0.8098859315589354,0.0,0.0
bolu,3723,3.092234296315929,439.2458965138631,417.0100189007839,90449.54050572267,51258.10071833321,191,2,2866,697,16.0,0.0005300821627352239,0.004240657301881791,0.008569297152220866,0.8106603023070803,0.8464906461456813,1.0,0.00026504108136761196
boluo,12262,3.03125,12.994841993793571,10.89671646354565,15362.855570010937,11474.135364030062,31,0,98,59,3.0,0.0,0.015625,0.0011325334399078756,0.671875,0.5356200527704486,1.0,0.005208333333333333
bolzano bozen,2791,2.7443519619500596,87.34830508007481,73.4307392290284,26957.39195339027,16840.40102193247,134,34,589,81,3.0,0.04042806183115339,0.0035671819262782403,0.005186830465991564,0.895910780669145,0.5717837165941578,0.0,0.0
boma,3053,2.8629441624365484,281.4749724137141,243.46870710302989,87937.18682256393,44000.78164606548,266,0,1442,262,0.0,0.0,0.0,0.00639704482247268,0.867005076142132,0.9085133418043202,0.0,0.0
bonab,5383,2.3471867007672635,781.8404370760522,495.8987938487492,108049.62830087366,59451.111092557425,1144,0,1740,242,2.0,0.0,0.0006393861892583121,0.013150981078534114,0.921994884910486,0.5634298512238042,0.0,0.0
bonao,806,2.8220424671385236,222.13021255410789,184.7341757591039,60167.21972867449,31878.584985820744,333,1,1334,306,3.0,0.0005055611729019212,0.0015166835187057635,0.0069680072893106475,0.8431967627718766,0.8516080020258293,1.0,0.0005055611729019212
bondo,3547,2.8970588235294117,20.412603406651247,16.810379276065735,18264.83160233694,9146.606012667546,12,0,40,15,1.0,0.0,0.014705882352941176,0.002231713422266239,0.7647058823529411,0.9465648854961832,0.0,0.0
bondoukou,1725,3.10580204778157,99.16717537859368,92.28526673457296,39239.614750545756,19718.432515732093,61,0,604,213,1.0,0.0,0.0011376564277588168,0.005029161182029781,0.7565415244596132,1.0057045065601826,0.0,0.0
bondowoso,12664,2.5529650278763305,176.8373763042029,131.12675191740945,50413.13364138956,25524.894398937293,510,2,1322,138,1.0,0.0010136847440446021,0.0005068423720223011,0.006928035569524839,0.9294774226281075,0.7320294640589281,0.0,0.0
bongaigaon,9801,2.998778998778999,54.899544270328335,50.676502403380006,25676.380310212142,13563.613260178938,63,0,634,120,1.0,0.0,0.001221001221001221,0.004047560426358255,0.851037851037851,0.9828536436007348,1.0,0.001221001221001221
bongor,3212,3.205069124423963,369.0918430076796,344.42902400486224,155146.89981314924,77721.68578019104,29,0,258,147,0.0,0.0,0.0,0.004748891371856349,0.6612903225806451,1.0718424101969872,0.0,0.0
bonn,2329,2.689213456243266,107.04065003921932,84.6919257882438,29814.542611095996,16908.308503407476,1744,111,5537,923,34.0,0.01328863881240273,0.004070393870465701,0.006330653951437411,0.8834020868721184,0.6991322288973846,4.0,0.00047886986711361186
bonny,2546,2.3873873873873874,81.97920912984317,55.14517370896357,40956.24222719529,20512.756221627835,109,0,210,14,0.0,0.0,0.0,0.003996498970889516,0.9579579579579579,0.6520423600605144,0.0,0.0
bonon,1601,3.07035175879397,96.12504980927707,87.18880146017342,38760.35457509531,19380.177287547674,37,0,259,102,0.0,0.0,0.0,0.0049599675164499245,0.7437185929648241,1.02275600505689,0.0,0.0
bontang,12782,2.5982062780269057,1588.921278619266,1199.1724268682622,292702.22843949153,155114.68982848444,547,1,1483,199,0.0,0.0004484304932735426,0.0,0.010243525486697554,0.9107222969941677,0.708960251515832,0.0,0.0
bor,4320,2.828888888888889,97.2322173706307,82.75542056211458,54854.59214115001,27427.296070575063,67,0,326,57,0.0,0.0,0.0,0.0035450894291743453,0.8733333333333333,0.8905027932960894,0.0,0.0
