city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,5way_int_count,6way_int_count,2way_int_prop,5way_int_prop,6way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient
feixian,11562,2.9714285714285715,27.161905566387937,22.50557889786429,18964.505792494765,11222.402933673882,90,2,272,156,4.0,1.0,0.0038095238095238095,0.007619047619047619,0.0019047619047619048,0.0024203288481904413,0.6921606118546845,0.7300672430355427
fengcheng,11675,2.93859649122807,15.568433648083197,13.383390329053977,15333.136438882291,9724.430545825438,16,0,73,25,0.0,0.0,0.0,0.0,0.0,0.001600960958558803,0.7807017543859649,0.7130044843049327
fengcheng,12064,2.823529411764706,20.43475898373028,15.626580399323155,17454.418642217835,10661.348116889774,52,1,106,58,4.0,0.0,0.004524886877828055,0.01809954751131222,0.0,0.0019167143554160292,0.7181818181818181,0.6459770114942529
fengdu,10732,2.9669421487603307,40.94117229475266,36.204177153211035,37244.04063489825,22156.590992425663,14,3,78,25,1.0,0.0,0.024793388429752067,0.008264462809917356,0.0,0.0018478100854390732,0.7796610169491526,0.7012987012987013
fengfeng,10903,2.811196487376509,43.158266886396035,34.962459892601835,23797.678562289606,13907.29258632407,173,1,570,159,8.0,0.0,0.0010976948408342481,0.008781558726673985,0.0,0.0031032831601483894,0.8164835164835165,0.7790633608815427
fenghua,12537,3.305263157894737,26.800664536684362,24.54376647043726,16808.064129070688,11458.968675764207,48,2,252,264,4.0,0.0,0.0035087719298245615,0.007017543859649123,0.0,0.0023388374028256087,0.528169014084507,0.748894783377542
fenghuang,12336,3.1714285714285713,18.832095863452523,16.321149748325517,16821.482186483187,11331.674908537572,42,2,135,132,4.0,0.0,0.006349206349206349,0.012698412698412698,0.0,0.0016618987056594733,0.5654952076677316,0.6376811594202898
fengning,10621,2.4615384615384617,5.598033222728146,3.6602524917837878,10625.297437336034,5312.648718668017,9,0,13,4,0.0,0.0,0.0,0.0,0.0,0.0010537179322730903,0.8461538461538461,0.8297872340425532
fengqiao,12456,2.828125,10.868085668712949,8.66050576725563,14045.750047890395,9838.432024745736,13,2,33,15,1.0,0.0,0.03125,0.015625,0.0,0.0011046562746357769,0.7419354838709677,0.6134453781512605
fengqing county,10285,3.060085836909871,47.4524438809708,41.13902860066996,27536.796152434654,16658.71706471362,31,1,125,75,1.0,0.0,0.004291845493562232,0.004291845493562232,0.0,0.0028485053018569018,0.6724137931034483,0.7647058823529411
fengqiu,11101,3.079847908745247,35.27072083238107,31.314499294148217,19844.71099312463,11971.130551374996,59,0,311,152,4.0,0.0,0.0,0.0076045627376425855,0.0,0.002946314943355948,0.7034220532319392,0.7812798471824259
fengquan,10986,2.9767441860465116,34.18659830974575,28.564549750501843,18739.911824956376,10991.895938517615,99,1,318,183,1.0,0.0,0.0016611295681063123,0.0016611295681063123,0.0,0.003110163933589441,0.6938435940099834,0.7919799498746867
fengrun,10975,2.9381107491856677,19.148942376897388,15.687162891823105,14789.768602755545,9087.622863762004,111,3,321,171,8.0,0.0,0.004885993485342019,0.013029315960912053,0.0,0.0021071453628710886,0.707037643207856,0.6885784716516024
fengshun,12417,2.7626168224299064,33.745609519249975,27.1226394266869,20639.59156175127,11568.470157072026,105,0,349,79,2.0,0.0,0.0,0.003738317757009346,0.0,0.0029170330269314517,0.8485981308411215,0.8
fengtai,11705,3.0041152263374484,10.718617780905545,8.91012671499144,11216.103722762087,7763.239596812363,41,0,124,73,5.0,0.0,0.0,0.0205761316872428,0.0,0.001380688776539459,0.6790123456790124,0.5904365904365905
fengting,12586,2.626865671641791,5.5735884550454555,3.9930185946594308,9345.08502612276,6516.309490508043,38,1,68,27,0.0,0.0,0.007462686567164179,0.0,0.0,0.0008553289961387195,0.7969924812030075,0.4789272030651341
fengxian,11439,3.1884615384615387,8.588014834022887,7.431935914058268,10123.02487951281,6365.118409028166,35,3,100,122,0.0,0.0,0.011538461538461539,0.0,0.0,0.0013492309619632225,0.5252918287937743,0.831041257367387
fengxiang,10352,2.927007299270073,19.03132125117397,15.975196670693478,21170.495797645108,11623.64339218645,22,0,81,34,0.0,0.0,0.0,0.0,0.0,0.0016372939713521363,0.7518248175182481,0.7769516728624535
fengxin,11962,3.0795454545454546,17.903667562438265,16.07261065264344,20296.956599908615,10801.300340635797,9,0,54,25,0.0,0.0,0.0,0.0,0.0,0.001657547424645022,0.7159090909090909,0.8947368421052632
fengzhen,10371,2.739010989010989,101.42101575223437,79.40931178402965,42985.05609427348,23088.836253295132,158,0,446,122,2.0,0.0,0.0,0.0027472527472527475,0.0,0.004392643034910867,0.8296703296703297,0.7698139214334941
