city_name,city_id,streets_per_node_avg,node_density_km,intersection_density_km,edge_density_km,street_density_km,1way_int_count,2way_int_count,3way_int_count,4way_int_count,2way_int_prop,nodes_per_km_street,organic_prop,meshedness_coefficient,5way_int_count,5way_int_prop,6way_int_count,7way_int_count,6way_int_prop,7way_int_prop
bindura,4222,2.920277296360485,175.99754720360102,165.01676436247513,74711.88422390471,37529.05537352976,36,0,515,26,0.0,0.004689634350022483,0.9549393414211439,0.9086161879895561,0.0,0.0,0.0,0.0,0.0,0.0
binghamton,937,2.940348902644907,90.42831463159862,78.92758356421467,33126.09266557276,18757.01611773885,226,5,1204,333,0.0028137310073157004,0.004821039448064392,0.8069977426636569,0.8338513704436281,9.0,0.005064715813168261,0.0,0.0,0.0,0.0
bingol,4600,2.996732026143791,1050.991176003149,941.9422549636066,254081.49936327257,136841.79193573535,127,0,847,250,0.0,0.0076803377180030144,0.795751633986928,0.9136307818256242,0.0,0.0,0.0,0.0,0.0,0.0
binhai,11011,3.1427797344892983,29.56716060692741,26.47506524136957,17572.30496177857,12202.540684275697,386,22,2002,1246,0.005960444324031428,0.0024230331512049715,0.6508585445625511,0.6804854766125733,31.0,0.008398807911135195,3.0,1.0,0.000812787862367922,0.000270929287455974
binhai,11992,3.111842105263158,14.866912662462395,12.715122671842838,12448.152043879376,8112.698282169674,66,1,209,176,0.0021929824561403508,0.0018325484500190685,0.6043956043956044,0.6607734806629835,4.0,0.008771929824561403,0.0,0.0,0.0,0.0
binhaixi,11001,3.1206896551724137,57.66015873807771,50.369793840159836,36061.64034938025,26465.83855478057,44,0,176,126,0.0,0.0021786635862199974,0.632183908045977,0.5846599131693199,2.0,0.005747126436781609,0.0,0.0,0.0,0.0
bintulu,12658,2.4584214235377027,223.55332405542632,155.96743538750673,46108.83299510233,26992.44402396479,858,3,1797,179,0.0010570824524312897,0.00828207048820582,0.9365079365079365,0.5609885260370697,0.0,0.0,1.0,0.0,0.00035236081747709656,0.0
binyang,11434,2.9528795811518322,29.644141849276433,24.522379121390976,20043.479615793778,10046.77697590742,99,0,306,165,0.0,0.002950612113751932,0.7068062827225131,0.9482909728308502,3.0,0.005235602094240838,0.0,0.0,0.0,0.0
binzhou,11287,3.5150753768844223,19.316283408088808,18.00588227236419,11733.500034490715,10022.599090675156,81,4,329,779,0.0033500837520938024,0.0019272728793532535,0.3445378151260504,0.5204210526315789,1.0,0.0008375209380234506,0.0,0.0,0.0,0.0
biratnagar,9268,2.680663373323924,252.2624593270056,200.01190758919603,74595.52119551992,37303.55827269408,587,2,1978,263,0.0007057163020465773,0.006762423506168842,0.9057203389830508,0.8084467220356953,4.0,0.0014114326040931546,0.0,0.0,0.0,0.0
bireuen,10462,2.749611197511664,289.8254063596956,241.14555583582757,79434.53829791998,40532.13386270433,324,0,1440,165,0.0,0.00715050945359624,0.9144634525660964,0.8133921619517259,0.0,0.0,0.0,0.0,0.0,0.0
birigui,1175,3.4041925007381164,305.63567711486417,293.63403995623503,79115.1096065221,45785.14738477548,133,6,1613,1629,0.001771479185119575,0.006675432854814713,0.5164152617568767,0.9406541364510878,6.0,0.001771479185119575,0.0,0.0,0.0,0.0
birjand,5932,2.9145980414484174,576.1829450472425,487.61007146334623,119001.12128687433,73094.80276595568,675,15,2720,972,0.003416078342063311,0.007882680070868226,0.7758226691042047,0.7209328912770092,9.0,0.0020496470052379866,0.0,0.0,0.0,0.0
birma,3856,2.839108910891089,146.671325991186,128.15588632398183,63194.60166843902,31617.51406709463,51,0,316,37,0.0,0.004638926567089966,0.9084158415841584,0.8953922789539228,0.0,0.0,0.0,0.0,0.0,0.0
birnin kebbi,2211,2.9655984919886897,114.4184181153547,106.65392602835607,38849.1156128074,21559.174559125342,144,2,1759,217,0.000942507068803016,0.00530717991088044,0.8976415094339623,0.8488783943329398,0.0,0.0,0.0,0.0,0.0,0.0
birnin kudu,2829,3.0782608695652174,498.57600203010975,457.38928881892673,113275.20518009528,56668.94784652289,95,0,776,278,0.0,0.008798045860678557,0.7573913043478261,1.0287581699346404,1.0,0.0008695652173913044,0.0,0.0,0.0,0.0
birni n konni,2318,3.2955032119914347,222.0444687491647,210.63318984128472,63620.31241571795,31869.030086299485,48,0,516,368,0.0,0.006967405915645414,0.6038543897216274,1.1352657004830917,2.0,0.0021413276231263384,0.0,0.0,0.0,0.0
birobidzhan,11306,2.573099415204678,63.12450990503197,44.9131503222937,30228.813297481043,15662.465456509757,148,0,288,77,0.0,0.004030304812502917,0.8499025341130604,0.6581782566111655,0.0,0.0,0.0,0.0,0.0,0.0
birtamod,9408,2.7537453183520597,726.6567041235568,584.4551580918869,177723.91543306853,88861.95771653405,209,0,704,155,0.0,0.008177365464325707,0.8548689138576779,0.8320037541060535,0.0,0.0,0.0,0.0,0.0,0.0
birtley,1836,2.2726874177992107,225.2781154034646,141.3296725744664,39277.98972214719,22022.590700785386,1700,8,2764,90,0.0017536168347216134,0.010229410266224061,0.9802371541501976,0.5502581566516533,0.0,0.0,0.0,0.0,0.0,0.0
